country,namePlant,latitude,longitude,primaryfuel
United States,Aera San Ardo Cogen Facility,35.9533,-120.86,gas
United States,Aerojet I,38.6135,-121.1629,solar
United States,Almond Power Plant,37.5744,-120.985,gas
United States,Aloha Solar Energy Fund 1 PK1,21.4069,-158.1514,solar
United States,Alpaca,41.6631,-76.8056,gas
United States,Alpaugh 50,35.8983,-119.4353,solar
United States,Alpaugh North,35.9025,-119.4428,solar
United States,Alpena Cement Plant,45.0699,-83.4082,petcoke
United States,Alpha Ridge LFG,39.305,-76.9019,waste
United States,Alpha Value Solar,36.1574,-76.4896,solar
United States,Alpine Power Plant,45.0637,-84.8253,gas
United States,Alpine Solar,34.7892,-118.5047,solar
United States,Alsey,39.5698,-90.436,gas
United States,Alta Luna,32.572,-107.4865,solar
United States,Alta Municipal Utilities,42.6736,-95.3026,oil
United States,Alta Powerhouse,39.216,-120.8036,hydro
United States,Alta Wind Energy Center I,35.0337,-118.3534,wind
United States,Allison Creek Hydro,61.0844,-146.3533,hydro
United States,Alta Wind Energy Center II,35.0239,-118.2953,wind
United States,Allied Beverages Elizabeth,40.6657,-74.1752,solar
United States,Alliant SBD0201 Ingredion,41.9701,-91.6662,oil
United States,Alliant Energy Neenah,44.1936,-88.5064,gas
United States,Alliant SBD 8501 Aegon LI,42.0243,-91.704,oil
United States,Alliant SBD 8601 Quad Graphics,41.7958,-92.0592,oil
United States,Alliant SBD 8602 Marion Sub,42.0289,-91.5975,oil
United States,Alliant SBD 9106 Rockwell CR,42.0356,-91.6458,oil
United States,Alliant SBD 9107 JBS USA,42.056,-92.8971,oil
United States,Alliant SBD 9201 Norplex,43.0906,-91.5542,oil
United States,Alliant SBD 9203 Profol,41.935,-91.6361,oil
United States,Alliant SBD 9205 A Y McDonald,42.4906,-90.745,oil
United States,Alliant SBD 9206 Donaldson,43.3744,-92.1331,oil
United States,Alliant SBD 9301 Prairie Farms,42.53,-90.6847,oil
United States,Alliant SBD 9302 Aegon NP,42.0264,-91.7042,oil
United States,Alliant SBD 9403 Aegon DC,41.9167,-91.6542,oil
United States,Alliant SBD 9502 Eaton,42.8381,-93.6033,oil
United States,Alliant SBD 9901 Wells Fargo,41.9244,-91.6385,oil
United States,Alliant SBG 9802 Toyota,42.0277,-91.7111,gas
United States,Alta Wind Energy Center III,35.0239,-118.2953,wind
United States,Alta Wind Energy Center IV,35.0086,-118.2422,wind
United States,Alta Wind Energy Center V,35.0086,-118.2422,wind
United States,Amazon_DEN2,39.75,-104.75,solar
United States,Ambler,67.088,-157.8567,oil
United States,Amedee Geothermal Venture I,40.3008,-120.105,geothermal
United States,Amelia,37.3097,-78.0589,waste
United States,Ameresco Butte County,39.674,-121.73,waste
United States,Ameresco Chicopee Energy,42.1626,-72.5367,waste
United States,Ameresco Chiquita Canyon,34.4317,-118.6429,waste
United States,Ameresco Dallas LLC,32.6486,-96.6444,waste
United States,Ameresco Delaware Central,39.0339,-75.7233,waste
United States,Ameresco Delaware South,38.5992,-75.4342,waste
United States,Ameresco Forward,37.8834,-121.1851,waste
United States,Ameresco Janesville,42.7083,-89.0208,waste
United States,Ameresco Jefferson City,38.5524,-92.0449,waste
United States,Ameresco Johnson Canyon,36.5342,-121.4086,waste
United States,Ameresco Keller Canyon,38.0039,-121.9345,waste
United States,Amazon_BLD3,41.45,-72.85,solar
United States,Amazon San Bernardino,34.0884,-117.2458,gas
United States,Amazon Maryland DCA1,39.2226,-76.469,solar
United States,Amazon Denver DEN3,39.8851,-104.9823,solar
United States,Alta Wind VIII,35.0267,-118.2348,wind
United States,Alta Wind X,35.06,-118.2,wind
United States,Alta Wind XI,35.065,-118.39,wind
United States,AltaGas Ripon Energy Inc.,37.7325,-121.116,gas
United States,Altair Community Solar Garden,43.925,-93.4858,solar
United States,Altamont,39.0687,-88.7555,oil
United States,Altamont Gas Recovery,37.7493,-121.6499,waste
United States,Alliance Refinery,29.6833,-89.975,gas
United States,Altamonte Mall,28.6663,-81.3781,solar
United States,Altech III,33.915,-116.5551,wind
United States,Alticor Inc - Solar Project,33.8786,-117.9961,solar
United States,Amalgamated Sugar LLC Nampa,43.6058,-116.5753,gas
United States,Amalgamated Sugar Twin Falls,42.5328,-114.4328,coal
United States,Amana Society Service Company,41.7932,-91.8918,oil
United States,Amazon,40.5664,-74.2214,solar
United States,Amazon - Patterson PV,37.4689,-121.1663,solar
United States,Altavista Power Station,37.1187,-79.2736,waste
United States,Ameresco San Joaquin,38.0297,-120.9297,waste
United States,Allergan,33.6724,-117.8538,storage
United States,Allens Falls,44.6603,-74.8603,hydro
United States,Airport Industrial,38.2844,-104.5308,oil
United States,Airport Solar,42.1702,-120.4023,solar
United States,Ajax Solar,34.8309,-79.1194,solar
United States,Ajax Solar  LLC (MA),42.0189,-71.0586,solar
United States,Akron Recycle Energy Plant,41.0733,-81.5306,gas
United States,Akron WRF,41.1533,-81.5689,biomass
United States,Al Turi,41.4043,-74.3767,waste
United States,Alabama Pine Pulp,31.5825,-87.4889,biomass
United States,Alabama River Pulp,31.5825,-87.4889,biomass
United States,Alameda,37.7886,-122.2889,gas
United States,Alamo,34.8158,-118.6867,hydro
United States,Alamo 6,30.9931,-102.2708,solar
United States,Alamo Solar,34.6822,-117.3475,solar
United States,Alamogordo Solar Energy Center,32.8657,-105.9998,solar
United States,Alamosa,37.4594,-105.8947,gas
United States,Airport 1 Solar (DIA),39.8994,-104.6753,solar
United States,Albany Green Energy,31.5559,-84.1103,waste
United States,Air Products Port Arthur,29.8665,-93.9651,gas
United States,Aidlin Geothermal Power Plant,38.8339,-122.881,geothermal
United States,Aerojet II,38.6086,-121.1703,solar
United States,Aerolease,34.1899,-118.4514,solar
United States,Afton Generating Station,32.1142,-106.8465,gas
United States,Agassiz Beach LLC,47.0053,-96.4356,wind
United States,Agawam Solar,42.0819,-72.6144,solar
United States,Agnews Power Plant,37.4058,-121.9272,gas
United States,AgriReNew,41.6919,-90.8664,biomass
United States,Agrilectric Power Partners Ltd,30.2012,-93.1269,waste
United States,Agrium Kenai Nitrogen Operations,60.6732,-151.3784,gas
United States,Agriwind,41.3017,-89.6236,wind
United States,Agua Caliente Solar Project,32.9774,-113.4945,solar
United States,Agua Fria,33.5561,-112.2153,gas
United States,Agua Mansa Power Plant,34.0414,-117.3603,gas
United States,Aguirre,17.9533,-66.2312,gas
United States,Ahoskie,36.3064,-76.9931,solar
United States,Ainsworth Wind,42.4489,-99.8917,wind
United States,Albany Medical Ctr Cogen Plant,42.655,-73.7777,gas
United States,Albany Solar,45.6413,-94.5993,solar
United States,Albemarle Hospital Unit,35.3636,-80.1939,oil
United States,Algonquin Windsor Locks,41.9227,-72.6255,gas
United States,Alice Falls Hydro Project,44.5192,-73.4648,hydro
United States,Allatoona,34.1637,-84.7282,hydro
United States,Allegan Dam,42.5638,-85.954,hydro
United States,Allegany Cogen,42.5027,-78.0686,gas
United States,Allegheny Energy Units 3 4 & 5,40.5453,-79.7686,gas
United States,Allegheny Hydro No 8,40.8966,-79.479,hydro
United States,Allegheny Hydro No 9,40.956,-79.5507,hydro
United States,Allegheny No 6 Hydro Station,40.7164,-79.5772,hydro
United States,Allegheny No. 5 Hydro Station,40.6829,-79.6653,hydro
United States,Allegheny Ridge Wind Farm,40.3839,-78.5794,wind
United States,Allen,35.0741,-90.1487,gas
United States,Allen S King,45.03,-92.7786,coal
United States,Allendale Biomass,32.995,-81.2819,waste
United States,Allendorf,43.4,-95.6333,wind
United States,Algonquin SKIC20 Solar LLC,35.1261,-119.2433,solar
United States,Algonquin SKIC 10 Solar  LLC,35.1261,-119.2434,solar
United States,Algonquin Power Sanger LLC,36.6842,-119.5522,gas
United States,Algona,43.0733,-94.2392,oil
United States,Albemarle Prime Power Park,35.4072,-80.1518,oil
United States,Albemarle Solar Center LLC,35.2931,-77.5569,solar
United States,Albeni Falls,48.1802,-116.9986,hydro
United States,Albert Einstein College of Medicine,40.8513,-73.8483,oil
United States,Albertson Solar LLC,35.093,-77.8127,solar
United States,Albertville,34.3634,-86.2239,oil
United States,Albuquerque Solar Energy Center,35.169,-106.6,solar
United States,Allenwood,41.1511,-76.9178,waste
United States,Alcona,44.562,-83.8045,hydro
United States,Alden Bailey Power Plant,46.1584,-123.406,gas
United States,Alder,46.8016,-122.3102,hydro
United States,Alethea I,40.0006,-74.735,solar
United States,Alexander,45.1875,-89.7553,hydro
United States,Alexander Wind Farm LLC,38.4247,-99.5075,wind
United States,Alexandria,45.8892,-95.3797,oil
United States,Algodones,35.3844,-106.4642,gas
United States,Alcova,42.5484,-106.7175,hydro
United States,Douglas County Forest Products,43.2898,-123.3616,waste
United States,Baltimore City D,39.436,-76.22,solar
United States,Baltimore City G,39.436,-76.22,solar
United States,Bottle Rock Power,38.8348,-122.7677,geothermal
United States,Boulder,37.9858,-111.4383,hydro
United States,Boulder Canyon Hydro,40.0047,-105.3325,hydro
United States,Boulder City Betasso Hydro Plant,40.0111,-105.3347,hydro
United States,Boulder City Lakewood Hydro,40.0111,-105.3347,hydro
United States,Boulder City Silver Lake Hydro,39.9913,-105.5,hydro
United States,Boulder Park,47.6972,-117.1472,gas
United States,Boulder Solar II  LLC,35.85,-114.944,solar
United States,Boulder Solar Power  LLC,35.348,-114.97,solar
United States,Boulevard,32.0411,-81.145,oil
United States,Boundary,48.9871,-117.3478,hydro
United States,Bountiful City,40.8869,-111.8853,gas
United States,Bourne (MA) - Holliston I,42.1779,-71.4546,solar
United States,Boutillier Solar  LLC CSG,42.219,-71.891,solar
United States,Bovine,29.6313,-96.0769,solar
United States,Boston Scientific Solar,42.2933,-71.0339,solar
United States,Bowater Newsprint Calhoun Operation,35.2964,-84.7569,biomass
United States,Boston Medical Center CHP Plant,42.3347,-71.0742,gas
United States,Bosque County Peaking,31.8594,-97.3586,gas
United States,Bonneville,45.6441,-121.941,hydro
United States,Bonnie Mine Solar,27.8901,-81.9872,solar
United States,Bonny Eagle,43.6877,-70.6116,hydro
United States,Bonnybrooke PV,33.053,-111.34,solar
United States,Boomer Lake Station,36.1438,-97.0681,oil
United States,Boone Dam,36.4403,-82.4381,hydro
United States,Boott Hydropower,42.6525,-71.3224,hydro
United States,Bordentown Solar,40.0389,-74.7766,solar
United States,Border Winds Wind Farm,48.9647,-99.6139,wind
United States,Borel,35.5881,-118.5248,hydro
United States,Borger Plant,35.6647,-101.4354,gas
United States,Boring Solar LLC,45.431,-122.285,solar
United States,Borrego Springs Energy Storage,33.2701,-116.3496,storage
United States,Bos Dairy  LLC,41.1153,-87.2328,gas
United States,Boseman Solar Center LLC,36.0081,-77.81,solar
United States,Bostic Delivery No 2,35.3619,-81.8344,oil
United States,Bonefish Solar,33.7209,-80.1908,solar
United States,Bowden Solar LLC,42.1092,-72.3381,solar
United States,Bowerman Power LFG  LLC,33.7189,-117.7022,waste
United States,Braintree Landfill Solar,42.2073,-70.9978,solar
United States,Braley Road 2,41.7517,-70.9669,solar
United States,Brame Energy Center,31.395,-92.7167,petcoke
United States,Brandon Shores,39.18,-76.5389,coal
United States,Brandon Station,33.5853,-101.8861,gas
United States,Brandy Branch,30.3206,-81.9472,gas
United States,Brandywine Power Facility,38.6681,-76.8678,gas
United States,Branford,41.2925,-72.7942,oil
United States,Brantley Solar,35.8905,-78.1552,solar
United States,Brasfield,37.2208,-77.5245,hydro
United States,Brass Mill Center,41.5489,-73.0245,solar
United States,Brassua Hydroelectric Project,45.6603,-69.8122,hydro
United States,Brazos Wind Farm,32.9479,-101.1478,wind
United States,Brea Expansion Plant,33.932,-117.8402,waste
United States,Breckinridge Wind Project LLC,36.4769,-97.6856,wind
United States,Brainerd Public Utilities,46.3758,-94.1817,hydro
United States,Bowen,34.1256,-84.9222,coal
United States,Braidwood Generation Station,41.2435,-88.2286,nuclear
United States,Brady II Wind Energy Center,46.6115,-102.7882,wind
United States,Bowie State Solar,39.0191,-76.7595,solar
United States,Bowline Point,41.2044,-73.9689,gas
United States,Bowling Green Generating Station,41.3974,-83.6412,gas
United States,Bowling Green Peaking,41.3884,-83.6402,gas
United States,Bowling Green Wind,41.3786,-83.7383,wind
United States,Bowman,39.4484,-120.6534,hydro
United States,Box Canyon,48.7809,-117.4183,hydro
United States,Box Canyon Dam,41.2792,-122.3292,hydro
United States,Boyds Mill Hydro,34.4555,-82.1993,hydro
United States,Boydton Plank Road Cogen Plant,37.1936,-77.4672,oil
United States,Boysen,43.4179,-108.1775,hydro
United States,Bradley Energy Center,41.9271,-72.6831,gas
United States,Bradley Lake,59.7786,-150.9401,hydro
United States,Bradley PV1,36.2606,-77.0764,solar
United States,Brady,39.796,-119.01,geothermal
United States,Brady Wind Energy Center,46.6465,-102.7651,wind
United States,Bondi Solar,35.1341,-77.5385,solar
United States,Bond Solar,33.6172,-80.363,solar
United States,Bonanza BioEnergy LLC,37.9586,-100.8361,gas
United States,Blue Lake,44.7855,-93.4315,gas
United States,Blue Lake Hydro,57.0516,-135.2297,hydro
United States,Blue Lake Power LLC,40.8786,-123.9942,waste
United States,Blue Lake Solar,44.7964,-93.4296,solar
United States,Blue Mesa,38.4532,-107.3375,hydro
United States,Blue Mountain Biogas,38.1739,-113.2972,biomass
United States,Blue Ridge,34.8839,-84.2822,hydro
United States,Blue Ridge Generating,37.7411,-83.9889,waste
United States,Blue Ridge Landfill,39.9619,-77.5611,waste
United States,Blue Shld Of Cal- El Dorado Hlls Mtr B,38.6506,-121.0741,solar
United States,Blue Sky Green Field Wind Project,43.8794,-88.2708,wind
United States,Blue Sky One,36.9078,-105.9853,solar
United States,Blue Spruce Energy Center,39.7479,-104.6814,gas
United States,Blue Summit II Wind  LLC,34.2259,-99.478,wind
United States,Blue Summit III Wind,34.1705,-99.5634,wind
United States,Blue Earth,43.6375,-94.1017,oil
United States,Blue Summit Storage  LLC,34.299,-99.399,storage
United States,Blue Cypress Solar Energy Center,27.6095,-80.5372,solar
United States,Blue Cloud Wind Energy LLC,34.0382,-102.6652,wind
United States,Block Island Wind Farm,41.1147,-71.5211,wind
United States,Bloom Solar,33.6105,-80.3366,solar
United States,Bloomfield,40.7031,-92.4253,gas
United States,Bloomfield Municipal Utilities Solar,40.75,-92.45,solar
United States,Blooming Prairie,43.866,-93.0504,oil
United States,Bloomington Power Plant,37.042,-113.6267,oil
United States,Bloomington Solar I,37.0438,-113.6275,solar
United States,Blossburg,41.7065,-77.0818,gas
United States,Blount Street,43.0789,-89.3744,gas
United States,Blue Breezes II LLC,43.6558,-94.1564,wind
United States,Blue Breezes LLC,43.6558,-94.1536,wind
United States,Blue Canyon Windpower,34.8508,-98.5773,wind
United States,Blue Canyon Windpower II,34.8661,-98.6056,wind
United States,Blue Canyon Windpower V LLC,34.8217,-98.4525,wind
United States,Blue Canyon Windpower VI LLC,34.9104,-98.5599,wind
United States,Blue Creek Wind Project,40.9315,-84.5618,wind
United States,Blue Summit Wind LLC,34.29,-99.3647,wind
United States,Blue Valley,39.0919,-94.3261,gas
United States,Blue Water Renewables Inc,42.9158,-82.5945,waste
United States,Boas Rd #2 Community Solar Farm,44.9332,-73.6712,solar
United States,Boas Rd #3 Community Solar Farm,44.9335,-73.6693,solar
United States,Boatlock,42.2086,-72.6014,hydro
United States,Boaz Farm Solar,35.4678,-79.1344,solar
United States,Bobcat Bluff Wind Project LLC,33.4931,-98.5819,wind
United States,Boeve Windfarm LLC,44.05,-96.0933,wind
United States,Boise Cascade International Falls,48.6067,-93.4066,biomass
United States,Boise R Diversion,43.5377,-116.0938,hydro
United States,Bolduan CSG,43.9062,-93.4894,solar
United States,Bolthouse S&P and Rowen Farms Solar,34.5644,-117.6933,solar
United States,Bolton Falls,44.3594,-72.8167,hydro
United States,Bolton Farm,36.4216,-78.1323,solar
United States,Bolton PV,42.4497,-71.6431,solar
United States,Boltonville Hydro Associates,44.1706,-72.0994,hydro
United States,Bonanza,40.0864,-109.2844,coal
United States,Boas Rd #1 Community Solar Farm,44.9343,-73.6724,solar
United States,Boardman,45.6932,-119.8088,coal
United States,Blythe Solar II  LLC,33.68,-114.73,solar
United States,Blythe Solar 110  LLC,33.68,-114.742,solar
United States,Blue Wing Solar Energy Generation,29.3042,-98.4003,solar
United States,BlueWave Capital - Grafton (SREC II),42.2255,-71.6627,solar
United States,Bluebell Solar,31.87,-100.828,solar
United States,Blueberry One,35.3139,-78.1542,solar
United States,Bluefin Origination 1,38.7317,-76.8284,solar
United States,Bluegrass Generating Station,38.3902,-85.4133,gas
United States,Bluegrass Ridge,40.1006,-94.4869,wind
United States,Breese,38.6075,-89.5245,oil
United States,Bluestem,36.5522,-100.5876,wind
United States,Bluewater CDEC 1,35.24,-107.946,solar
United States,Bluff Point Wind Facility,40.319,-84.9769,wind
United States,Bluffview,36.7166,-108.2153,gas
United States,Blundell,38.4889,-112.8533,geothermal
United States,Bly Solar Center,42.3922,-121.0245,solar
United States,Blydenburgh Solar Project,40.8153,-73.1824,solar
United States,Blythe Energy Inc,33.6157,-114.6865,gas
United States,Bluestone,41.9875,-74.0302,solar
United States,Breesport Road Community Solar Farm,42.088,-76.713,solar
United States,Brent Run Generating Station,43.1764,-83.848,waste
United States,Brentwood,40.7871,-73.2934,gas
United States,Bucknell University,40.955,-76.8788,gas
United States,Bucks Creek,39.9106,-121.3277,hydro
United States,Bucksport Generation LLC,44.5738,-68.8046,gas
United States,Buckthorn Westex,30.5755,-102.5513,solar
United States,Buckthorn Wind Project,32.3713,-98.3774,wind
United States,Buddy Solar,35.5419,-80.3633,solar
United States,Buena Vista Biomass Power,38.2778,-120.9136,waste
United States,Buena Vista Energy LLC,37.805,-121.6672,wind
United States,Buffalo Bear LLC,36.7767,-99.6353,wind
United States,Buffalo Bill,44.5082,-109.1707,hydro
United States,Buffalo Center Wind LLC,43.3858,-92.7594,wind
United States,Buffalo Dunes Wind Project,37.6208,-101.0761,wind
United States,Buffalo Gap 2 Wind Farm,32.3182,-100.177,wind
United States,Buffalo Gap 3 Wind Farm,32.2878,-100.1,wind
United States,Buffalo Gap Wind Farm,32.3116,-100.0616,wind
United States,Buckleberry Solar,35.3807,-77.406,solar
United States,Buffalo Mountain,36.121,-84.3387,wind
United States,Buckingham Solar LLC,37.5029,-78.3792,solar
United States,Buckeye Wind Energy Center,39.0039,-99.4142,wind
United States,Brunswick Nuclear,33.9597,-78.0114,nuclear
United States,Brush Generation Facility,40.2415,-103.631,gas
United States,Bryan (OH),41.4718,-84.5431,gas
United States,Bryan (TX),30.6474,-96.3723,gas
United States,Bryan Peaking,41.4609,-84.527,oil
United States,Bryan Solar  LLC,29.6,-104.3,solar
United States,Bryan Solar Field,41.4764,-84.5861,solar
United States,Bryon Center,42.7814,-85.6728,waste
United States,Buchanan (MI),41.8396,-86.3511,hydro
United States,Buchanan Dam (TX),30.7507,-98.4176,hydro
United States,Buchanan Generation LLC,37.1753,-81.9614,gas
United States,Buck,35.7133,-80.3767,gas
United States,Buck Hydro,36.8082,-80.9387,hydro
United States,Buckeye Florida LP,30.0688,-83.5253,biomass
United States,Buckeye Union HS District 201,33.4192,-112.5761,solar
United States,Buckhorn Solar Plant,38.0233,-112.7317,solar
United States,Buffalo Mountain Energy Center,36.1271,-84.3442,wind
United States,Buffalo Ridge I LLC,44.4328,-96.4779,wind
United States,Buffalo Ridge II LLC,44.5281,-96.6267,wind
United States,Burlington (IA),40.7412,-91.1167,coal
United States,Burlington (KS),38.1934,-95.75,gas
United States,Burlington Coat Factory Solar,40.0928,-74.8077,solar
United States,Burlington GT,44.4814,-73.2239,oil
United States,Burney Creek,40.8579,-121.7225,hydro
United States,Burney Forest Products,40.8797,-121.7203,waste
United States,Burnside Alumina Plant,30.1342,-90.9175,gas
United States,Burrstone Energy Center,43.0953,-75.2784,gas
United States,Burton Dam,34.7939,-83.5406,hydro
United States,Burwell,41.7803,-99.1361,oil
United States,Busch Ranch II Wind Farm,37.7664,-104.4295,wind
United States,Busch Ranch Wind Energy Farm,37.8011,-104.4919,wind
United States,Bushnell,40.5486,-90.5138,oil
United States,Butler Municipal Power Plant,38.2644,-94.3444,oil
United States,Butler Plaza,29.6231,-82.38,solar
United States,Burlington (CO),39.3561,-102.2431,oil
United States,Burlingame,38.7551,-95.8368,gas
United States,Burley Butte Windpark,42.4903,-113.9266,wind
United States,Burgess BioPower,44.4719,-71.1753,waste
United States,Buford,34.1623,-84.0774,hydro
United States,Buidling L,33.9129,-118.0419,solar
United States,Building F,33.9144,-118.0502,solar
United States,Building G,33.9129,-118.0506,solar
United States,Bull Creek Wind,32.929,-101.5786,wind
United States,Bull Hill Wind Project,44.7231,-68.2425,wind
United States,Bull Run,36.0211,-84.1567,coal
United States,Brunswick Landfill Gas,36.7639,-77.8108,waste
United States,Bull Shoals,36.3635,-92.5763,hydro
United States,Bulldog,41.2258,-94.4406,wind
United States,Bullock Road Solar 1,41.7289,-70.9905,solar
United States,Bullock Solar  LLC,36.4754,-78.3151,solar
United States,Bulls Bridge,41.659,-73.492,hydro
United States,Bunge North America East LLC,40.8465,-84.9333,gas
United States,Bunn Level Farm  LLC,35.3086,-78.7743,solar
United States,Burgaw Solar  LLC,34.536,-77.9117,solar
United States,Bull Street Plant,33.4898,-80.8703,gas
United States,Block Island,41.1756,-71.5711,oil
United States,Brunswick Hydro,43.9205,-69.9678,hydro
United States,Brunswick Cellulose,31.1754,-81.5216,biomass
United States,Briscoe Wind Farm,34.4323,-101.2372,wind
United States,Brisket Wind (8) LLC,36.0075,-101.8614,wind
United States,Bristol Myers Squibb Lawrenceville,40.3247,-74.7078,gas
United States,Bristol Myers Squibb New Brunswick,40.4757,-74.4462,gas
United States,Bristol Plant,36.6019,-82.1431,waste
United States,Britton Solar Energy Center,35.016,-106.098,solar
United States,Broad Mountain,40.6696,-76.3807,waste
United States,Broad River Energy Center,35.0786,-81.575,gas
United States,Broadalbin,43.0613,-74.1549,solar
United States,Broadalbin-Perth Solar,43.018,-74.1918,solar
United States,Broadridge Cogen,38.6183,-121.0564,gas
United States,Broadridge Solar  LLC,34.5229,-78.9572,solar
United States,Broadview Energy JN  LLC,34.7342,-103.108,wind
United States,Broadview Energy KW  LLC,34.727,-103.1668,wind
United States,Broadview Energy Prime 2 LLC,34.7281,-103.305,wind
United States,Brighton PV Solar Plant,39.9825,-104.9408,solar
United States,Broadview Energy Prime LLC,34.7469,-103.325,wind
United States,Bright Stalk Wind Farm I,40.7012,-88.7011,wind
United States,Bridgewater Solar CSG,41.9641,-70.9719,solar
United States,Brentwood Solar,40.7814,-73.2439,solar
United States,Brevard,28.3926,-80.8287,waste
United States,Brevig Mission,65.3317,-166.4795,oil
United States,Brewster Landfill,41.7456,-70.1031,solar
United States,Brickyard Solar,40.1894,-74.1545,solar
United States,Bridge Street 1 & 2,41.3628,-72.0825,oil
United States,Bridgeport Disposal Solar Farm,39.7875,-75.3508,solar
United States,Bridgeport Energy Project,41.1692,-73.1844,gas
United States,Bridgeport Fuel Cell  LLC,41.1681,-73.2111,gas
United States,Bridgeport Gas Processing Plant,33.1958,-97.8025,gas
United States,Bridgeport Station,41.1706,-73.1844,gas
United States,Bridgewater,35.7428,-81.8372,hydro
United States,Bridgewater Complex Co-Generation Plant,41.9318,-70.9584,gas
United States,Bridgewater Dairy Anaerobic Digester,41.6292,-84.6694,biomass
United States,Bridgewater Power LP,43.7155,-71.6585,waste
United States,Brigham City,41.5016,-111.9934,hydro
United States,Broadwater Power Project,46.1206,-111.4077,hydro
United States,Broadway Solar Center  LLC,34.3093,-78.8314,solar
United States,Brockelman,42.4814,-71.7169,solar
United States,Brown County Wind Turbine,39.9733,-90.6992,wind
United States,Brown Station Road Plant I,38.8249,-76.7731,waste
United States,Brown Station Road Plant II,38.8476,-76.7859,waste
United States,Browne Solar LLC,42.2008,-72.3222,solar
United States,Brownlee,44.8367,-116.8975,hydro
United States,Browns Falls,44.2114,-75.0594,hydro
United States,Browns Ferry,34.7042,-87.1189,nuclear
United States,Brownsville Peaking Power,35.5438,-89.198,gas
United States,Bruce A Henry Solar Farm,38.664,-75.4005,solar
United States,Bruennings Breeze Wind Farm,26.5222,-97.6911,wind
United States,Brule,45.9472,-88.2189,hydro
United States,Brule County Wind,43.717,-98.922,wind
United States,Brunner Island,40.0961,-76.6962,coal
United States,Brunot Island,40.4649,-80.0438,gas
United States,Brunswick,39.1522,-119.7478,oil
United States,Brown County LFGTE Power Station,38.895,-83.903,waste
United States,Broshco Fabricated Products,40.7761,-82.5686,gas
United States,Broome County,42.1047,-75.9307,solar
United States,Brookside Newark,39.6689,-75.7161,gas
United States,Broken Bow,41.4031,-99.6392,gas
United States,Broken Bow Dam,34.1388,-94.6845,hydro
United States,Broken Bow Wind II  LLC,41.3239,-99.3231,wind
United States,Broken Bow Wind LLC,41.4547,-99.5681,wind
United States,Bronson,29.5375,-95.9695,solar
United States,Bronx Zoo,40.8441,-73.8769,gas
United States,Brook Street Solar 1 CSG,41.9559,-70.7861,solar
United States,Brunswick County Power Station,36.765,-77.7139,gas
United States,Brookfield,43.7578,-83.2978,wind
United States,Brookfield Solar 2013 LLC,42.2561,-72.0679,solar
United States,Brookfield Tehachapi 1,35.0083,-118.2414,wind
United States,Brookfield Wire Company,42.2169,-72.1221,solar
United States,Brooklyn,41.7278,-92.4479,oil
United States,Brooklyn Hospital Center,40.6905,-73.9779,oil
United States,Brooklyn Navy Yard Cogeneration,40.6994,-73.9764,gas
United States,Brookside,41.9876,-71.584,solar
United States,Brookfield Power Glen Falls Hydro,43.3085,-73.6366,hydro
United States,Baltimore City F,39.436,-76.22,solar
United States,Bliss,42.9138,-115.071,hydro
United States,Blewett,34.9833,-79.8775,oil
United States,Beaver,46.1724,-123.1739,gas
United States,Beaver City,40.1303,-99.8278,gas
United States,Beaver Creek Gas Plant,42.8475,-108.3136,gas
United States,Beaver Creek Wind,42.107,-94.1646,wind
United States,Beaver Dam,41.6114,-76.8431,gas
United States,Beaver Falls,55.3798,-131.4703,hydro
United States,Beaver Island,45.7291,-85.5244,oil
United States,Beaver Ridge Wind,44.4967,-69.35,wind
United States,Beaver Run,41.153,-74.6381,solar
United States,Beaver Solar LLC,40.6914,-80.3239,solar
United States,Beaver Valley,40.6219,-80.4336,nuclear
United States,Beaver Valley Patterson Dam,40.7441,-80.3178,hydro
United States,Becker Solar 2 CSG,45.1746,-93.6841,solar
United States,Becker Solar 3 CSG,45.1749,-93.6837,solar
United States,Becker Solar 4 CSG,45.1757,-93.6797,solar
United States,Beaumont Hospital Dearborn Campus,42.2917,-83.2119,oil
United States,Becker Solar 5 CSG,45.1757,-93.6794,solar
United States,Beaufort Solar  LLC,35.456,-77.134,solar
United States,Bearkat,31.7272,-101.582,wind
United States,Beacon Solar Plant Site 5,35.2489,-118.0344,solar
United States,Bear Creek,40.5345,-121.9591,hydro
United States,Bear Creek Dam,35.2427,-83.072,hydro
United States,Bear Creek Solar,35.5403,-79.4491,solar
United States,Bear Creek Solar Center,44.0608,-121.2372,solar
United States,Bear Garden,37.6956,-78.2853,gas
United States,Bear Mountain Limited,35.4192,-118.9266,gas
United States,Bear Swamp,42.6839,-72.9599,hydro
United States,Bear Valley,33.1662,-117.0166,hydro
United States,Bear Valley Power Plant,34.2506,-116.9025,gas
United States,BearPond Solar Center LLC,36.2761,-78.3772,solar
United States,Beardslee,43.0191,-74.7413,hydro
United States,Beardsley,38.2026,-120.077,hydro
United States,Bearford Farm Solar Project,34.61,-77.9242,solar
United States,Bearford Solar II,34.6119,-77.9289,solar
United States,Beatrice,40.3302,-96.8082,gas
United States,Beacon Solar Plant Site 2,35.2658,-117.9992,solar
United States,Becker Solar CSG,45.1755,-93.6839,solar
United States,Bed Bath & Beyond DC Port Reading NJ,40.5683,-74.2425,solar
United States,Bellefonte,34.7092,-85.9278,oil
United States,Belleville,39.8328,-97.632,oil
