country,country_long,name,latitude,longitude,primary_fuel
CHN,China,Huineng,38.688,100.391,Solar
CHN,China,Huineng power station,34.7337,111.0823,Coal
CHN,China,Huinong - Yinglite Coal,39.3075,106.7298,Coal
CHN,China,Huinong J,39.323,106.734,Solar
CHN,China,Huinong K,39.334,106.735,Solar
CHN,China,Huinong L,39.339,106.734,Solar
CHN,China,Huinong M,39.364,106.753,Solar
CHN,China,Huitengliang (Beifeng),43.49,115.96,Wind
CHN,China,Huitengliang Wind,43.5623,116.3,Wind
CHN,China,Huitengxile,24.7,108.33,Wind
CHN,China,Huitengxile,41.05,112.66,Wind
CHN,China,Huitengxile Jingneng Wind,41.09,112.37,Wind
CHN,China,Huitengxile Wind,41.11,112.35,Wind
CHN,China,Huixian A,35.559,113.703,Solar
CHN,China,Huizhou,23.27,114.31,Hydro
CHN,China,Huizhou Cogen power station,22.7531,114.6271,Coal
CHN,China,Huizhou LNG Gas,22.76,114.61,Gas
CHN,China,Huizhou Landfill,23.1091,114.3479,Gas
CHN,China,Hulunbuir City Zhaluomude Datang Wind,49.1917,120.1667,Wind
CHN,China,Hunan Changsha Qiaoyi Landfill,28.4211,112.9838,Gas
CHN,China,Hunan Chenzhou Xiangdian Luhejin Wind,25.4422,112.7019,Wind
CHN,China,Hunan Daxing Small,27.9023,110.9306,Hydro
CHN,China,Hunan Dongping,28.2,111.2,Hydro
CHN,China,Hunan Dongtan,28.9669,110.0031,Hydro
CHN,China,Hunan Gaojiaba,29.1367,109.6911,Hydro
CHN,China,Hunan Gaoyongdong Small,26.8186,109.7239,Hydro
CHN,China,Hunan Guiyang County Datan,26.1019,112.6917,Hydro
CHN,China,Hunan Huashun,29.05,112.89,Wind
CHN,China,Hunan Huitong Changzhai,26.875,110.0417,Hydro
CHN,China,Hunan Huitong Gaoyi,26.95,110.0167,Hydro
CHN,China,Hunan Jinqiao Cascade Small,26.3569,110.5965,Hydro
CHN,China,Hunan Laopokou,25.4,113.3014,Hydro
CHN,China,Hunan Lengshuijiang Langshitan,26.7525,111.9678,Hydro
CHN,China,Hunan Lianyuan power station,27.7662,111.8937,Coal
CHN,China,Hunan Linwu Sanshiliuwan Wind,25.3736,112.4844,Wind
CHN,China,Hunan Lizitang,26.7339,111.1075,Hydro
CHN,China,Hunan Longhui Yuanmushan,27.085,111.0758,Hydro
CHN,China,Hunan Loudi Miaopu Landfill Gas,27.7089,111.9908,Gas
CHN,China,Hunan Luxi County Nengtan,28.228,109.968,Hydro
CHN,China,Hunan Mayang Jinjiang Small,27.8878,110.0497,Hydro
CHN,China,Hunan Qingxijiang,26.4792,110.3289,Hydro
CHN,China,Hunan Sangzhi Mishuihe,29.6361,109.7989,Hydro
CHN,China,Hunan Shanyangxi Small,29.5244,110.1075,Hydro
CHN,China,Hunan Shimen Zhongjundu Hydro,29.8153,110.9117,Hydro
CHN,China,Hunan Shuangpai Wulipai,26.0594,111.6577,Hydro
CHN,China,Hunan Taizhou,26.2794,111.5442,Hydro
CHN,China,Hunan Taojiang Baizhuzhou Hydroelectric,28.5506,111.8539,Hydro
CHN,China,Hunan Taoliao Small,26.075,113.729,Hydro
CHN,China,Hunan Taoshui Hydro,26.706,113.6749,Hydro
CHN,China,Hunan Tongba Small,26.9,113.29,Hydro
CHN,China,Hunan Tongxi Small,27.7103,110.5853,Hydro
CHN,China,Hunan Wutong Small,28.0,110.9167,Hydro
CHN,China,Hunan Xiaohe Small,29.0753,109.5256,Hydro
CHN,China,Hunan Xiaoshanyang Small,27.6839,110.6197,Hydro
CHN,China,Hunan Xinhua Pingyouqiao,28.0481,110.9022,Hydro
CHN,China,Hunan Xinhuang Shanmutang,27.341,109.303,Hydro
CHN,China,Hunan Xupu Zhuxijiang Hydro,27.9119,110.7919,Hydro
CHN,China,Hunan Yaorenping,26.2613,110.5058,Hydro
CHN,China,Hunan Yuanling Yixi River,28.5081,110.8014,Hydro
CHN,China,Hunan Yuanshui Taoyuan,28.8975,111.4925,Hydro
CHN,China,Hunan Yuzitang Small,27.0542,110.1906,Hydro
CHN,China,Hunan Zaoshi,29.6628,111.2369,Hydro
CHN,China,Hunan Zhugaotan,28.5944,109.4644,Hydro
CHN,China,Hunan Zishui First Cascade,27.0828,111.2986,Hydro
CHN,China,Hunanzhen,28.69,118.84,Hydro
CHN,China,Hunjiang power station,41.9655,126.4524,Coal
CHN,China,Hunyuan A,39.654,113.494,Solar
CHN,China,Huolin Gol A,45.565,119.594,Solar
CHN,China,Huolinhe Dongshan,45.4986,119.6994,Wind
CHN,China,Huolinhe Zhanute power station,45.4098,119.5971,Coal
CHN,China,Huoqiu A,32.05,116.176,Solar
CHN,China,Huoqiu B,32.266,116.142,Solar
CHN,China,Huozhou power station,36.5183,111.6823,Coal
CHN,China,Huxian-2 power station,34.0749,108.6185,Coal
CHN,China,Huzhou,30.95,119.85,Solar
CHN,China,Huzhou Municipal Solid Waste Incineration,30.8636,120.0964,Gas
CHN,China,Ili Kazakh I,43.992,80.826,Solar
CHN,China,Ili Nangang Khorgas Cogen power station,44.1485,80.4372,Coal
CHN,China,Ili Xintian Chemical power station,44.062,81.1886,Coal
CHN,China,Inner Hangjin power station,39.92,109.1155,Coal
CHN,China,Inner Mongolia Alashan,38.83,105.61,Solar
CHN,China,Inner Mongolia Bayanur Wuliji Wind,41.3633,106.4625,Wind
CHN,China,Inner Mongolia Bayinxile Wind,41.1611,112.7433,Wind
CHN,China,Inner Mongolia Beijing Energy Shangdu Jiqingliang II,41.865,113.34,Wind
CHN,China,Inner Mongolia Chayouhouqi Hongmu Wind,41.2681,113.0069,Wind
CHN,China,Inner Mongolia Chifeng Chaganhada Wind,43.755,119.1022,Wind
CHN,China,Inner Mongolia Chifeng Daheishan Wind,42.7,117.92,Wind
CHN,China,Inner Mongolia Chifeng Dayuying,42.6111,118.1589,Wind
CHN,China,Inner Mongolia Chifeng Dongshan Wind,42.37,117.56,Wind
CHN,China,Inner Mongolia Chifeng Gaofeng Wind,42.5339,118.7239,Wind
CHN,China,Inner Mongolia Chifeng Mazongshan Wind,42.71,117.87,Wind
CHN,China,Inner Mongolia Chifeng Saihanba West,42.16,118.56,Wind
CHN,China,Inner Mongolia Chifeng Songshan Laoshuiquan Wind,42.6458,118.08,Wind
CHN,China,Inner Mongolia Chifeng Toudaogou Wind,42.5986,117.675,Wind
CHN,China,Inner Mongolia Chifeng Wenggenshan,43.5584,118.7946,Wind
CHN,China,Inner Mongolia Chifeng Yihegong,42.7405,118.4533,Wind
CHN,China,Inner Mongolia Chifeng Yikesong Wind,42.6036,117.6458,Wind
CHN,China,Inner Mongolia Damao Banner Mandula Nuoer Wind,42.1333,110.2325,Wind
CHN,China,Inner Mongolia Datang International Hongmu Phase 2,41.4536,113.1894,Wind
CHN,China,Inner Mongolia Datang International Zhuozi Phase 4,41.0586,112.6588,Wind
CHN,China,Inner Mongolia Donghao Phase 1,49.5092,117.5406,Wind
CHN,China,Inner Mongolia Eergetu Phase 1,46.2961,122.4294,Wind
CHN,China,Inner Mongolia Erdos,40.25,107.09,Solar
CHN,China,Inner Mongolia Goldwind Damao Phase 2,41.7631,109.5986,Wind
CHN,China,Inner Mongolia Goldwind Damao Phase 3,41.735,109.5533,Wind
CHN,China,Inner Mongolia Guyang Huaishuo I,41.1833,110.2111,Wind
CHN,China,Inner Mongolia Hailisu Phase 1,41.36,106.49,Wind
CHN,China,Inner Mongolia Hangjin Yihewusu Wind,40.1403,107.5745,Wind
CHN,China,Inner Mongolia Huade Phase 1,41.9,113.925,Wind
CHN,China,Inner Mongolia Huade Sansheng Phase 1,41.5722,113.7655,Wind
CHN,China,Inner Mongolia Hulunbeier Eerguna Hulutou Wind,50.246,120.212,Wind
CHN,China,Inner Mongolia Jingneng Huitengxile Phase 2,41.1242,112.5125,Wind
CHN,China,Inner Mongolia Jingneng Saihan Phase 2,42.62,112.85,Wind
CHN,China,Inner Mongolia Jingneng Shangdu Jiqingliang Phase 1,41.86,113.39,Wind
CHN,China,Inner Mongolia Jingneng Wengniuteqi Qigan Phase 1,42.8722,119.17,Wind
CHN,China,Inner Mongolia Jingneng Wengongwula,42.5458,113.9497,Wind
CHN,China,Inner Mongolia Jingneng Zheligentu Phase 2,42.5319,115.3789,Wind
CHN,China,Inner Mongolia Jinjie Baiyun Phase 1,41.6417,109.9389,Wind
CHN,China,Inner Mongolia Keyouqianqi Chaersen Wind,46.3667,122.1,Wind
CHN,China,Inner Mongolia North Long Yuan Huitengxile,41.143,112.6233,Wind
CHN,China,Inner Mongolia Saiwusu I Wind,41.5356,106.9533,Wind
CHN,China,Inner Mongolia Saiwusu Ii Wind,41.5342,106.9903,Wind
CHN,China,Inner Mongolia Shangdu Changshengliang,41.4645,113.5807,Wind
CHN,China,Inner Mongolia Siziwangqi Wulanhua,41.679,110.646,Wind
CHN,China,Inner Mongolia Tianrun Danaobao,41.8167,113.6083,Wind
CHN,China,Inner Mongolia Tongliao Baolongshan Wind,44.0422,122.6869,Wind
CHN,China,Inner Mongolia Tongliao Naimanqi Dongxing Fengying Yongxing Phase One Wind,42.9817,120.8933,Wind
CHN,China,Inner Mongolia Tongliao Phase 3,44.2128,122.8542,Wind
CHN,China,Inner Mongolia Tongliao Phase 4,44.2328,122.8539,Wind
CHN,China,Inner Mongolia Tongliao Zhalute Qi Beishala Wind,45.3672,119.5936,Wind
CHN,China,Inner Mongolia Tongliao Zhalute Qi Dangxiaogou Wind,45.4383,119.7314,Wind
CHN,China,Inner Mongolia Tongliao Zhalute Qi Phase 1 North Wind,45.4417,119.7833,Wind
CHN,China,Inner Mongolia Tongliao Zhalute Qi Phase 2 North Wind,45.405,119.6383,Wind
CHN,China,Inner Mongolia Tuquan Tianyuan Phase 1,45.3802,121.8709,Wind
CHN,China,Inner Mongolia Urad Houqi Wuliji Wind,41.5111,106.7055,Wind
CHN,China,Inner Mongolia Urad Middle Banner,41.6778,109.9572,Wind
CHN,China,Inner Mongolia Wengniute Banner Wudaogou Wind (Ii),42.45,117.8167,Wind
CHN,China,Inner Mongolia Wengniute Sunjiaying Shangchang Wind,42.2097,118.0072,Wind
CHN,China,Inner Mongolia Wengniute Wudaogou Xigouli Wind,42.7556,118.0336,Wind
CHN,China,Inner Mongolia Wuchuan Yihemei,41.1839,110.9522,Wind
CHN,China,Inner Mongolia Wudaogou Iii Wind,42.73,117.95,Wind
CHN,China,Inner Mongolia Wujier Phase 1 Wind,40.11,107.21,Wind
CHN,China,Inner Mongolia Wulanchabu Siziwangqi Phase II,41.31,111.44,Solar
CHN,China,Inner Mongolia Wulatezhongqi Chuanjing Phase 5 Wind,41.9633,108.2617,Wind
CHN,China,Inner Mongolia Wuliji Phase 2 Wind,41.2939,106.4002,Wind
CHN,China,Inner Mongolia Xilin power station,43.9839,116.1314,Coal
CHN,China,Inner Mongolia Xingan power station,46.0944,122.0225,Coal
CHN,China,Inner Mongolia Xisu Zhurihe,42.3917,112.7778,Wind
CHN,China,Inner Mongolia Yihewusu Phase 2 Wind,40.07,107.31,Wind
CHN,China,Inner Mongolia Zhuozi Ii Wind,41.1056,112.6403,Wind
CHN,China,Inner Mongolia Zhuozi Iii Wind,41.0661,112.6367,Wind
CHN,China,Jia Aigedan A,40.297,110.956,Solar
CHN,China,Jia Aigedan B,40.29,110.929,Solar
CHN,China,Jiada Coal Mine Cmm And Vam,25.332,104.1858,Gas
CHN,China,Jiami Phase 2 Yanyuan County,27.5167,101.0333,Hydro
CHN,China,Jiamusi Zhongheng Cogen power station,46.8168,130.2887,Coal
CHN,China,Jiamusi-2 power station,46.8322,130.4042,Coal
CHN,China,Jianbi power station,32.1779,119.5755,Coal
CHN,China,Jiangbian Dam,28.6064,101.7055,Hydro
CHN,China,Jiangdu A,32.631,119.543,Solar
CHN,China,Jianggang A,32.794,120.926,Solar
CHN,China,Jianggang B,32.8,120.929,Solar
CHN,China,Jianggang C,32.686,120.938,Solar
CHN,China,Jianggang D,32.645,120.914,Solar
CHN,China,Jianggang E,32.646,120.941,Solar
CHN,China,Jianggang F,32.643,120.95,Solar
CHN,China,Jianggang G,32.642,120.959,Solar
CHN,China,Jianggang H,32.647,120.959,Solar
CHN,China,Jiangkou,27.68,114.92,Solar
CHN,China,Jiangkou (Chongqing) Dam,29.2365,107.8929,Hydro
CHN,China,Jiangpinghe Dam,29.7389,110.3396,Hydro
CHN,China,Jiangshan A,28.533,118.525,Solar
CHN,China,Jiangsheba,31.48,103.6,Hydro
CHN,China,Jiangshui A,34.42,119.942,Solar
CHN,China,Jiangsu Chaojiandai Wind,32.51,121.18,Wind
CHN,China,Jiangsu Dafeng,33.14,120.82,Solar
CHN,China,Jiangsu Dafeng Wind,33.1194,120.83,Wind
CHN,China,Jiangsu Dongling,32.35,121.37,Wind
CHN,China,Jiangsu Dongtai Phase 2 Wind,32.66,120.903,Wind
CHN,China,Jiangsu Dongtai Wind,32.47,120.54,Wind
CHN,China,Jiangsu Guohua Chenjiagang power station,34.4242,119.7985,Coal
CHN,China,Jiangsu Guoxin Dongling Phase 2,32.3282,121.4062,Wind
CHN,China,Jiangsu Guoxin Jingjiang power station,32.0307,120.3828,Coal
CHN,China,Jiangsu Guoxin Yancheng power station,33.4002,120.117,Coal
CHN,China,Jiangsu Huadian Guanyun,34.5138,119.6685,Wind
CHN,China,Jiangsu Huadian Qishuyan,31.74,120.04,Gas
CHN,China,Jiangsu Huadian Shangde Dongtai,32.8,120.93,Solar
CHN,China,Jiangsu Huadian Wangting,31.44,120.44,Gas
CHN,China,Jiangsu Jingshen Salt power station,33.5214,119.1132,Coal
CHN,China,Jiangsu Kunshan Phase 2 Municipal Solid Waste Incineration,31.511,120.886,Gas
CHN,China,Jiangsu Leeman Paper power station,31.7533,121.005,Coal
CHN,China,Jiangsu Nanre Thermal power station,32.2079,118.7531,Coal
CHN,China,Jiangsu Nantong power station,32.0321,120.7692,Coal
CHN,China,Jiangsu OJI Paper Cogen power station,31.8268,120.9535,Coal
CHN,China,Jiangsu Qidong Donghai Wind,31.7675,121.9094,Wind
CHN,China,Jiangsu Qidong Wind,31.8333,121.85,Wind
CHN,China,Jiangsu Rudong (Ii) Expansion Wind,32.3347,121.4533,Wind
CHN,China,Jiangsu Rudong Chaojiandai Wind,32.4981,121.2486,Wind
CHN,China,Jiangsu Rudong Huangang Dongling Wind,32.3508,121.3372,Wind
CHN,China,Jiangsu Sheyanggang power station,33.8185,120.4633,Coal
CHN,China,Jiangsu Xiangshui Wind,33.947,119.497,Wind
CHN,China,Jiangsu Zhangjiagang Huaxing,31.89,120.6,Gas
CHN,China,Jiangsu Zhenjiang power station,32.1852,119.2709,Coal
CHN,China,Jiangxi Anfu Guanshan Small Bundling,27.3103,114.6844,Hydro
CHN,China,Jiangxi Donggu,27.4433,114.5316,Hydro
CHN,China,Jiangxi Duchang Jishanhu,29.2533,116.1589,Wind
CHN,China,Jiangxi Fengcheng Mining Administration Coal Mine Methane,27.42,115.25,Gas
CHN,China,Jiangxi Gongge,26.9469,114.5489,Hydro
CHN,China,Jiangxi Huichang Baie Hydro,25.8472,115.5917,Hydro
CHN,China,Jiangxi Huichang Yingnaogang,25.63,115.7,Hydro
CHN,China,Jiangxi Jiujiang Changling,29.5261,116.0864,Wind
CHN,China,Jiangxi Laohutou,25.61,115.78,Hydro
CHN,China,Jiangxi Lean County Dongan Small,27.2361,115.8025,Hydro
CHN,China,Jiangxi Leping Mining Administration Coal Mine Methane,29.15,117.29,Gas
CHN,China,Jiangxi Liujinba Hydro,26.17,115.75,Hydro
CHN,China,Jiangxi Longyuan,25.0683,114.798,Hydro
CHN,China,Jiangxi Luohongkou,26.4081,114.2719,Hydro
CHN,China,Jiangxi Shihutang,26.8997,114.9986,Hydro
CHN,China,Jiangxi Taojiang,26.15,114.867,Hydro
CHN,China,Jiangxi Xiajiang,27.5178,115.1311,Hydro
CHN,China,Jiangxi Xinfeng County Wuyang,25.4845,115.0008,Hydro
CHN,China,Jiangxi Xingzi Daling,29.4911,116.0711,Wind
CHN,China,Jiangxi Xiuhe River Xiafang,29.235,114.8461,Hydro
CHN,China,Jiangxi Yudu Xiashan,25.9164,115.1944,Hydro
CHN,China,Jiangxi Yudu Yuezhou,25.9442,115.3606,Hydro
CHN,China,Jiangya Dam,29.5416,110.739,Hydro
CHN,China,Jiangyin Cogen power station,31.8436,120.4103,Coal
CHN,China,Jiangyin Sulong power station,31.9192,120.2054,Coal
CHN,China,Jiangyin Xingcheng Steel Works power station,31.9511,120.3237,Coal
CHN,China,Jiangyou,31.8,104.77,Gas
CHN,China,Jiangyou power station,31.8045,104.7679,Coal
CHN,China,Jiangzi,27.52,115.13,Hydro
CHN,China,Jianhu A,33.4899,119.6832,Solar
CHN,China,Jianhu B,33.493,119.689,Solar
CHN,China,Jianhu C,33.4869,119.6933,Solar
CHN,China,Jianhu D,33.486,119.683,Solar
CHN,China,Jianhu E,33.489,119.674,Solar
CHN,China,Jianhu F,33.329,119.757,Solar
CHN,China,Jianhu I+II,33.49,119.689,Solar
CHN,China,Jianhu III,33.491,119.697,Solar
CHN,China,Jianjingzi A,37.318,106.0,Solar
CHN,China,Jianjingzi B,37.315,105.994,Solar
CHN,China,Jianjingzi C,37.324,105.978,Solar
CHN,China,Jianshanliangzi Wind,25.5636,101.2489,Wind
CHN,China,Jianshui,23.75,102.933,Solar
CHN,China,Jiantangjang Reservoir,30.291,121.12,Solar
CHN,China,Jiaoganghu,32.582,116.594,Solar
CHN,China,Jiaoganghu I,32.61,116.577,Solar
CHN,China,Jiaoganghu II,32.582,116.594,Solar
CHN,China,Jiaoganghu III,32.584,116.642,Solar
CHN,China,Jiaojiping Hydroelectric,30.1,102.7,Hydro
CHN,China,Jiaonan City Anaerobic Digestion,35.8519,120.025,Gas
CHN,China,Jiaoyuanba,32.8306,105.0764,Hydro
CHN,China,Jiaoziding Small Gulin County,28.0641,105.8211,Hydro
CHN,China,Jiaozuo - Shenhua 7-8 Coal,35.2234,113.2003,Coal
CHN,China,Jiaozuo - Wanfang 3-4 Coal,35.2502,113.3725,Coal
CHN,China,Jiaozuo - Wanfang 5-6 Coal,35.2502,113.3677,Coal
CHN,China,Jiaozuo Boai power station,35.221,113.1022,Coal
CHN,China,Jiaozuo Wuzhi-1 Cogen power station,35.1245,113.3883,Coal
CHN,China,Jiaozuo Zhouliu Landfill,35.1639,113.4358,Gas
CHN,China,Jiaxian A,34.098,113.092,Solar
CHN,China,Jiaxing Xinjiaaisi Cogen power station,30.8441,120.7193,Coal
CHN,China,Jiaxing power station,30.6283,121.1436,Coal
CHN,China,Jiayuguan - Datang Coal,39.7951,98.3084,Coal
CHN,China,Jiayuguan 100,39.768,98.097,Solar
CHN,China,Jiayuguan A,39.762,98.124,Solar
CHN,China,Jiayuguan Aluminum power station,39.8461,98.2122,Coal
CHN,China,Jiayuguan B,39.759,98.116,Solar
CHN,China,Jiayuguan C,39.766,98.126,Solar
CHN,China,Jiayuguan D,39.755,98.14,Solar
CHN,China,Jiayuguan E1,39.753,98.133,Solar
CHN,China,Jiayuguan E2,39.751,98.131,Solar
CHN,China,Jiayuguan F,39.74,98.079,Solar
CHN,China,Jiayuguan G,39.768,98.114,Solar
CHN,China,Jiayuguan H1,39.708,98.029,Solar
CHN,China,Jiayuguan H2,39.714,98.029,Solar
CHN,China,Jiayuguan J,39.71,98.016,Solar
CHN,China,Jiayuguan K,39.774,98.081,Solar
CHN,China,Jiayuguan L,39.736,98.1,Solar
CHN,China,Jiayuguan M,39.734,98.053,Solar
CHN,China,Jiayuguan N,39.759,98.059,Solar
CHN,China,Jiayuguan P,39.749,98.017,Solar
CHN,China,Jiayuguan Q,39.746,98.054,Solar
CHN,China,Jiayuguan R,39.76,98.086,Solar
CHN,China,Jiayuguan S,39.754,98.117,Solar
CHN,China,Jiayuguan SA 50,39.73,98.064,Solar
CHN,China,Jiayuguan T,39.751,98.111,Solar
CHN,China,Jiema Hydro,31.01,102.31,Hydro
CHN,China,Jiemian,25.94,118.04,Hydro
CHN,China,Jiewei,28.7042,102.1131,Hydro
CHN,China,Jilantaizhen A,39.665,105.696,Solar
CHN,China,Jilebulake,48.26,86.399,Hydro
CHN,China,Jilin - Guodian Coal,44.0084,126.5367,Coal
CHN,China,Jilin Baicheng Chaganhot Phase 2,45.903,122.4235,Wind
CHN,China,Jilin Baicheng Chaganhot Wind,45.53,120.22,Wind
CHN,China,Jilin Changling Phase 2,44.1982,123.8661,Wind
CHN,China,Jilin Changling Wind Phase 1,44.1623,123.5919,Wind
CHN,China,Jilin City Works power station,43.9039,126.5978,Coal
CHN,China,Jilin Daan Dagangzi Wind Phase 3,45.2764,123.5022,Wind
CHN,China,Jilin Daan Dagangzi Wind Phase 4,45.16,123.31,Wind
CHN,China,Jilin Daan Dagangzi Wind Phase 5,45.22,123.38,Wind
CHN,China,Jilin Daan Honggangzi Wind,45.616,123.942,Wind
CHN,China,Jilin Hunchun Coal Mine Methane,42.8497,130.3019,Gas
CHN,China,Jilin Longyuan Changling Shuanglong Phase 1 Wind,44.1667,123.9833,Wind
CHN,China,Jilin Longyuan Changling Shuanglong Phase 2 Wind,44.2167,124.0003,Wind
CHN,China,Jilin Longyuan Tongyu Phase 3 Wind,44.2167,122.0333,Wind
CHN,China,Jilin Qianan Shuizi Phase 1,45.1144,123.9238,Wind
CHN,China,Jilin Qianguo Fuhui,44.9308,125.0414,Wind
CHN,China,Jilin Taobei Fuyu Wind,45.6167,122.8167,Wind
CHN,China,Jilin Taobei Huaneng Wind,45.6167,122.8167,Wind
CHN,China,Jilin Taonan Wind,45.02,121.38,Wind
CHN,China,Jilin Taonan Xinli Wind,45.3995,120.3475,Wind
CHN,China,Jilin Taonan Xinli Wind Phase 2,45.3792,122.3494,Wind
CHN,China,Jilin Tongyu Huaneng Wind,45.6167,122.8167,Wind
CHN,China,Jilin Tongyu Tuanjie Wind,44.13,122.02,Wind
CHN,China,Jilin Tongyu Xinfa A Wind,44.6767,122.3524,Wind
CHN,China,Jilin Tongyu Xinglongshan 1A Wind,44.6766,122.3637,Wind
CHN,China,Jilin Tongyu Xinglongshan 1B Wind,44.6786,122.3652,Wind
CHN,China,Jilin Tongyu Xinglongshan 1C Wind,44.6768,122.3648,Wind
CHN,China,Jilin Tongyu Xinglongshan 1F Wind,44.6766,122.3624,Wind
CHN,China,Jilin Tumen Mopanshan Hydro,42.9956,129.6869,Hydro
CHN,China,Jilin Xiangyang 1st Phase Wind,45.2147,123.0671,Wind
CHN,China,Jilin Zhenlai Mali Wind,45.8272,123.1358,Wind
CHN,China,Jilintai,43.86,82.847,Hydro
CHN,China,Jilintai II,43.84,82.784,Hydro
CHN,China,JinZhai,31.787,115.908,Solar
CHN,China,JinZhai II,31.789,115.897,Solar
CHN,China,Jinan Landfill Gas,36.4011,117.0,Gas
CHN,China,Jinanqiao,26.81,100.45,Hydro
CHN,China,Jinchang - Gepic Coal,38.5013,102.2715,Coal
CHN,China,Jinchang B,38.491,102.319,Solar
CHN,China,Jinchang C,38.48,102.321,Solar
CHN,China,Jinchang D,38.467,102.364,Solar
CHN,China,Jinchang E,38.464,102.389,Solar
CHN,China,Jinchang F,38.46,102.4,Solar
CHN,China,Jinchang G,38.462,102.429,Solar
CHN,China,Jinchang II,38.477,102.346,Solar
CHN,China,Jinchang Jinko,38.507,102.35,Solar
CHN,China,Jinchang Jinko I,38.507,102.35,Solar
CHN,China,Jinchang Jinko II,38.507,102.35,Solar
CHN,China,Jincheng Chengzhuang Coal Mine Methane,35.5625,112.625,Gas
CHN,China,Jinchuan A,38.617,102.188,Solar
CHN,China,Jinchuan B,38.608,102.178,Solar
CHN,China,Jinchuan C,38.602,102.171,Solar
CHN,China,Jinchuan D,38.605,102.151,Solar
CHN,China,Jinchuan E,38.62,102.148,Solar
CHN,China,Jinchuan F,38.596,102.129,Solar
CHN,China,Jinchuan G,38.617,102.113,Solar
CHN,China,Jinchuan H,38.621,102.13,Solar
CHN,China,Jinchuan J,38.623,102.171,Solar
CHN,China,Jinchuan K,38.585,102.157,Solar
CHN,China,Jinchuan L,38.589,102.102,Solar
CHN,China,Jinchuan M,38.578,102.102,Solar
CHN,China,Jinchuan N,38.596,102.091,Solar
CHN,China,Jinchuan P,38.61,102.144,Solar
CHN,China,Jinchuan Works power station,38.491,102.1687,Coal
CHN,China,Jinchuan power station,42.1472,86.5134,Coal
CHN,China,Jing Hong,22.05,100.77,Hydro
CHN,China,Jingdezhen power station,29.1866,117.0842,Coal
CHN,China,Jinggang,32.82,120.89,Wind
CHN,China,Jinggangshan,26.417,114.15,Hydro
CHN,China,Jinggou,37.942,105.823,Solar
CHN,China,Jinghe A,44.516,82.345,Solar
CHN,China,Jinghe B,44.515,82.333,Solar
CHN,China,Jinghong Mengsong,22.2003,100.8678,Hydro
CHN,China,Jingjiawan A,40.769,113.096,Solar
CHN,China,Jingling Sinopec power station,32.1541,118.9063,Coal
CHN,China,Jingmei Wuhai Jinghai Waste Coal power station,39.6579,106.8622,Coal
CHN,China,Jingneng Bejing Badaling,40.52,116.01,Solar
