country,year,population,carbon_intensity_elec,coal_consumption,coal_elec_per_capita,coal_electricity,electricity_demand,electricity_generation,energy_per_capita,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,greenhouse_gas_emissions,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,other_renewable_consumption,other_renewable_electricity,other_renewables_elec_per_capita,other_renewables_energy_per_capita,per_capita_electricity,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita
Oceania,2020,42677808,480.968,485.601,3349.163,142.935,298.41,309.771,42945.57,476.702,1244.776,53.124,11169.791,148.99,101.609,906.54,38.689,2380.835,0.0,0.0,0.0,0.0,605.035,105.59,4.506,14176.813,34.13,12.428,291.196,799.714,7258.36,264.203,2343.872,100.031,6190.635,63.039,562.421,24.003,1477.08,65.425,583.715,24.912,1533.005
Oceania,2021,43219953,436.369,473.0,3179.045,137.398,287.61,311.869,42170.758,432.887,1102.061,47.631,10015.915,136.09,105.241,930.575,40.219,2435.013,0.0,0.0,0.0,0.0,617.162,108.92,4.707,14279.567,33.843,12.359,285.947,783.051,7215.856,298.274,2624.127,113.415,6901.312,82.16,726.485,31.399,1900.977,77.03,681.12,29.438,1782.271
South America,1980,240515270,0.0,124.29,0.0,0.0,0.0,0.0,10662.849,332.27,0.0,0.0,1381.494,0.0,576.117,810.062,194.832,2395.346,6.64,9.729,2.34,27.607,1501.049,0.0,0.0,6240.972,7.679,2.406,10.002,31.927,0.0,583.796,820.064,197.238,2427.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,1981,245886788,0.0,122.718,0.0,0.0,0.0,0.0,10388.693,340.619,0.0,0.0,1385.269,0.0,582.04,800.512,196.835,2367.104,7.99,11.452,2.816,32.496,1477.846,0.0,0.0,6010.269,7.813,2.448,9.954,31.776,0.0,589.853,810.466,199.283,2398.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,1982,251346383,0.0,123.054,0.0,0.0,0.0,0.0,10453.0,374.743,0.0,0.0,1490.941,0.0,631.005,849.006,213.395,2510.501,5.306,7.44,1.87,21.111,1461.373,0.0,0.0,5814.18,9.268,2.903,11.552,36.875,0.0,640.274,860.557,216.298,2547.376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,1983,256866412,0.0,135.773,0.0,0.0,0.0,0.0,10382.218,388.072,0.0,0.0,1510.793,0.0,678.739,893.606,229.537,2642.383,9.662,13.256,3.405,37.614,1411.234,0.0,0.0,5494.038,12.135,3.801,14.799,47.242,0.0,690.874,908.405,233.339,2689.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,1984,262410927,0.0,156.729,0.0,0.0,0.0,0.0,10615.033,420.168,0.0,0.0,1601.184,0.0,748.134,964.156,253.005,2851.0,17.831,23.947,6.284,67.95,1390.818,0.0,0.0,5300.152,11.635,3.645,13.889,44.337,0.0,759.768,978.046,256.65,2895.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,1985,267951818,0.0,179.825,38.872,10.416,0.0,358.183,10836.119,428.904,135.342,36.265,1600.676,0.0,809.94,1022.225,273.907,3022.708,25.955,34.137,9.147,96.863,1397.078,91.561,24.534,5213.916,12.492,3.913,14.604,46.619,1336.746,822.432,1036.829,277.82,3069.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,1986,273476305,0.0,182.38,43.356,11.857,0.0,386.53,11350.972,465.95,138.235,37.804,1703.804,0.0,871.214,1077.347,294.629,3185.703,16.614,21.41,5.855,60.75,1489.908,118.006,32.272,5448.035,13.136,4.115,15.047,48.032,1413.396,884.35,1092.394,298.744,3233.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,1987,278983193,0.0,199.665,39.501,11.02,0.0,405.261,11560.46,465.109,129.681,36.179,1667.156,0.0,930.308,1127.714,314.613,3334.637,21.105,26.661,7.438,75.651,1528.447,113.114,31.557,5478.636,14.227,4.457,15.975,50.995,1452.637,944.534,1143.689,319.07,3385.632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,1988,284470907,0.0,198.197,44.235,12.584,0.0,426.419,11750.196,501.544,161.707,46.001,1763.077,0.0,965.294,1147.55,326.445,3393.294,18.177,22.519,6.406,63.898,1575.372,107.732,30.647,5537.903,13.748,4.307,15.139,48.328,1498.99,979.042,1162.69,330.751,3441.623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,1989,289942213,0.0,214.542,52.592,15.249,0.0,437.918,11698.689,521.825,158.432,45.936,1799.756,0.0,990.354,1155.125,334.92,3415.693,19.491,23.691,6.869,67.223,1556.015,105.108,30.475,5366.639,13.867,4.344,14.983,47.828,1510.362,1004.221,1170.108,339.264,3463.521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,1990,295398169,0.0,179.876,52.55,15.523,0.0,447.059,11507.585,540.368,146.933,43.404,1829.286,0.0,1028.75,1177.748,347.904,3482.587,27.007,32.221,9.518,91.427,1537.565,83.999,24.813,5205.06,17.481,5.476,18.538,59.177,1513.413,1046.231,1196.286,353.381,3541.764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,1991,300829456,0.0,190.329,48.243,14.513,0.0,472.829,11689.251,549.306,152.563,45.895,1825.973,0.0,1101.411,1238.167,372.477,3661.246,26.099,30.575,9.198,86.758,1560.005,81.388,24.484,5185.679,18.124,5.678,18.873,60.246,1571.751,1119.535,1257.04,378.155,3721.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,1992,306228622,0.0,200.238,42.809,13.109,0.0,484.327,12105.796,568.645,152.465,46.689,1856.93,0.0,1123.879,1241.149,380.075,3670.064,25.084,28.867,8.84,81.911,1696.004,90.691,27.772,5538.358,23.62,7.399,24.162,77.131,1581.585,1147.498,1265.311,387.475,3747.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,1993,311601581,0.0,202.431,43.982,13.705,0.0,514.572,12384.513,609.325,160.868,50.127,1955.463,0.0,1211.027,1314.33,409.547,3886.46,23.245,26.29,8.192,74.598,1716.541,80.726,25.154,5508.767,23.819,7.462,23.946,76.439,1651.378,1234.846,1338.276,417.009,3962.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,1994,316958267,0.0,215.74,49.067,15.552,0.0,539.742,12954.593,634.749,160.881,50.993,2002.627,0.0,1286.894,1373.065,435.204,4060.137,23.523,26.155,8.29,74.215,1842.36,67.414,21.367,5812.627,25.397,7.956,25.101,80.129,1702.879,1312.292,1398.166,443.16,4140.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,1995,322302314,0.0,219.18,55.894,18.015,0.0,571.078,13310.562,700.09,184.096,59.335,2172.152,0.0,1334.111,1399.842,451.172,4139.317,27.198,29.739,9.585,84.385,1902.884,74.954,24.158,5904.035,26.599,8.332,25.853,82.527,1771.87,1360.71,1425.694,459.505,4221.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,1996,327635138,0.0,225.474,59.013,19.335,0.0,600.134,13607.483,773.373,202.221,66.255,2360.469,0.0,1382.472,1426.974,467.527,4219.547,28.052,30.174,9.886,85.619,1935.461,82.823,27.136,5907.366,30.218,9.466,28.893,92.232,1831.715,1412.726,1455.904,477.005,4311.887,0.0,0.0,0.0,0.0,0.036,0.037,0.012,0.108
South America,1997,332943530,0.0,242.63,65.001,21.642,0.0,634.27,14120.573,783.848,207.665,69.141,2354.299,0.0,1463.273,1486.295,494.852,4394.958,31.582,33.429,11.13,94.856,2067.474,81.63,27.178,6209.683,32.093,10.053,30.196,96.391,1905.039,1495.422,1516.548,504.925,4491.52,0.0,0.0,0.0,0.0,0.057,0.058,0.019,0.17
South America,1998,338199109,0.0,237.445,67.41,22.798,0.0,659.029,14376.939,845.759,230.116,77.825,2500.774,0.0,1496.357,1496.28,506.041,4424.484,30.412,31.691,10.718,89.925,2142.436,94.093,31.822,6334.837,30.836,9.66,28.563,91.178,1948.641,1527.306,1524.956,515.739,4515.995,0.0,0.0,0.0,0.0,0.112,0.112,0.038,0.333
South America,1999,343364515,0.0,234.507,79.806,27.402,0.0,677.416,14239.585,827.175,245.664,84.352,2409.03,0.0,1492.441,1469.914,504.716,4346.521,31.448,32.278,11.083,91.588,2190.035,112.781,38.725,6378.164,34.536,10.819,31.508,100.581,1972.876,1527.088,1501.532,515.573,4447.424,0.0,0.0,0.0,0.0,0.111,0.109,0.037,0.322
South America,2000,348411887,137.266,236.41,72.59,25.291,688.46,709.206,14232.598,875.387,267.024,93.034,2512.505,97.35,1577.248,1530.937,533.397,4526.964,34.683,35.082,12.223,99.546,2134.067,99.197,34.561,6125.128,33.192,10.398,29.844,95.267,2035.54,1610.557,1560.894,543.834,4622.565,0.006,0.005,0.002,0.016,0.111,0.108,0.038,0.319
South America,2001,353333487,142.981,222.496,62.123,21.95,673.61,694.077,13864.838,909.83,287.403,101.549,2574.99,99.24,1472.255,1418.331,501.144,4166.756,60.154,60.391,21.338,170.246,2135.45,101.074,35.713,6043.723,37.752,11.826,33.47,106.844,1964.368,1510.289,1452.074,513.066,4274.401,0.008,0.008,0.003,0.023,0.275,0.265,0.093,0.777
South America,2002,358133211,134.968,212.984,56.168,20.116,692.1,714.242,13846.282,911.94,283.137,101.401,2546.37,96.4,1534.441,1467.899,525.703,4284.554,55.057,54.887,19.657,153.734,2132.61,94.243,33.752,5954.795,42.631,13.355,37.29,119.036,1994.347,1577.505,1505.602,539.206,4404.799,0.014,0.013,0.005,0.038,0.419,0.401,0.144,1.171
South America,2003,362809675,136.531,222.673,57.11,20.72,726.28,749.354,13818.747,943.716,302.964,109.918,2601.133,102.31,1590.061,1511.187,548.273,4382.631,58.23,57.672,20.924,160.498,2084.282,93.784,34.026,5744.835,48.836,15.298,42.167,134.604,2065.418,1639.345,1553.78,563.727,4518.472,0.019,0.018,0.006,0.052,0.43,0.408,0.148,1.184
South America,2004,367365340,148.739,234.224,67.13,24.661,772.16,790.313,14352.479,1059.851,345.522,126.933,2885.006,117.55,1630.88,1540.573,565.953,4439.395,53.867,53.026,19.48,146.629,2168.959,100.395,36.882,5904.093,51.488,16.129,43.905,140.155,2151.299,1682.946,1585.025,582.283,4581.125,0.023,0.022,0.008,0.063,0.555,0.524,0.193,1.511
South America,2005,371804633,142.527,220.902,68.468,25.457,802.74,826.513,14647.917,1091.09,338.6,125.893,2934.579,117.8,1716.492,1612.289,599.457,4616.65,45.964,44.991,16.728,123.624,2236.537,111.159,41.329,6015.356,55.461,17.374,46.729,149.168,2222.976,1772.621,1659.645,617.064,4767.613,0.028,0.026,0.01,0.074,0.64,0.601,0.223,1.72
South America,2006,376122792,143.272,255.377,78.079,29.367,846.7,867.373,15075.463,1160.605,327.69,123.251,3085.709,124.27,1783.389,1666.374,626.761,4741.507,58.636,57.096,21.475,155.897,2276.334,126.514,47.585,6052.103,58.985,18.478,49.127,156.823,2306.089,1843.452,1716.508,645.618,4901.197,0.0,0.0,0.0,0.001,1.078,1.007,0.379,2.866
South America,2007,380325044,150.756,272.518,86.123,32.755,889.44,910.343,15699.715,1190.263,326.238,124.076,3129.595,137.24,1835.567,1706.845,649.156,4826.312,53.192,51.545,19.604,139.86,2438.49,158.557,60.303,6411.594,74.138,23.225,61.066,194.934,2393.593,1911.947,1769.995,673.173,5027.139,0.0,0.0,0.0,0.001,2.241,2.084,0.793,5.892
South America,2008,384439466,160.893,292.824,87.133,33.498,922.97,950.01,15963.368,1197.767,365.73,140.601,3115.62,152.85,1833.229,1696.967,652.381,4768.575,57.605,55.568,21.363,149.841,2526.212,191.77,73.724,6571.156,85.441,26.765,69.622,222.247,2471.157,1922.417,1770.057,680.48,5000.571,0.001,0.001,0.0,0.002,3.747,3.468,1.333,9.746
South America,2009,388503333,152.149,245.316,84.978,33.014,931.49,960.964,15670.092,1143.2,333.579,129.597,2942.573,146.21,1872.783,1726.103,670.597,4820.508,56.653,54.414,21.14,145.823,2513.465,191.319,74.328,6469.609,96.592,30.259,77.886,248.627,2473.503,1973.463,1807.755,702.319,5079.655,0.001,0.001,0.0,0.002,4.087,3.766,1.463,10.519
South America,2010,392543709,167.846,301.767,96.264,37.788,980.75,1015.156,16434.088,1240.755,424.784,166.746,3160.808,170.39,1861.39,1708.424,670.631,4741.866,57.885,55.365,21.733,147.461,2679.017,190.912,74.941,6824.761,128.074,40.121,102.207,326.267,2586.098,1996.839,1817.401,713.409,5086.92,0.032,0.029,0.011,0.081,7.343,6.74,2.646,18.707
South America,2011,396571755,161.624,318.621,102.573,40.678,1019.73,1053.803,16975.123,1289.026,397.815,157.762,3250.422,170.32,1964.872,1796.037,712.257,4954.645,58.395,55.625,22.059,147.251,2792.625,189.114,74.997,7041.915,134.205,42.042,106.012,338.413,2657.281,2108.105,1910.301,757.571,5315.822,0.111,0.101,0.04,0.279,8.917,8.151,3.232,22.485
South America,2012,400581570,180.228,336.937,122.187,48.946,1059.99,1100.05,17317.332,1383.286,480.715,192.566,3453.193,198.26,1912.869,1741.554,697.634,4775.229,59.044,56.02,22.44,147.396,2916.185,210.417,84.289,7279.878,150.631,47.187,117.797,376.031,2746.134,2080.321,1874.665,750.956,5193.252,0.353,0.322,0.129,0.882,16.468,14.993,6.006,41.11
South America,2013,404561951,200.628,365.959,158.215,64.008,1101.88,1136.479,17623.613,1433.626,553.444,223.903,3543.65,228.01,1840.794,1669.503,675.417,4550.092,56.639,53.531,21.657,140.0,3051.622,219.385,88.755,7543.027,171.746,53.802,132.987,424.523,2809.159,2034.91,1822.778,737.427,5029.909,0.761,0.69,0.279,1.88,21.609,19.598,7.929,53.414
South America,2014,408493800,208.496,383.017,161.12,65.816,1094.36,1155.131,17600.35,1484.237,586.699,239.663,3633.438,240.84,1776.912,1605.668,655.906,4349.913,54.313,51.145,20.892,132.959,3051.638,235.995,96.402,7470.463,189.045,59.221,144.973,462.785,2827.781,2010.136,1790.563,731.434,4920.848,2.087,1.886,0.77,5.109,42.092,38.035,15.537,103.041
South America,2015,412362690,217.126,374.872,159.826,65.906,1127.54,1158.454,17297.607,1545.611,604.2,249.15,3748.182,251.53,1721.818,1550.516,639.375,4175.495,56.265,52.801,21.773,136.446,2913.32,217.639,89.746,7064.946,200.75,62.888,152.506,486.829,2809.309,2000.871,1773.533,731.339,4852.211,4.913,4.424,1.824,11.914,73.389,66.088,27.252,177.973
South America,2016,416164870,199.429,360.476,163.016,67.842,1129.31,1163.219,16865.154,1534.115,562.141,233.943,3686.315,231.98,1751.916,1572.51,654.423,4209.667,62.037,58.028,24.149,149.067,2761.443,176.781,73.57,6635.454,206.978,64.838,155.8,497.345,2795.091,2076.621,1833.981,763.239,4989.9,8.448,7.582,3.156,20.299,109.281,98.09,40.821,262.59
South America,2017,419903920,191.557,358.694,145.935,61.279,1136.68,1167.536,16866.697,1538.714,554.411,232.799,3664.442,223.65,1786.48,1598.659,671.283,4254.496,55.741,51.981,21.827,132.748,2738.072,131.078,55.04,6520.711,215.566,67.542,160.85,513.37,2780.484,2154.165,1895.636,795.985,5130.138,14.538,13.01,5.463,34.622,137.581,123.117,51.697,327.649
South America,2018,423581091,182.854,350.587,141.059,59.75,1154.07,1176.839,16526.049,1470.75,529.72,224.379,3472.18,215.19,1801.076,1607.128,680.749,4252.022,57.24,53.227,22.546,135.134,2638.777,113.24,47.966,6229.685,226.57,71.02,167.665,534.891,2778.309,2213.234,1940.396,821.915,5225.054,26.857,23.965,10.151,63.404,158.731,141.638,59.995,374.736
South America,2019,427199423,179.482,345.465,142.457,60.857,1173.42,1180.344,16209.313,1398.971,527.993,225.558,3274.75,211.85,1763.96,1566.453,669.188,4129.126,62.154,57.518,24.572,145.491,2595.695,91.725,39.185,6076.073,231.006,72.407,169.493,540.745,2762.982,2227.373,1942.331,829.763,5213.895,41.052,36.456,15.574,96.096,191.354,169.929,72.593,447.928
South America,2020,430759772,177.438,306.102,132.701,57.162,1170.47,1161.252,15031.484,1270.646,481.075,207.228,2949.778,206.05,1740.007,1538.061,662.535,4039.392,62.286,57.375,24.715,144.596,2318.18,72.318,31.152,5381.608,244.669,76.698,178.052,567.993,2695.823,2250.391,1950.989,840.407,5224.237,56.676,50.098,21.58,131.572,209.039,184.778,79.595,485.28
South America,2021,434260136,166.185,340.193,133.166,57.829,1007.28,1215.575,15835.877,1414.688,576.755,250.462,3257.697,202.01,1643.83,1446.628,628.213,3785.357,64.12,58.804,25.536,147.654,2549.028,107.444,46.659,5869.818,231.72,72.659,167.317,533.598,2799.185,2225.141,1921.596,834.473,5123.981,83.139,73.165,31.773,191.449,266.452,234.487,101.828,613.576
