country,source,year,consumptionElectricity,productionElectricity,gdp,population,intensityPerCapita,intensityByGDP,co2emissions
Djibouti,petroleum_n_other_liquids,1980,6.345,0.0,0.0,358.96,60.316,0.0,0.0
Djibouti,nuclear,1980,0.0,0.0,0.0,358.96,60.316,0.0,0.0
Djibouti,renewables_n_other,1980,0.0,0.0,0.0,358.96,60.316,0.0,0.0
Dominica,all_energy_types,1980,0.147,0.027,0.0,75.318,6.682,0.0,0.0
Dominica,coal,1980,0.0,0.0,0.0,75.318,6.682,0.0,0.0
Dominica,natural_gas,1980,0.0,0.0,0.0,75.318,6.682,0.0,0.0
Dominica,petroleum_n_other_liquids,1980,0.12,0.0,0.0,75.318,6.682,0.0,0.0
Dominica,nuclear,1980,0.0,0.0,0.0,75.318,6.682,0.0,0.0
Dominica,renewables_n_other,1980,0.027,0.027,0.0,75.318,6.682,0.0,0.0
Dominican Republic,all_energy_types,1980,25.281,1.967,0.0,5803.93,14.863,0.0,0.0
Dominican Republic,coal,1980,0.0,0.0,0.0,5803.93,14.863,0.0,0.0
Dominican Republic,natural_gas,1980,0.0,0.0,0.0,5803.93,14.863,0.0,0.0
Dominican Republic,petroleum_n_other_liquids,1980,23.315,0.0,0.0,5803.93,14.863,0.0,0.0
Dominican Republic,nuclear,1980,0.0,0.0,0.0,5803.93,14.863,0.0,0.0
Dominican Republic,renewables_n_other,1980,1.967,1.967,0.0,5803.93,14.863,0.0,0.0
Ecuador,all_energy_types,1980,54.414,135.807,0.0,7989.18,23.24,0.0,0.0
Ecuador,coal,1980,0.0,0.0,0.0,7989.18,23.24,0.0,0.0
Ecuador,natural_gas,1980,1.143,1.143,0.0,7989.18,23.24,0.0,0.0
Ecuador,petroleum_n_other_liquids,1980,50.585,131.991,0.0,7989.18,23.24,0.0,0.0
Ecuador,nuclear,1980,0.0,0.0,0.0,7989.18,23.24,0.0,0.0
Ecuador,renewables_n_other,1980,2.686,2.673,0.0,7989.18,23.24,0.0,0.0
Egypt,all_energy_types,1980,209.269,425.693,0.0,43309.1,16.488,0.0,0.0
Egypt,coal,1980,6.608,0.0,0.0,43309.1,16.488,0.0,0.0
Egypt,natural_gas,1980,9.205,9.205,0.0,43309.1,16.488,0.0,0.0
Egypt,petroleum_n_other_liquids,1980,164.071,386.96,0.0,43309.1,16.488,0.0,0.0
Egypt,nuclear,1980,0.0,0.0,0.0,43309.1,16.488,0.0,0.0
Egypt,renewables_n_other,1980,29.385,29.528,0.0,43309.1,16.488,0.0,0.0
El Salvador,all_energy_types,1980,13.244,4.698,0.0,4591.13,9.843,0.0,0.0
El Salvador,coal,1980,0.0,0.0,0.0,4591.13,9.843,0.0,0.0
El Salvador,natural_gas,1980,0.0,0.0,0.0,4591.13,9.843,0.0,0.0
El Salvador,petroleum_n_other_liquids,1980,8.547,0.0,0.0,4591.13,9.843,0.0,0.0
El Salvador,nuclear,1980,0.0,0.0,0.0,4591.13,9.843,0.0,0.0
El Salvador,renewables_n_other,1980,4.698,4.698,0.0,4591.13,9.843,0.0,0.0
Equatorial Guinea,all_energy_types,1980,0.25,0.006,0.0,249.931,3.41,0.0,0.0
Equatorial Guinea,coal,1980,0.0,0.0,0.0,249.931,3.41,0.0,0.0
Equatorial Guinea,natural_gas,1980,0.0,0.0,0.0,249.931,3.41,0.0,0.0
Equatorial Guinea,petroleum_n_other_liquids,1980,0.244,0.0,0.0,249.931,3.41,0.0,0.0
Equatorial Guinea,nuclear,1980,0.0,0.0,0.0,249.931,3.41,0.0,0.0
Equatorial Guinea,renewables_n_other,1980,0.006,0.006,0.0,249.931,3.41,0.0,0.0
Eritrea,all_energy_types,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eritrea,coal,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eritrea,natural_gas,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eritrea,petroleum_n_other_liquids,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eritrea,nuclear,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eritrea,renewables_n_other,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,all_energy_types,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,coal,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,natural_gas,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,petroleum_n_other_liquids,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,nuclear,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,renewables_n_other,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eswatini,all_energy_types,1980,2.788,1.598,0.0,587.852,16.183,0.0,0.0
Eswatini,coal,1980,1.214,1.214,0.0,587.852,16.183,0.0,0.0
Eswatini,natural_gas,1980,0.0,0.0,0.0,587.852,16.183,0.0,0.0
Eswatini,petroleum_n_other_liquids,1980,1.19,0.0,0.0,587.852,16.183,0.0,0.0
Eswatini,nuclear,1980,0.0,0.0,0.0,587.852,16.183,0.0,0.0
Eswatini,renewables_n_other,1980,0.384,0.384,0.0,587.852,16.183,0.0,0.0
Ethiopia,all_energy_types,1980,8.832,1.44,0.0,35141.7,0.858,0.0,0.0
Ethiopia,coal,1980,0.0,0.0,0.0,35141.7,0.858,0.0,0.0
Ethiopia,natural_gas,1980,0.0,0.0,0.0,35141.7,0.858,0.0,0.0
Ethiopia,petroleum_n_other_liquids,1980,7.392,0.0,0.0,35141.7,0.858,0.0,0.0
Ethiopia,nuclear,1980,0.0,0.0,0.0,35141.7,0.858,0.0,0.0
Ethiopia,renewables_n_other,1980,1.44,1.44,0.0,35141.7,0.858,0.0,0.0
Falkland Islands,all_energy_types,1980,0.052,0.0,0.0,0.0,0.0,0.0,0.0
Falkland Islands,coal,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Falkland Islands,natural_gas,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Falkland Islands,petroleum_n_other_liquids,1980,0.052,0.0,0.0,0.0,0.0,0.0,0.0
Falkland Islands,nuclear,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Falkland Islands,renewables_n_other,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fiji,all_energy_types,1980,4.429,0.0,0.0,635.312,23.787,0.0,0.0
Fiji,coal,1980,0.113,0.0,0.0,635.312,23.787,0.0,0.0
Fiji,natural_gas,1980,0.0,0.0,0.0,635.312,23.787,0.0,0.0
Fiji,petroleum_n_other_liquids,1980,4.315,0.0,0.0,635.312,23.787,0.0,0.0
Fiji,nuclear,1980,0.0,0.0,0.0,635.312,23.787,0.0,0.0
Fiji,renewables_n_other,1980,0.0,0.0,0.0,635.312,23.787,0.0,0.0
Finland,all_energy_types,1980,285.719,51.119,116.352,4781.598,203.889,8.379,0.0
Finland,coal,1980,42.153,0.0,116.352,4781.598,203.889,8.379,0.0
Finland,natural_gas,1980,9.528,0.0,116.352,4781.598,203.889,8.379,0.0
Finland,petroleum_n_other_liquids,1980,171.248,0.0,116.352,4781.598,203.889,8.379,0.0
Finland,nuclear,1980,20.325,20.325,116.352,4781.598,203.889,8.379,0.0
Finland,renewables_n_other,1980,42.465,30.794,116.352,4781.598,203.889,8.379,0.0
France,all_energy_types,1980,2533.509,690.015,1448.684,55314.2,156.284,5.967,0.0
France,coal,1980,409.933,157.622,1448.684,55314.2,156.284,5.967,0.0
France,natural_gas,1980,272.552,81.731,1448.684,55314.2,156.284,5.967,0.0
France,petroleum_n_other_liquids,1980,1408.321,28.597,1448.684,55314.2,156.284,5.967,0.0
France,nuclear,1980,210.859,210.859,1448.684,55314.2,156.284,5.967,0.0
France,renewables_n_other,1980,231.846,211.206,1448.684,55314.2,156.284,5.967,0.0
French Guiana,all_energy_types,1980,1.515,0.0,0.0,0.0,0.0,0.0,0.0
French Guiana,coal,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
French Guiana,natural_gas,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
French Guiana,petroleum_n_other_liquids,1980,1.515,0.0,0.0,0.0,0.0,0.0,0.0
French Guiana,nuclear,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
French Guiana,renewables_n_other,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
French Polynesia,all_energy_types,1980,0.909,0.0,0.0,0.0,0.0,0.0,0.0
French Polynesia,coal,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
French Polynesia,natural_gas,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
French Polynesia,petroleum_n_other_liquids,1980,0.909,0.0,0.0,0.0,0.0,0.0,0.0
French Polynesia,nuclear,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
French Polynesia,renewables_n_other,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabon,all_energy_types,1980,8.335,112.075,0.0,726.335,39.157,0.0,0.0
Gabon,coal,1980,0.0,0.0,0.0,726.335,39.157,0.0,0.0
Gabon,natural_gas,1980,0.767,0.767,0.0,726.335,39.157,0.0,0.0
Gabon,petroleum_n_other_liquids,1980,6.786,110.525,0.0,726.335,39.157,0.0,0.0
Gabon,nuclear,1980,0.0,0.0,0.0,726.335,39.157,0.0,0.0
Gabon,renewables_n_other,1980,0.782,0.782,0.0,726.335,39.157,0.0,0.0
Gambia,all_energy_types,1980,0.655,0.0,0.0,637.252,3.506,0.0,0.0
Gambia,coal,1980,0.0,0.0,0.0,637.252,3.506,0.0,0.0
Gambia,natural_gas,1980,0.0,0.0,0.0,637.252,3.506,0.0,0.0
Gambia,petroleum_n_other_liquids,1980,0.655,0.0,0.0,637.252,3.506,0.0,0.0
Gambia,nuclear,1980,0.0,0.0,0.0,637.252,3.506,0.0,0.0
Gambia,renewables_n_other,1980,0.0,0.0,0.0,637.252,3.506,0.0,0.0
Georgia,all_energy_types,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Georgia,coal,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Georgia,natural_gas,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Georgia,petroleum_n_other_liquids,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Georgia,nuclear,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Georgia,renewables_n_other,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,all_energy_types,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,coal,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,natural_gas,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,petroleum_n_other_liquids,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,nuclear,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,renewables_n_other,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ghana,all_energy_types,1980,25.332,17.328,0.0,11056.12,7.818,0.0,0.0
Ghana,coal,1980,0.0,0.0,0.0,11056.12,7.818,0.0,0.0
Ghana,natural_gas,1980,0.0,0.0,0.0,11056.12,7.818,0.0,0.0
Ghana,petroleum_n_other_liquids,1980,9.709,1.266,0.0,11056.12,7.818,0.0,0.0
Ghana,nuclear,1980,0.0,0.0,0.0,11056.12,7.818,0.0,0.0
Ghana,renewables_n_other,1980,15.622,16.062,0.0,11056.12,7.818,0.0,0.0
Gibraltar,all_energy_types,1980,2.198,0.0,0.0,0.0,0.0,0.0,0.0
Gibraltar,coal,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gibraltar,natural_gas,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gibraltar,petroleum_n_other_liquids,1980,2.198,0.0,0.0,0.0,0.0,0.0,0.0
Gibraltar,nuclear,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gibraltar,renewables_n_other,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece,all_energy_types,1980,216.374,45.773,219.213,9657.085,76.452,3.368,0.0
Greece,coal,1980,38.02,35.434,219.213,9657.085,76.452,3.368,0.0
Greece,natural_gas,1980,0.0,0.0,219.213,9657.085,76.452,3.368,0.0
Greece,petroleum_n_other_liquids,1980,167.089,0.0,219.213,9657.085,76.452,3.368,0.0
Greece,nuclear,1980,0.0,0.0,219.213,9657.085,76.452,3.368,0.0
Greece,renewables_n_other,1980,11.264,10.339,219.213,9657.085,76.452,3.368,0.0
Greenland,all_energy_types,1980,2.291,0.0,2.51,50.179,0.0,0.0,0.0
Greenland,coal,1980,0.0,0.0,2.51,50.179,0.0,0.0,0.0
Greenland,natural_gas,1980,0.0,0.0,2.51,50.179,0.0,0.0,0.0
Greenland,petroleum_n_other_liquids,1980,2.291,0.0,2.51,50.179,0.0,0.0,0.0
Greenland,nuclear,1980,0.0,0.0,2.51,50.179,0.0,0.0,0.0
Greenland,renewables_n_other,1980,0.0,0.0,2.51,50.179,0.0,0.0,0.0
Grenada,all_energy_types,1980,0.18,0.0,0.0,89.032,6.892,0.0,0.0
Grenada,coal,1980,0.0,0.0,0.0,89.032,6.892,0.0,0.0
Grenada,natural_gas,1980,0.0,0.0,0.0,89.032,6.892,0.0,0.0
Grenada,petroleum_n_other_liquids,1980,0.18,0.0,0.0,89.032,6.892,0.0,0.0
Grenada,nuclear,1980,0.0,0.0,0.0,89.032,6.892,0.0,0.0
Grenada,renewables_n_other,1980,0.0,0.0,0.0,89.032,6.892,0.0,0.0
Guadeloupe,all_energy_types,1980,2.069,0.0,0.0,336.683,20.965,0.0,0.0
Guadeloupe,coal,1980,0.0,0.0,0.0,336.683,20.965,0.0,0.0
Guadeloupe,natural_gas,1980,0.0,0.0,0.0,336.683,20.965,0.0,0.0
Guadeloupe,petroleum_n_other_liquids,1980,2.069,0.0,0.0,336.683,20.965,0.0,0.0
Guadeloupe,nuclear,1980,0.0,0.0,0.0,336.683,20.965,0.0,0.0
Guadeloupe,renewables_n_other,1980,0.0,0.0,0.0,336.683,20.965,0.0,0.0
Guam,all_energy_types,1980,14.641,0.0,0.0,104.133,479.758,0.0,0.0
Guam,coal,1980,0.0,0.0,0.0,104.133,479.758,0.0,0.0
Guam,natural_gas,1980,0.0,0.0,0.0,104.133,479.758,0.0,0.0
Guam,petroleum_n_other_liquids,1980,14.641,0.0,0.0,104.133,479.758,0.0,0.0
Guam,nuclear,1980,0.0,0.0,0.0,104.133,479.758,0.0,0.0
Guam,renewables_n_other,1980,0.0,0.0,0.0,104.133,479.758,0.0,0.0
Guatemala,all_energy_types,1980,18.91,4.915,0.0,7283.46,8.859,0.0,0.0
Guatemala,coal,1980,0.0,0.0,0.0,7283.46,8.859,0.0,0.0
Guatemala,natural_gas,1980,0.0,0.0,0.0,7283.46,8.859,0.0,0.0
Guatemala,petroleum_n_other_liquids,1980,17.184,3.189,0.0,7283.46,8.859,0.0,0.0
Guatemala,nuclear,1980,0.0,0.0,0.0,7283.46,8.859,0.0,0.0
Guatemala,renewables_n_other,1980,1.726,1.726,0.0,7283.46,8.859,0.0,0.0
Guinea,all_energy_types,1980,3.986,0.451,0.0,4871.45,2.792,0.0,0.0
Guinea,coal,1980,0.0,0.0,0.0,4871.45,2.792,0.0,0.0
Guinea,natural_gas,1980,0.0,0.0,0.0,4871.45,2.792,0.0,0.0
Guinea,petroleum_n_other_liquids,1980,3.535,0.0,0.0,4871.45,2.792,0.0,0.0
Guinea,nuclear,1980,0.0,0.0,0.0,4871.45,2.792,0.0,0.0
Guinea,renewables_n_other,1980,0.451,0.451,0.0,4871.45,2.792,0.0,0.0
Gambia,all_energy_types,1980,0.358,0.0,1.168,781.678,1.564,1.047,0.0
Gambia,coal,1980,0.0,0.0,1.168,781.678,1.564,1.047,0.0
Gambia,natural_gas,1980,0.0,0.0,1.168,781.678,1.564,1.047,0.0
Gambia,petroleum_n_other_liquids,1980,0.358,0.0,1.168,781.678,1.564,1.047,0.0
Gambia,nuclear,1980,0.0,0.0,1.168,781.678,1.564,1.047,0.0
Gambia,renewables_n_other,1980,0.0,0.0,1.168,781.678,1.564,1.047,0.0
Guyana,all_energy_types,1980,6.103,0.015,0.0,780.153,26.691,0.0,0.0
Guyana,coal,1980,0.0,0.0,0.0,780.153,26.691,0.0,0.0
Guyana,natural_gas,1980,0.0,0.0,0.0,780.153,26.691,0.0,0.0
Guyana,petroleum_n_other_liquids,1980,6.087,0.0,0.0,780.153,26.691,0.0,0.0
Guyana,nuclear,1980,0.0,0.0,0.0,780.153,26.691,0.0,0.0
Guyana,renewables_n_other,1980,0.015,0.015,0.0,780.153,26.691,0.0,0.0
Haiti,all_energy_types,1980,4.729,0.697,0.0,5643.17,2.86,0.0,0.0
Haiti,coal,1980,0.336,0.0,0.0,5643.17,2.86,0.0,0.0
Haiti,natural_gas,1980,0.0,0.0,0.0,5643.17,2.86,0.0,0.0
Haiti,petroleum_n_other_liquids,1980,3.696,0.0,0.0,5643.17,2.86,0.0,0.0
Haiti,nuclear,1980,0.0,0.0,0.0,5643.17,2.86,0.0,0.0
Haiti,renewables_n_other,1980,0.697,0.697,0.0,5643.17,2.86,0.0,0.0
Honduras,all_energy_types,1980,9.654,2.35,0.0,3678.27,8.955,0.0,0.0
Honduras,coal,1980,0.0,0.0,0.0,3678.27,8.955,0.0,0.0
Honduras,natural_gas,1980,0.0,0.0,0.0,3678.27,8.955,0.0,0.0
Honduras,petroleum_n_other_liquids,1980,7.307,0.0,0.0,3678.27,8.955,0.0,0.0
Honduras,nuclear,1980,0.0,0.0,0.0,3678.27,8.955,0.0,0.0
Honduras,renewables_n_other,1980,2.346,2.35,0.0,3678.27,8.955,0.0,0.0
Hong Kong,all_energy_types,1980,77.679,0.0,84.574,4881.245,54.301,3.134,0.0
Hong Kong,coal,1980,0.023,0.0,84.574,4881.245,54.301,3.134,0.0
Hong Kong,natural_gas,1980,0.0,0.0,84.574,4881.245,54.301,3.134,0.0
Hong Kong,petroleum_n_other_liquids,1980,77.919,0.0,84.574,4881.245,54.301,3.134,0.0
Hong Kong,nuclear,1980,0.0,0.0,84.574,4881.245,54.301,3.134,0.0
Hong Kong,renewables_n_other,1980,-0.262,0.0,84.574,4881.245,54.301,3.134,0.0
Hungary,all_energy_types,1980,342.579,152.962,0.0,10711.54,109.128,0.0,0.0
Hungary,coal,1980,66.676,51.92,0.0,10711.54,109.128,0.0,0.0
Hungary,natural_gas,1980,102.832,65.822,0.0,10711.54,109.128,0.0,0.0
Hungary,petroleum_n_other_liquids,1980,152.852,34.882,0.0,10711.54,109.128,0.0,0.0
Hungary,nuclear,1980,0.0,0.0,0.0,10711.54,109.128,0.0,0.0
Hungary,renewables_n_other,1980,20.218,0.338,0.0,10711.54,109.128,0.0,0.0
Iceland,all_energy_types,1980,16.552,9.447,0.0,228.256,0.0,0.0,0.0
Iceland,coal,1980,0.098,0.0,0.0,228.256,0.0,0.0,0.0
Iceland,natural_gas,1980,0.0,0.0,0.0,228.256,0.0,0.0,0.0
Iceland,petroleum_n_other_liquids,1980,6.882,0.0,0.0,228.256,0.0,0.0,0.0
Iceland,nuclear,1980,0.0,0.0,0.0,228.256,0.0,0.0,0.0
Iceland,renewables_n_other,1980,9.571,9.447,0.0,228.256,0.0,0.0,0.0
India,all_energy_types,1980,1099.935,829.7,927.043,701000.0,5.354,4.049,0.0
India,coal,1980,534.687,548.958,927.043,701000.0,5.354,4.049,0.0
India,natural_gas,1980,17.204,17.204,927.043,701000.0,5.354,4.049,0.0
India,petroleum_n_other_liquids,1980,396.384,111.841,927.043,701000.0,5.354,4.049,0.0
India,nuclear,1980,10.011,10.011,927.043,701000.0,5.354,4.049,0.0
India,renewables_n_other,1980,141.65,141.687,927.043,701000.0,5.354,4.049,0.0
Indonesia,all_energy_types,1980,339.122,1238.013,417.96,147882.0,7.825,2.769,0.0
Indonesia,coal,1980,1.487,3.551,417.96,147882.0,7.825,2.769,0.0
Indonesia,natural_gas,1980,79.949,210.835,417.96,147882.0,7.825,2.769,0.0
Indonesia,petroleum_n_other_liquids,1980,250.613,1016.826,417.96,147882.0,7.825,2.769,0.0
Indonesia,nuclear,1980,0.0,0.0,417.96,147882.0,7.825,2.769,0.0
Indonesia,renewables_n_other,1980,7.073,6.801,417.96,147882.0,7.825,2.769,0.0
Iran,all_energy_types,1980,469.575,1155.505,0.0,38650.2,41.455,0.0,0.0
Iran,coal,1980,14.641,7.364,0.0,38650.2,41.455,0.0,0.0
Iran,natural_gas,1980,71.8,77.37,0.0,38650.2,41.455,0.0,0.0
Iran,petroleum_n_other_liquids,1980,366.204,1053.841,0.0,38650.2,41.455,0.0,0.0
Iran,nuclear,1980,0.0,0.0,0.0,38650.2,41.455,0.0,0.0
Iran,renewables_n_other,1980,16.93,16.93,0.0,38650.2,41.455,0.0,0.0
Iraq,all_energy_types,1980,155.143,1597.373,0.0,13653.3,38.773,0.0,0.0
Iraq,coal,1980,0.0,0.0,0.0,13653.3,38.773,0.0,0.0
Iraq,natural_gas,1980,19.024,19.024,0.0,13653.3,38.773,0.0,0.0
Iraq,petroleum_n_other_liquids,1980,134.04,1576.27,0.0,13653.3,38.773,0.0,0.0
Iraq,nuclear,1980,0.0,0.0,0.0,13653.3,38.773,0.0,0.0
Iraq,renewables_n_other,1980,2.079,2.079,0.0,13653.3,38.773,0.0,0.0
Ireland,all_energy_types,1980,94.712,12.453,62.588,3417.8,94.555,5.163,0.0
Ireland,coal,1980,7.543,0.445,62.588,3417.8,94.555,5.163,0.0
Ireland,natural_gas,1980,9.472,9.472,62.588,3417.8,94.555,5.163,0.0
Ireland,petroleum_n_other_liquids,1980,75.085,0.0,62.588,3417.8,94.555,5.163,0.0
Ireland,nuclear,1980,0.0,0.0,62.588,3417.8,94.555,5.163,0.0
Ireland,renewables_n_other,1980,2.612,2.536,62.588,3417.8,94.555,5.163,0.0
Israel,all_energy_types,1980,104.183,23.772,0.0,3700.92,96.054,0.0,0.0
Israel,coal,1980,0.0,0.0,0.0,3700.92,96.054,0.0,0.0
Israel,natural_gas,1980,1.522,1.522,0.0,3700.92,96.054,0.0,0.0
Israel,petroleum_n_other_liquids,1980,102.826,22.25,0.0,3700.92,96.054,0.0,0.0
Israel,nuclear,1980,0.0,0.0,0.0,3700.92,96.054,0.0,0.0
Israel,renewables_n_other,1980,-0.165,0.0,0.0,3700.92,96.054,0.0,0.0
Italy,all_energy_types,1980,1817.145,319.442,1511.416,56445.25,109.848,4.102,0.0
Italy,coal,1980,147.893,5.18,1511.416,56445.25,109.848,4.102,0.0
Italy,natural_gas,1980,291.416,132.816,1511.416,56445.25,109.848,4.102,0.0
Italy,petroleum_n_other_liquids,1980,1221.328,25.557,1511.416,56445.25,109.848,4.102,0.0
Italy,nuclear,1980,7.352,7.352,1511.416,56445.25,109.848,4.102,0.0
Italy,renewables_n_other,1980,149.156,148.537,1511.416,56445.25,109.848,4.102,0.0
Jamaica,all_energy_types,1980,34.011,0.524,0.0,2162.84,53.657,0.0,0.0
Jamaica,coal,1980,0.0,0.0,0.0,2162.84,53.657,0.0,0.0
Jamaica,natural_gas,1980,0.0,0.0,0.0,2162.84,53.657,0.0,0.0
Jamaica,petroleum_n_other_liquids,1980,33.487,0.0,0.0,2162.84,53.657,0.0,0.0
Jamaica,nuclear,1980,0.0,0.0,0.0,2162.84,53.657,0.0,0.0
Jamaica,renewables_n_other,1980,0.524,0.524,0.0,2162.84,53.657,0.0,0.0
Japan,all_energy_types,1980,4633.116,687.223,2642.627,117799.5,134.202,5.982,0.0
Japan,coal,1980,702.44,136.554,2642.627,117799.5,134.202,5.982,0.0
Japan,natural_gas,1980,283.432,25.168,2642.627,117799.5,134.202,5.982,0.0
Japan,petroleum_n_other_liquids,1980,3146.138,6.795,2642.627,117799.5,134.202,5.982,0.0
Japan,nuclear,1980,248.135,248.135,2642.627,117799.5,134.202,5.982,0.0
Japan,renewables_n_other,1980,252.971,270.572,2642.627,117799.5,134.202,5.982,0.0
Jordan,all_energy_types,1980,22.808,0.0,0.0,2378.0,32.727,0.0,0.0
Jordan,coal,1980,0.0,0.0,0.0,2378.0,32.727,0.0,0.0
Jordan,natural_gas,1980,0.0,0.0,0.0,2378.0,32.727,0.0,0.0
Jordan,petroleum_n_other_liquids,1980,22.808,0.0,0.0,2378.0,32.727,0.0,0.0
Jordan,nuclear,1980,0.0,0.0,0.0,2378.0,32.727,0.0,0.0
Jordan,renewables_n_other,1980,0.0,0.0,0.0,2378.0,32.727,0.0,0.0
Kazakhstan,all_energy_types,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kazakhstan,coal,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kazakhstan,natural_gas,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kazakhstan,petroleum_n_other_liquids,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kazakhstan,nuclear,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kazakhstan,renewables_n_other,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenya,all_energy_types,1980,29.387,3.598,51.728,16417.18,6.108,1.938,0.0
Kenya,coal,1980,0.095,0.0,51.728,16417.18,6.108,1.938,0.0
Kenya,natural_gas,1980,0.0,0.0,51.728,16417.18,6.108,1.938,0.0
Kenya,petroleum_n_other_liquids,1980,25.371,0.0,51.728,16417.18,6.108,1.938,0.0
Kenya,nuclear,1980,0.0,0.0,51.728,16417.18,6.108,1.938,0.0
Kenya,renewables_n_other,1980,3.922,3.598,51.728,16417.18,6.108,1.938,0.0
Kiribati,all_energy_types,1980,0.124,0.0,0.0,0.0,0.0,0.0,0.0
Kiribati,coal,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kiribati,natural_gas,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kiribati,petroleum_n_other_liquids,1980,0.124,0.0,0.0,0.0,0.0,0.0,0.0
Kiribati,nuclear,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kiribati,renewables_n_other,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kosovo,all_energy_types,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kosovo,coal,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kosovo,natural_gas,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kosovo,petroleum_n_other_liquids,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kosovo,nuclear,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kosovo,renewables_n_other,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kuwait,all_energy_types,1980,141.166,1169.383,0.0,1368.68,351.93,0.0,0.0
Kuwait,coal,1980,0.0,0.0,0.0,1368.68,351.93,0.0,0.0
Kuwait,natural_gas,1980,74.87,74.87,0.0,1368.68,351.93,0.0,0.0
Kuwait,petroleum_n_other_liquids,1980,66.296,1094.513,0.0,1368.68,351.93,0.0,0.0
Kuwait,nuclear,1980,0.0,0.0,0.0,1368.68,351.93,0.0,0.0
Kuwait,renewables_n_other,1980,0.0,0.0,0.0,1368.68,351.93,0.0,0.0
Kyrgyzstan,all_energy_types,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyrgyzstan,coal,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyrgyzstan,natural_gas,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyrgyzstan,petroleum_n_other_liquids,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyrgyzstan,nuclear,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyrgyzstan,renewables_n_other,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
