idCountry,year,electricityDemand,electricityGeneration,population
181,1988,0.0,0.0,294976
181,1989,0.0,0.0,303272
181,1990,0.0,0.0,311869
181,1991,0.0,0.0,320781
181,1992,0.0,0.0,330004
181,1993,0.0,0.0,339501
181,1994,0.0,0.0,349273
181,1995,0.0,0.0,359276
181,1996,0.0,0.0,369517
181,1997,0.0,0.0,379998
181,1998,0.0,0.0,390702
181,1999,0.0,0.0,401592
181,2000,0.06,0.06,412665
181,2001,0.06,0.06,423949
181,2002,0.06,0.06,435434
181,2003,0.06,0.06,447016
181,2004,0.06,0.06,458549
181,2005,0.07,0.07,469918
181,2006,0.07,0.07,481086
181,2007,0.08,0.08,492133
181,2008,0.08,0.08,503366
181,2009,0.08,0.08,515182
181,2010,0.08,0.08,527861
181,2011,0.08,0.08,541522
181,2012,0.08,0.08,556066
181,2013,0.09,0.09,571329
181,2014,0.09,0.09,587079
181,2015,0.09,0.09,603133
181,2016,0.1,0.1,619438
181,2017,0.1,0.1,636030
181,2018,0.1,0.1,652856
181,2019,0.1,0.1,669821
181,2020,0.1,0.1,686878
182,1980,0.0,0.0,6281138
182,1981,0.0,0.0,6511115
182,1982,0.0,0.0,6608040
182,1983,0.0,0.0,6618594
182,1984,0.0,0.0,6614713
182,1985,0.0,0.0,6648628
182,1986,0.0,0.0,6736751
182,1987,0.0,0.0,6862267
182,1988,0.0,0.0,7005226
182,1989,0.0,0.0,7133263
182,1990,0.0,0.0,7225089
182,1991,0.0,0.0,7274026
182,1992,0.0,0.0,7295380
182,1993,0.0,0.0,7315864
182,1994,0.0,0.0,7372592
182,1995,0.0,0.0,7491647
182,1996,0.0,0.0,7682683
182,1997,0.0,0.0,7936122
182,1998,0.0,0.0,8235064
182,1999,0.0,0.0,8553595
182,2000,0.23,0.23,8872250
182,2001,0.25,0.25,9186719
182,2002,0.26,0.26,9501335
182,2003,0.26,0.26,9815412
182,2004,0.26,0.26,10130251
182,2005,0.27,0.27,10446856
182,2006,0.28,0.28,10763904
182,2007,0.29,0.29,11080122
182,2008,0.3,0.3,11397188
182,2009,0.31,0.31,11717691
182,2010,0.31,0.31,12043886
182,2011,0.31,0.31,12376305
182,2012,0.32,0.32,12715487
182,2013,0.33,0.33,13063711
182,2014,0.33,0.33,13423571
182,2015,0.33,0.33,13797204
182,2016,0.34,0.34,14185635
182,2017,0.35,0.35,14589165
182,2018,0.35,0.35,15008225
182,2019,0.35,0.35,15442906
182,2020,0.37,0.37,15893219
183,1980,0.0,0.0,28556772
183,1981,0.0,0.0,29333096
183,1982,0.0,0.0,30150448
183,1983,0.0,0.0,30993762
183,1984,0.0,0.0,31841588
183,1985,0.0,143.491,32678876
183,1986,0.0,148.241,33495958
183,1987,0.0,152.373,34297728
183,1988,0.0,158.141,35100908
183,1989,0.0,163.359,35930056
183,1990,0.0,167.226,36800508
183,1991,0.0,168.316,37718952
183,1992,0.0,168.09,38672608
183,1993,0.0,174.706,39633752
183,1994,0.0,181.69,40564064
183,1995,0.0,186.655,41435760
183,1996,0.0,200.092,42241008
183,1997,0.0,210.362,42987456
183,1998,0.0,205.374,43682256
183,1999,0.0,203.012,44338552
183,2000,197.8,210.67,44967716
183,2001,197.27,210.1,45571272
183,2002,204.51,220.575,46150916
183,2003,214.84,234.229,46719204
183,2004,223.81,244.605,47291608
183,2005,225.54,244.922,47880592
183,2006,232.62,253.798,48489464
183,2007,243.66,263.479,49119764
183,2008,237.13,258.291,49779472
183,2009,229.84,249.557,50477012
183,2010,240.51,259.601,51216968
183,2011,241.42,262.538,52003756
183,2012,235.87,257.919,52832660
183,2013,233.97,256.137,53687124
183,2014,233.83,254.765,54544184
183,2015,230.54,250.39,55386368
183,2016,228.5,253.075,56207648
183,2017,230.17,255.432,57009752
183,2018,229.92,256.336,57792520
183,2019,226.76,252.578,58558264
183,2020,219.54,239.459,59308692
183,2021,224.67,244.322,60041996
184,1980,0.0,0.0,38045604
184,1981,0.0,0.0,38602284
184,1982,0.0,0.0,39175224
184,1983,0.0,0.0,39747792
184,1984,0.0,0.0,40296232
184,1985,0.0,62.667,40804408
184,1986,0.0,69.681,41265120
184,1987,0.0,80.251,41686568
184,1988,0.0,93.109,42086668
184,1989,0.0,103.624,42491200
184,1990,0.0,118.461,42918416
184,1991,0.0,131.616,43373148
184,1992,0.0,146.439,43848224
184,1993,0.0,161.901,44335036
184,1994,0.0,183.366,44820072
184,1995,0.0,203.546,45292520
184,1996,0.0,225.846,45751024
184,1997,0.0,246.587,46196056
184,1998,0.0,237.197,46620700
184,1999,0.0,262.152,47016952
184,2000,272.52,290.443,47379240
184,2001,291.92,309.886,47706228
184,2002,311.38,332.021,47999552
184,2003,324.17,347.756,48260904
184,2004,346.17,368.034,48493432
184,2005,364.38,389.48,48701072
184,2006,379.64,402.989,48880448
184,2007,402.78,425.407,49034812
184,2008,419.75,442.611,49182456
184,2009,426.91,452.447,49347448
184,2010,469.32,495.028,49545636
184,2011,491.46,518.168,49786152
184,2012,501.6,531.202,50060640
184,2013,508.02,537.169,50345720
184,2014,515.81,540.379,50607904
184,2015,518.93,547.802,50823084
184,2016,528.1,560.985,50983444
184,2017,531.85,576.412,51096408
184,2018,553.98,592.905,51171700
184,2019,560.12,586.806,51225320
184,2020,550.97,575.269,51269184
184,2021,575.24,600.434,51305184
185,2012,0.42,0.42,10113648
185,2013,0.44,0.44,10355030
185,2014,0.46,0.46,10554882
185,2015,0.54,0.54,10715657
185,2016,0.49,0.49,10832520
185,2017,0.51,0.51,10910774
185,2018,0.55,0.55,10975924
185,2019,0.55,0.55,11062114
185,2020,0.53,0.53,11193729
185,2021,0.0,0.0,11381377
186,1980,0.0,0.0,37698200
186,1981,0.0,0.0,37971968
186,1982,0.0,0.0,38209688
186,1983,0.0,0.0,38413300
186,1984,0.0,0.0,38586704
186,1985,0.0,126.562,38733868
186,1986,0.0,128.537,38855632
186,1987,0.0,132.665,38954488
186,1988,0.0,138.759,39038688
186,1989,0.0,147.055,39118556
186,1990,150.79,151.92,39202524
186,1991,154.07,155.797,39299084
186,1992,157.33,158.718,39410852
186,1993,156.73,156.798,39533728
186,1994,162.76,161.848,39660080
186,1995,170.09,167.085,39787416
186,1996,174.43,174.453,39908960
186,1997,186.07,190.396,40035284
186,1998,196.79,195.209,40201564
186,1999,211.35,208.451,40454472
186,2000,225.36,224.472,40824748
186,2001,236.52,236.043,41319428
186,2002,245.24,244.963,41919592
186,2003,258.56,260.727,42596452
186,2004,270.62,280.007,43308344
186,2005,283.12,294.077,44019116
186,2006,291.98,299.454,44728564
186,2007,295.78,305.052,45429072
186,2008,299.63,313.758,46068812
186,2009,283.43,296.302,46583568
186,2010,289.82,300.431,46931012
186,2011,285.28,291.759,47084244
186,2012,282.57,297.557,47063060
186,2013,274.72,285.258,46930556
186,2014,271.53,278.75,46777924
186,2015,277.35,281.02,46671916
186,2016,278.86,274.63,46634132
186,2017,282.07,275.632,46647424
186,2018,282.98,274.452,46692864
186,2019,277.75,267.501,46736780
186,2020,267.03,263.373,46754780
186,2021,273.15,272.134,46745212
187,1980,0.0,0.0,15035840
187,1981,0.0,0.0,15272822
187,1982,0.0,0.0,15501210
187,1983,0.0,0.0,15724641
187,1984,0.0,0.0,15948501
187,1985,0.0,2.465,16176282
187,1986,0.0,2.652,16408861
187,1987,0.0,2.707,16643955
187,1988,0.0,2.798,16878186
187,1989,0.0,2.858,17106752
187,1990,0.0,3.15,17325770
187,1991,0.0,3.377,17535732
187,1992,0.0,3.54,17736826
187,1993,0.0,3.979,17924826
187,1994,0.0,4.387,18094474
187,1995,0.0,4.8,18242918
187,1996,0.0,4.528,18367290
187,1997,0.0,5.144,18470896
187,1998,0.0,5.675,18564596
187,1999,0.0,6.281,18663292
187,2000,6.45,6.97,18777606
187,2001,6.53,6.801,18911726
187,2002,6.8,7.104,19062476
187,2003,7.41,8.125,19224036
187,2004,7.88,8.744,19387152
187,2005,8.93,8.848,19544988
187,2006,8.41,9.498,19695976
187,2007,9.51,9.901,19842044
187,2008,9.62,10.003,19983984
187,2009,9.61,9.987,20123508
187,2010,10.44,10.801,20261738
187,2011,11.19,11.6,20398496
187,2012,11.37,11.898,20532600
187,2013,11.66,12.029,20663052
187,2014,11.96,12.867,20788512
187,2015,12.71,13.226,20908024
187,2016,13.66,14.361,21021178
187,2017,14.72,14.984,21128028
187,2018,14.85,16.217,21228760
187,2019,15.33,16.762,21323734
187,2020,15.21,16.825,21413250
187,2021,0.0,17.407,21497306
188,1980,0.0,0.0,14507466
188,1981,0.0,0.0,15027254
188,1982,0.0,0.0,15562129
188,1983,0.0,0.0,16107613
188,1984,0.0,0.0,16657955
188,1985,0.0,0.0,17210182
188,1986,0.0,0.0,17757494
188,1987,0.0,0.0,18303430
188,1988,0.0,0.0,18867558
188,1989,0.0,0.0,19476652
188,1990,0.0,0.0,20147592
188,1991,0.0,0.0,20891442
188,1992,0.0,0.0,21696240
188,1993,0.0,0.0,22527838
188,1994,0.0,0.0,23338464
188,1995,0.0,0.0,24094740
188,1996,0.0,0.0,24782384
188,1997,0.0,0.0,25413912
188,1998,0.0,0.0,26015518
188,1999,0.0,0.0,26626512
188,2000,2.57,2.57,27275020
188,2001,2.84,2.84,27971076
188,2002,3.08,3.08,28704786
188,2003,3.34,3.34,29460518
188,2004,3.46,3.46,30214190
188,2005,3.8,3.8,30949514
188,2006,4.47,4.47,31661824
188,2007,4.95,4.95,32360620
188,2008,5.4,5.4,33060844
188,2009,6.42,6.42,33783776
188,2010,7.49,7.49,34545016
188,2011,8.39,8.39,35349676
188,2012,9.33,9.33,36193780
188,2013,10.23,10.23,37072556
188,2014,11.26,11.26,37977656
188,2015,12.81,12.81,38902948
188,2016,14.09,14.09,39847432
188,2017,15.21,15.21,40813400
188,2018,15.9,15.9,41801532
188,2019,14.28,14.28,42813240
188,2020,13.96,13.96,43849268
188,2021,0.0,0.0,44909352
189,1980,0.0,0.0,359531
189,1981,0.0,0.0,360144
189,1982,0.0,0.0,360927
189,1983,0.0,0.0,362282
189,1984,0.0,0.0,364722
189,1985,0.0,0.0,368636
189,1986,0.0,0.0,374133
189,1987,0.0,0.0,381033
189,1988,0.0,0.0,388877
189,1989,0.0,0.0,397082
189,1990,0.0,0.0,405169
189,1991,0.0,0.0,413009
189,1992,0.0,0.0,420658
189,1993,0.0,0.0,428028
189,1994,0.0,0.0,435099
189,1995,0.0,0.0,441851
189,1996,0.0,0.0,448207
189,1997,0.0,0.0,454165
189,1998,0.0,0.0,459838
189,1999,0.0,0.0,465380
189,2000,1.4,1.4,470944
189,2001,1.42,1.42,476574
189,2002,1.43,1.43,482228
189,2003,1.44,1.44,487938
189,2004,1.45,1.45,493680
189,2005,1.52,1.52,499461
189,2006,1.56,1.56,505292
189,2007,1.56,1.56,511181
189,2008,1.56,1.56,517122
189,2009,1.56,1.56,523112
189,2010,1.68,1.68,529126
189,2011,1.89,1.89,535177
189,2012,1.96,1.89,541247
189,2013,2.24,1.92,547295
189,2014,2.37,1.93,553278
189,2015,2.08,1.95,559136
189,2016,2.36,1.92,564883
189,2017,2.77,1.88,570501
189,2018,2.7,1.89,575987
189,2019,3.17,2.36,581363
189,2020,3.12,2.31,586634
190,1980,0.0,0.0,8316331
190,1981,0.0,0.0,8325493
190,1982,0.0,0.0,8329427
190,1983,0.0,0.0,8332441
190,1984,0.0,0.0,8340444
190,1985,0.0,137.14,8357650
190,1986,0.0,138.651,8384987
190,1987,0.0,146.571,8421056
190,1988,0.0,146.23,8464790
190,1989,0.0,143.091,8514204
190,1990,144.21,146.508,8567375
190,1991,145.68,147.384,8625140
190,1992,143.77,146.445,8686735
190,1993,144.67,145.812,8746770
190,1994,142.96,143.038,8798235
190,1995,146.6,148.35,8836421
190,1996,146.75,140.633,8859180
190,1997,146.5,149.407,8868857
190,1998,148.09,159.003,8870854
190,1999,147.36,155.159,8873105
190,2000,149.91,145.584,8881642
190,2001,154.31,161.615,8897802
190,2002,152.06,146.732,8920703
190,2003,148.22,135.435,8951439
190,2004,149.59,152.454,8990653
190,2005,150.98,159.06,9038627
190,2006,149.32,143.3,9096170
190,2007,150.14,148.742,9162941
190,2008,147.94,149.65,9236433
190,2009,141.29,136.681,9313085
190,2010,150.53,148.255,9390157
190,2011,143.05,151.163,9466705
190,2012,146.86,166.302,9542817
190,2013,143.03,153.155,9618016
190,2014,137.93,153.662,9692137
190,2015,139.4,162.058,9764949
190,2016,144.16,156.131,9836003
190,2017,145.24,164.25,9904895
190,2018,146.14,163.384,9971630
190,2019,142.26,168.423,10036391
190,2020,139.2,163.817,10099270
190,2021,147.45,169.916,10160159
191,1980,0.0,0.0,6283833
191,1981,0.0,0.0,6295921
191,1982,0.0,0.0,6321409
191,1983,0.0,0.0,6356743
191,1984,0.0,0.0,6396144
191,1985,0.0,56.338,6435424
191,1986,0.0,57.41,6473047
191,1987,0.0,59.734,6510593
191,1988,0.0,60.536,6550730
191,1989,0.0,54.611,6597360
191,1990,0.0,56.015,6652873
191,1991,0.0,58.062,6718818
191,1992,0.0,59.518,6792906
191,1993,0.0,61.556,6868937
191,1994,0.0,66.134,6938407
191,1995,0.0,62.863,6995519
191,1996,0.0,57.328,7038027
191,1997,0.0,62.902,7068503
191,1998,0.0,63.288,7091775
191,1999,0.0,68.617,7115031
191,2000,54.68,67.329,7143764
191,2001,56.19,72.245,7179174
191,2002,56.62,66.936,7220378
191,2003,57.97,67.185,7268363
191,2004,58.95,65.392,7323728
191,2005,60.28,59.482,7386818
191,2006,60.63,63.861,7457961
191,2007,60.0,67.73,7536986
191,2008,61.59,68.742,7622826
191,2009,60.14,68.265,7713902
191,2010,62.7,68.005,7808674
191,2011,61.91,64.825,7906988
191,2012,62.06,70.022,8008006
191,2013,62.31,70.401,8108876
191,2014,60.55,71.952,8206003
191,2015,61.18,66.272,8296775
191,2016,61.47,61.87,8379915
191,2017,62.25,61.829,8455797
191,2018,60.77,67.62,8525614
191,2019,60.33,71.917,8591361
191,2020,61.67,70.247,8654618
191,2021,63.85,64.91,8715494
192,1980,0.0,0.0,8930776
192,1981,0.0,0.0,9252854
192,1982,0.0,0.0,9590226
192,1983,0.0,0.0,9938852
192,1984,0.0,0.0,10293048
192,1985,0.0,0.0,10648633
192,1986,0.0,0.0,11004273
192,1987,0.0,0.0,11360848
192,1988,0.0,0.0,11719064
192,1989,0.0,0.0,12080439
192,1990,0.0,0.0,12446168
192,1991,0.0,0.0,12815400
192,1992,0.0,0.0,13187669
192,1993,0.0,0.0,13565074
192,1994,0.0,0.0,13950486
192,1995,0.0,0.0,14345491
192,1996,0.0,0.0,14754148
192,1997,0.0,0.0,15175308
192,1998,0.0,0.0,15599588
192,1999,0.0,0.0,16013992
192,2000,23.9,23.9,16410848
192,2001,25.32,25.32,16766555
192,2002,26.49,26.49,17084628
192,2003,27.68,27.93,17415214
192,2004,29.84,30.39,17827826
192,2005,32.42,33.09,18361178
192,2006,34.5,35.28,19059258
192,2007,36.94,36.53,19878258
192,2008,38.7,38.74,20664038
192,2009,40.77,40.84,21205874
192,2010,43.44,43.79,21362542
192,2011,39.26,39.55,21081814
192,2012,33.17,33.17,20438862
192,2013,23.28,23.81,19578466
192,2014,19.96,20.1,18710710
192,2015,16.7,16.96,17997410
192,2016,17.12,17.19,17465566
192,2017,16.85,17.39,17095670
192,2018,16.6,17.14,16945062
192,2019,16.75,17.1,17070132
192,2020,15.46,15.81,17500656
192,2021,0.0,0.0,18275704
193,1980,0.0,0.0,17905458
193,1981,0.0,0.0,18191726
193,1982,0.0,0.0,18477502
193,1983,0.0,0.0,18760236
193,1984,0.0,0.0,19036462
193,1985,0.0,55.557,19303402
193,1986,0.0,62.334,19560164
193,1987,0.0,69.179,19806742
193,1988,0.0,76.261,20042356
193,1989,0.0,84.058,20266424
193,1990,0.0,90.194,20478516
193,1991,0.0,99.178,20679072
193,1992,0.0,105.53,20868148
193,1993,0.0,115.206,21044700
193,1994,0.0,124.635,21207424
193,1995,0.0,133.117,21356026
193,1996,0.0,141.962,21488994
193,1997,0.0,150.486,21608308
193,1998,0.0,163.228,21721514
193,1999,0.0,169.065,21838634
193,2000,172.44,184.841,21966528
193,2001,176.58,188.53,22108714
193,2002,187.32,198.829,22262296
193,2003,196.78,209.072,22419786
193,2004,201.73,218.397,22570228
193,2005,211.05,227.512,22705718
193,2006,218.68,235.53,22823846
193,2007,225.85,243.117,22927222
193,2008,222.13,238.305,23019042
193,2009,214.06,230.037,23104542
193,2010,230.6,247.059,23187556
193,2011,235.64,252.167,23268760
193,2012,233.95,250.373,23346898
193,2013,236.66,252.341,23421582
193,2014,243.8,259.964,23491976
193,2015,242.0,258.142,23557472
193,2016,246.66,264.108,23618202
193,2017,252.12,270.256,23674546
193,2018,257.27,275.545,23726460
193,2019,269.68,274.189,23773880
193,2020,280.13,279.978,23816776
193,2021,291.87,290.921,23855008
194,1992,0.0,0.0,5502490
194,1993,0.0,0.0,5593317
194,1994,0.0,0.0,5679169
194,1995,0.0,0.0,5764806
194,1996,0.0,0.0,5851354
194,1997,0.0,0.0,5938404
194,1998,0.0,0.0,6027395
194,1999,0.0,0.0,6119664
194,2000,15.43,13.98,6216329
194,2001,15.42,14.22,6318510
194,2002,16.47,15.14,6426861
194,2003,16.34,16.33,6541550
194,2004,16.68,16.32,6662391
194,2005,17.18,16.93,6789318
194,2006,17.38,16.77,6922590
194,2007,17.42,17.32,7062667
194,2008,17.87,16.99,7209924
194,2009,16.02,15.96,7364752
194,2010,16.42,16.27,7527397
194,2011,16.04,16.07,7697507
194,2012,16.14,16.8,7874838
194,2013,16.01,16.95,8059782
194,2014,14.7,15.99,8252828
194,2015,15.64,16.98,8454019
194,2016,15.7,17.03,8663575
194,2017,16.58,17.89,8880270
194,2018,17.09,19.48,9100847
194,2019,17.51,20.4,9321023
194,2020,15.73,18.62,9537642
194,2021,16.2,19.09,9749625
195,1980,0.0,0.0,18538264
195,1981,0.0,0.0,19120684
195,1982,0.0,0.0,19723316
195,1983,0.0,0.0,20344550
195,1984,0.0,0.0,20981776
195,1985,0.0,0.0,21633798
195,1986,0.0,0.0,22296282
195,1987,0.0,0.0,22971208
195,1988,0.0,0.0,23670806
195,1989,0.0,0.0,24411744
195,1990,0.0,0.0,25203848
195,1991,0.0,0.0,26056606
195,1992,0.0,0.0,26961204
195,1993,0.0,0.0,27887204
195,1994,0.0,0.0,28792648
195,1995,0.0,0.0,29649128
195,1996,0.0,0.0,30444524
195,1997,0.0,0.0,31192854
195,1998,0.0,0.0,31924202
195,1999,0.0,0.0,32682240
195,2000,2.49,2.44,33499176
195,2001,2.8,2.73,34385848
195,2002,2.89,2.81,35334788
195,2003,2.71,2.62,36337776
195,2004,2.95,2.84,37379764
195,2005,3.5,3.43,38450324
195,2006,3.48,3.31,39548664
195,2007,4.18,4.06,40681416
195,2008,4.3,4.25,41853944
195,2009,4.64,4.58,43073828
195,2010,5.2,5.14,44346532
195,2011,5.01,4.96,45673520
195,2012,5.48,5.42,47053032
195,2013,5.78,5.72,48483132
195,2014,6.07,6.01,49960564
195,2015,6.55,6.48,51482636
195,2016,7.01,6.91,53049232
195,2017,7.05,6.94,54660344
195,2018,7.31,7.19,56313444
195,2019,7.49,7.38,58005460
195,2020,7.29,7.18,59734216
196,1980,0.0,0.0,47374464
196,1981,0.0,0.0,48326268
196,1982,0.0,0.0,49255892
196,1983,0.0,0.0,50173920
196,1984,0.0,0.0,51094872
196,1985,0.0,23.03,52026904
196,1986,0.0,24.67,52980104
196,1987,0.0,28.574,53945872
196,1988,0.0,32.413,54891520
196,1989,0.0,37.353,55772168
196,1990,0.0,44.113,56558196
196,1991,0.0,50.12,57232472
196,1992,0.0,57.028,57811024
196,1993,0.0,63.337,58337772
196,1994,0.0,71.102,58875272
196,1995,0.0,79.737,59467272
196,1996,0.0,86.992,60130192
196,1997,0.0,92.661,60846588
196,1998,0.0,89.533,61585100
196,1999,0.0,90.215,62298572
196,2000,92.43,95.521,62952640
196,2001,98.51,100.987,63539192
196,2002,104.23,108.442,64069092
196,2003,111.26,115.935,64549868
196,2004,120.29,124.133,64995304
196,2005,126.92,130.426,65416188
196,2006,133.88,136.767,65812540
196,2007,136.12,142.538,66182064
196,2008,138.29,145.437,66530976
196,2009,138.44,145.907,66866836
196,2010,156.37,157.575,67195032
196,2011,156.73,153.316,67518384
196,2012,166.0,168.956,67835968
196,2013,171.5,168.634,68144512
196,2014,172.92,173.764,68438752
196,2015,178.83,177.832,68714512
196,2016,196.1,179.829,68971312
196,2017,195.71,176.738,69209824
196,2018,198.45,177.759,69428456
196,2019,203.85,186.503,69625576
196,2020,203.62,176.484,69799976
196,2021,210.15,176.327,69950840
197,2003,0.0,0.0,947110
197,2004,0.0,0.0,971889
197,2005,0.0,0.0,995130
197,2006,0.0,0.0,1016437
197,2007,0.0,0.0,1036387
197,2008,0.0,0.0,1055428
197,2009,0.0,0.0,1074286
197,2010,0.0,0.0,1093517
197,2011,0.0,0.0,1113154
197,2012,0.0,0.0,1133002
197,2013,0.0,0.0,1153288
197,2014,0.0,0.0,1174333
197,2015,0.0,0.0,1196294
197,2016,0.0,0.0,1219289
197,2017,0.0,0.0,1243260
197,2018,0.0,0.0,1267975
197,2019,0.0,0.0,1293120
197,2020,0.5,0.5,1318442
198,1980,0.0,0.0,2720835
198,1981,0.0,0.0,2812312
198,1982,0.0,0.0,2915618
198,1983,0.0,0.0,3026980
198,1984,0.0,0.0,3140840
198,1985,0.0,0.0,3252997
198,1986,0.0,0.0,3363040
198,1987,0.0,0.0,3471738
198,1988,0.0,0.0,3577469
198,1989,0.0,0.0,3678567
198,1990,0.0,0.0,3774310
198,1991,0.0,0.0,3862998
198,1992,0.0,0.0,3945902
198,1993,0.0,0.0,4029044
198,1994,0.0,0.0,4120615
198,1995,0.0,0.0,4226293
198,1996,0.0,0.0,4348808
198,1997,0.0,0.0,4485945
198,1998,0.0,0.0,4632451
198,1999,0.0,0.0,4780455
198,2000,0.6,0.17,4924406
198,2001,0.52,0.12,5062571
198,2002,0.65,0.15,5197040
198,2003,0.51,0.17,5330629
198,2004,0.67,0.18,5467770
198,2005,0.69,0.18,5611643
198,2006,0.71,0.21,5762881
198,2007,0.69,0.18,5920360
198,2008,0.79,0.12,6083417
198,2009,0.87,0.14,6250840
198,2010,0.88,0.17,6421674
198,2011,0.97,0.12,6595939
198,2012,1.07,0.11,6773807
198,2013,0.76,0.1,6954721
198,2014,1.67,0.2,7137997
198,2015,0.94,0.37,7323162
198,2016,1.18,0.43,7509952
198,2017,1.51,0.66,7698476
198,2018,1.44,0.36,7889095
198,2019,1.39,0.54,8082359
198,2020,1.37,0.52,8278737
199,1980,0.0,0.0,92966
199,1981,0.0,0.0,93415
199,1982,0.0,0.0,93636
199,1983,0.0,0.0,93736
199,1984,0.0,0.0,93793
199,1985,0.0,0.0,93896
199,1986,0.0,0.0,94081
199,1987,0.0,0.0,94318
199,1988,0.0,0.0,94592
199,1989,0.0,0.0,94848
199,1990,0.0,0.0,95069
199,1991,0.0,0.0,95243
199,1992,0.0,0.0,95398
199,1993,0.0,0.0,95556
199,1994,0.0,0.0,95739
199,1995,0.0,0.0,95972
199,1996,0.0,0.0,96267
199,1997,0.0,0.0,96621
199,1998,0.0,0.0,97036
199,1999,0.0,0.0,97475
199,2000,0.03,0.03,97962
199,2001,0.04,0.04,98482
199,2002,0.04,0.04,99023
199,2003,0.04,0.04,99591
199,2004,0.04,0.04,100214
199,2005,0.05,0.05,100908
199,2006,0.05,0.05,101714
199,2007,0.05,0.05,102577
199,2008,0.05,0.05,103384
199,2009,0.05,0.05,103897
199,2010,0.05,0.05,103981
199,2011,0.05,0.05,103558
199,2012,0.05,0.05,102736
199,2013,0.05,0.05,101768
199,2014,0.05,0.05,101023
199,2015,0.05,0.05,100780
199,2016,0.05,0.05,101143
199,2017,0.05,0.05,102002
199,2018,0.06,0.06,103199
199,2019,0.06,0.06,104497
199,2020,0.06,0.06,105697
200,1980,0.0,0.0,1084743
200,1981,0.0,0.0,1101983
200,1982,0.0,0.0,1120019
200,1983,0.0,0.0,1138071
200,1984,0.0,0.0,1155083
200,1985,0.0,3.023,1170296
200,1986,0.0,3.291,1183382
200,1987,0.0,3.481,1194532
200,1988,0.0,3.485,1204150
200,1989,0.0,3.428,1212858
200,1990,0.0,3.577,1221121
200,1991,0.0,3.72,1229108
200,1992,0.0,3.976,1236685
200,1993,0.0,3.817,1243605
200,1994,0.0,4.069,1249527
200,1995,0.0,4.307,1254200
200,1996,0.0,4.541,1257547
200,1997,0.0,4.988,1259838
200,1998,0.0,5.169,1261699
200,1999,0.0,5.247,1263927
200,2000,5.13,5.459,1267159
200,2001,5.31,5.644,1271627
200,2002,5.31,5.644,1277210
200,2003,6.06,6.437,1283564
200,2004,6.05,6.43,1290115
200,2005,6.63,7.058,1296497
200,2006,6.74,7.171,1302552
200,2007,7.22,7.676,1308450
200,2008,7.26,7.711,1314449
200,2009,7.37,7.824,1320921
200,2010,7.97,8.485,1328144
200,2011,8.24,8.772,1336180
200,2012,8.58,9.132,1344814
200,2013,8.93,9.505,1353708
200,2014,8.86,9.895,1362337
200,2015,8.99,10.3,1370332
200,2016,8.85,10.011,1377563
200,2017,8.76,9.933,1384060
200,2018,8.67,9.225,1389841
200,2019,8.63,9.188,1394969
200,2020,8.2,8.595,1399491
200,2021,0.0,8.963,1403374
201,1980,0.0,0.0,6374040
201,1981,0.0,0.0,6551232
201,1982,0.0,0.0,6740520
201,1983,0.0,0.0,6937332
201,1984,0.0,0.0,7135265
201,1985,0.0,0.0,7329590
201,1986,0.0,0.0,7517854
201,1987,0.0,0.0,7700733
201,1988,0.0,0.0,7880333
201,1989,0.0,0.0,8060211
201,1990,0.0,0.0,8242509
201,1991,0.0,0.0,8427851
201,1992,0.0,0.0,8613855
201,1993,0.0,0.0,8795934
201,1994,0.0,0.0,8967916
201,1995,0.0,0.0,9125400
201,1996,0.0,0.0,9267335
201,1997,0.0,0.0,9395119
201,1998,0.0,0.0,9509862
201,1999,0.0,0.0,9613587
201,2000,9.96,9.96,9708347
201,2001,10.71,10.71,9793915
201,2002,11.07,11.13,9871261
201,2003,11.65,11.67,9945282
201,2004,12.26,12.29,10022278
201,2005,12.97,12.97,10106778
201,2006,13.29,13.28,10201211
201,2007,12.91,12.92,10304729
201,2008,13.5,13.51,10414425
201,2009,14.39,14.35,10525691
201,2010,14.97,14.95,10635245
201,2011,15.3,15.33,10741872
201,2012,16.75,16.79,10846993
201,2013,17.01,17.07,10952949
201,2014,17.77,17.86,11063195
201,2015,18.25,18.35,11179951
201,2016,18.37,18.49,11303942
201,2017,19.14,19.17,11433438
201,2018,19.42,19.52,11565203
201,2019,20.39,20.55,11694721
201,2020,19.38,19.54,11818618
201,2021,19.76,19.92,11935764
202,1980,0.0,0.0,43975972
202,1981,0.0,0.0,44988412
202,1982,0.0,0.0,46025412
202,1983,0.0,0.0,47073468
202,1984,0.0,0.0,48114156
202,1985,0.0,34.219,49133928
202,1986,0.0,39.695,50128548
202,1987,0.0,44.353,51100928
202,1988,0.0,48.049,52053764
202,1989,0.0,52.043,52992480
202,1990,56.81,57.543,53921756
202,1991,60.49,60.246,54840592
202,1992,67.22,67.342,55748944
202,1993,73.43,73.808,56653808
202,1994,77.79,78.322,57564212
202,1995,85.55,86.247,58486452
202,1996,94.79,94.862,59423276
202,1997,105.52,103.296,60372572
202,1998,114.03,111.022,61329664
202,1999,118.48,116.44,62287392
202,2000,127.68,124.922,63240196
202,2001,126.34,122.725,64192244
202,2002,131.57,129.4,65145356
202,2003,140.09,140.581,66089400
202,2004,149.06,150.698,67010928
202,2005,160.39,161.956,67903464
202,2006,174.51,176.3,68756816
202,2007,189.85,191.558,69581848
202,2008,197.98,198.42,70418608
