idCountry,year,electricityDemand,electricityGeneration,population,co2PerCapita
16,1990,0.0,0.0,260933,4.101
16,1991,0.0,0.0,261911,4.589
16,1992,0.0,0.0,262890,3.703
16,1993,0.0,0.0,263869,4.171
16,1994,0.0,0.0,264893,2.7880000000000003
16,1995,0.0,0.0,265955,3.033
16,1996,0.0,0.0,267047,3.08
16,1997,0.0,0.0,268183,3.312
16,1998,0.0,0.0,269334,4.082
16,1999,0.0,0.0,270455,4.298
16,2000,0.76,0.76,271511,4.2410000000000005
16,2001,0.8,0.8,272494,4.353
16,2002,0.83,0.83,273423,4.387
16,2003,0.87,0.87,274331,4.539
16,2004,0.9,0.9,275283,4.612
16,2005,0.95,0.95,276320,4.774
16,2006,0.98,0.98,277475,4.839
16,2007,1.0,1.0,278701,4.89
16,2008,1.01,1.01,279946,5.759
16,2009,1.02,1.02,281107,5.682
16,2010,0.97,0.97,282131,5.189
16,2011,0.99,0.99,282987,5.359
16,2012,1.06,1.06,283698,5.143
16,2013,0.95,0.95,284294,5.056
16,2014,0.97,0.97,284825,4.428
16,2015,0.98,0.98,285327,4.421
16,2016,1.01,1.01,285798,4.49
16,2017,1.01,1.01,286229,4.087
16,2018,1.01,1.01,286640,4.31
16,2019,1.02,1.02,287021,4.234
16,2020,0.97,0.97,287371,3.782
17,1985,0.0,33.175,9901493,10.772
17,1986,0.0,36.282,9965178,12.144
17,1987,0.0,37.453,10026470,11.136
17,1988,0.0,38.15,10081209,11.338
17,1989,0.0,38.489000000000004,10124000,10.75
17,1990,0.0,39.525999999999996,10151135,10.221
17,1991,0.0,38.735,10160785,9.525
17,1992,0.0,37.595,10154338,8.751
17,1993,0.0,33.369,10135133,7.553
17,1994,0.0,31.397,10108280,6.184
17,1995,0.0,24.91800000000001,10077606,5.706
17,1996,0.0,23.728,10044854,5.812
17,1997,0.0,26.057,10009393,5.886
17,1998,0.0,23.491999999999997,9969986,5.7570000000000014
17,1999,0.0,26.516,9924440,5.532
17,2000,31.78,26.101,9871635,5.542000000000002
17,2001,28.16,25.063000000000002,9811399,5.582000000000002
17,2002,29.76,26.456,9745932,5.601
17,2003,30.04,26.627,9679235,5.796
17,2004,32.59,31.211,9616628,6.218
17,2005,33.15,30.961,9562083,6.393
17,2006,34.21,31.811,9516884,6.718
17,2007,34.22,31.829,9480514,6.6770000000000005
17,2008,34.75,35.054,9452855,6.922999999999999
17,2009,32.95,30.405,9433159,6.471
17,2010,35.52,34.89,9420576,6.664
17,2011,35.86,32.203,9415316,6.546
17,2012,36.56,30.794,9417045,6.655
17,2013,36.01,31.495,9423502,6.711
17,2014,35.99,34.736999999999995,9431742,6.638
17,2015,34.68,34.232,9439424,6.148
17,2016,34.6,33.571999999999996,9445638,6.336
17,2017,35.08,34.522,9450233,6.3610000000000015
17,2018,35.71,38.927,9452615,6.449
17,2019,35.37,40.451,9452409,6.456
17,2020,35.55,38.685,9449321,6.079
17,2021,36.97,41.161,9442867,0.0
18,1980,0.0,0.0,9868999,13.663
18,1981,0.0,0.0,9880594,12.507
18,1982,0.0,0.0,9889819,11.841
18,1983,0.0,0.0,9897877,10.225
18,1984,0.0,0.0,9906370,10.595999999999998
18,1985,0.0,57.321999999999996,9916577,10.488
18,1986,0.0,58.676,9928539,10.31
18,1987,0.0,63.367,9942281,10.318
18,1988,0.0,65.34899999999999,9959011,10.015
18,1989,0.0,67.547,9980175,10.7
18,1990,66.57,70.923,10006545,12.023
18,1991,69.34,71.936,10039450,12.289
18,1992,71.55,72.225,10078098,12.156
18,1993,72.31,70.834,10118684,12.001
18,1994,75.32,72.179,10155909,12.289
18,1995,77.59,74.408,10186304,12.364
18,1996,79.33,76.09899999999998,10208265,12.684
18,1997,81.15,78.833,10223785,12.127
18,1998,83.48,83.18299999999998,10237298,12.719
18,1999,84.22,84.514,10255161,12.16
18,2000,87.12,84.012,10282046,12.324000000000002
18,2001,87.74,79.821,10319026,12.217
18,2002,88.53,82.069,10364879,12.24
18,2003,89.98,84.63,10419029,12.309
18,2004,92.14,85.64299999999999,10480118,12.288
18,2005,91.75,87.025,10546885,11.913
18,2006,94.26,85.617,10619484,11.666
18,2007,94.07,88.822,10697576,11.262
18,2008,93.95,84.93,10778764,11.15
18,2009,87.89,91.235,10859934,9.918
18,2010,94.74,95.189,10938735,10.470999999999998
18,2011,91.58,90.241,11013860,9.536
18,2012,91.35,82.92299999999999,11085355,9.236
18,2013,91.36,83.49799999999998,11154008,9.203
18,2014,88.64,72.545,11221225,8.632
18,2015,89.24,69.708,11287931,8.952
18,2016,90.34,85.60700000000001,11354407,8.796
18,2017,91.11,86.616,11419752,8.708
18,2018,90.9,75.03699999999998,11482180,8.729
18,2019,90.56,93.64,11539326,8.644
18,2020,86.84,89.389,11589616,7.226
18,2021,89.99,100.195,11632334,0.0
19,1980,0.0,0.0,144142,1.3219999999999998
19,1981,0.0,0.0,147572,1.241
19,1982,0.0,0.0,151486,1.137
19,1983,0.0,0.0,155820,1.105
19,1984,0.0,0.0,160341,1.074
19,1985,0.0,0.0,164918,1.155
19,1986,0.0,0.0,169569,1.21
19,1987,0.0,0.0,174333,1.3030000000000002
19,1988,0.0,0.0,179023,1.392
19,1989,0.0,0.0,183471,1.638
19,1990,0.0,0.0,187554,1.66
19,1991,0.0,0.0,191136,2.128
19,1992,0.0,0.0,194324,1.829
19,1993,0.0,0.0,197625,1.91
19,1994,0.0,0.0,201679,1.853
19,1995,0.0,0.0,206962,1.824
19,1996,0.0,0.0,213660,1.44
19,1997,0.0,0.0,221575,1.753
19,1998,0.0,0.0,230248,1.607
19,1999,0.0,0.0,238979,1.456
19,2000,0.17,0.17,247310,1.6
19,2001,0.31,0.15,255068,1.7519999999999998
19,2002,0.33,0.15,262387,1.648
19,2003,0.36,0.17,269428,1.605
19,2004,0.4,0.16,276516,1.418
19,2005,0.42,0.17,283798,1.485
19,2006,0.44,0.23,291338,1.5219999999999998
19,2007,0.46,0.24,299031,1.5930000000000002
19,2008,0.47,0.22,306822,1.421
19,2009,0.48,0.26,314655,1.642
19,2010,0.65,0.49,322465,1.67
19,2011,0.6,0.43,330236,1.675
19,2012,0.71,0.47,338001,1.3330000000000002
19,2013,0.68,0.45,345707,1.272
19,2014,0.74,0.51,353366,1.327
19,2015,0.79,0.54,360926,1.776
19,2016,0.77,0.53,368399,1.6909999999999998
19,2017,0.98,0.75,375775,1.638
19,2018,1.01,0.78,383071,1.578
19,2019,1.08,0.84,390351,1.6869999999999998
19,2020,0.83,0.59,397621,1.466
20,1980,0.0,0.0,3717161,0.129
20,1981,0.0,0.0,3820126,0.101
20,1982,0.0,0.0,3927717,0.113
20,1983,0.0,0.0,4039940,0.1
20,1984,0.0,0.0,4156818,0.108
20,1985,0.0,0.0,4278502,0.16
20,1986,0.0,0.0,4404504,0.142
20,1987,0.0,0.0,4535262,0.104
20,1988,0.0,0.0,4672844,0.109
20,1989,0.0,0.0,4820020,0.118
20,1990,0.0,0.0,4978489,0.127
20,1991,0.0,0.0,5149496,0.142
20,1992,0.0,0.0,5331805,0.14800000000000002
20,1993,0.0,0.0,5521761,0.173
20,1994,0.0,0.0,5714215,0.192
20,1995,0.0,0.0,5905552,0.189
20,1996,0.0,0.0,6094272,0.189
20,1997,0.0,0.0,6281644,0.19
20,1998,0.0,0.0,6470275,0.172
20,1999,0.0,0.0,6664102,0.219
20,2000,0.45,0.08,6865946,0.214
20,2001,0.48,0.06,7076728,0.239
20,2002,0.5,0.06,7295400,0.289
20,2003,0.59,0.07,7520556,0.318
20,2004,0.66,0.08,7750003,0.335
20,2005,0.7,0.1,7982223,0.312
20,2006,0.73,0.14,8216892,0.408
20,2007,0.78,0.2,8454790,0.465
20,2008,0.87,0.21,8696915,0.451
20,2009,0.99,0.12,8944713,0.472
20,2010,1.12,0.11,9199254,0.509
20,2011,1.1,0.09,9460829,0.474
20,2012,1.15,0.05,9729254,0.452
20,2013,1.17,0.09,10004594,0.456
20,2014,1.16,0.22,10286839,0.466
20,2015,1.35,0.3,10575962,0.504
20,2016,1.34,0.25,10872072,0.607
20,2017,1.42,0.31,11175192,0.621
20,2018,1.48,0.19,11485035,0.632
20,2019,1.29,0.2,11801151,0.62
20,2020,0.87,0.23,12123198,0.5529999999999999
21,1980,0.0,0.0,57580,7.572
21,1981,0.0,0.0,57987,6.698
21,1982,0.0,0.0,58390,6.777
21,1983,0.0,0.0,58785,7.666
21,1984,0.0,0.0,59181,7.491
21,1985,0.0,0.0,59594,7.562
21,1986,0.0,0.0,60011,7.021
21,1987,0.0,0.0,60422,9.46
21,1988,0.0,0.0,60839,10.6
21,1989,0.0,0.0,61243,12.743
21,1990,0.0,0.0,61630,8.145
21,1991,0.0,0.0,62012,8.686
21,1992,0.0,0.0,62391,7.4
21,1993,0.0,0.0,62750,8.583
21,1994,0.0,0.0,63101,8.42
21,1995,0.0,0.0,63439,8.375
21,1996,0.0,0.0,63770,8.274
21,1997,0.0,0.0,64092,8.175
21,1998,0.0,0.0,64390,8.08
21,1999,0.0,0.0,64704,7.928
21,2000,0.0,0.0,65017,7.9460000000000015
21,2001,0.0,0.0,65330,8.076
21,2002,0.0,0.0,65652,8.482999999999999
21,2003,0.0,0.0,65936,8.502
21,2004,0.0,0.0,66156,8.806000000000003
21,2005,0.0,0.0,66260,8.792
21,2006,0.0,0.0,66240,9.846
21,2007,0.0,0.0,66126,11.026
21,2008,0.0,0.0,65940,9.835
21,2009,0.0,0.0,65675,7.252999999999999
21,2010,0.0,0.0,65388,9.302
21,2011,0.0,0.0,65075,6.813
21,2012,0.0,0.0,64737,5.66
21,2013,0.0,0.0,64380,8.309
21,2014,0.0,0.0,64038,10.47
21,2015,0.0,0.0,63695,8.456
21,2016,0.0,0.0,63360,9.773
21,2017,0.0,0.0,63040,9.997
21,2018,0.0,0.0,62763,11.325
21,2019,0.0,0.0,62508,11.166
21,2020,0.0,0.0,62273,10.028
22,1980,0.0,0.0,406883,0.054000000000000006
22,1981,0.0,0.0,418107,0.061
22,1982,0.0,0.0,428938,0.077
22,1983,0.0,0.0,439823,0.067
22,1984,0.0,0.0,451471,0.114
22,1985,0.0,0.0,464264,0.134
22,1986,0.0,0.0,478683,0.115
22,1987,0.0,0.0,494313,0.208
22,1988,0.0,0.0,509532,0.21600000000000005
22,1989,0.0,0.0,522172,0.119
22,1990,0.0,0.0,530801,0.242
22,1991,0.0,0.0,534637,0.328
22,1992,0.0,0.0,534525,0.383
22,1993,0.0,0.0,532590,0.32299999999999995
22,1994,0.0,0.0,531905,0.379
22,1995,0.0,0.0,534629,0.442
22,1996,0.0,0.0,541471,0.524
22,1997,0.0,0.0,551713,0.68
22,1998,0.0,0.0,564378,0.653
22,1999,0.0,0.0,577886,0.644
22,2000,0.41,1.79,591014,0.648
22,2001,0.54,1.92,603643,0.611
22,2002,0.64,2.18,616025,0.6509999999999999
22,2003,0.67,2.5,627840,0.574
22,2004,0.73,2.33,638809,0.455
22,2005,0.92,2.62,648744,0.583
22,2006,1.98,4.47,657404,0.57
22,2007,1.14,6.49,664873,0.562
22,2008,0.98,6.89,671611,0.598
22,2009,1.59,6.93,678329,0.544
22,2010,1.81,7.26,685502,0.6779999999999999
22,2011,1.74,6.97,693297,0.963
22,2012,1.9,6.74,701582,1.101
22,2013,2.08,7.53,710235,1.2009999999999998
22,2014,2.16,7.15,719053,1.319
22,2015,2.13,7.73,727885,1.3259999999999998
22,2016,2.2,7.88,736706,1.57
22,2017,2.04,7.65,745563,1.662
22,2018,2.44,6.89,754396,1.903
22,2019,4.37,8.95,763094,2.526
22,2020,4.37,8.95,771612,2.495
23,1980,0.0,0.0,5579932,0.835
23,1981,0.0,0.0,5697098,0.8390000000000001
23,1982,0.0,0.0,5814344,0.746
23,1983,0.0,0.0,5932812,0.721
23,1984,0.0,0.0,6054126,0.6659999999999999
23,1985,0.0,0.0,6179460,0.665
23,1986,0.0,0.0,6309129,0.596
23,1987,0.0,0.0,6442824,0.623
23,1988,0.0,0.0,6580318,0.652
23,1989,0.0,0.0,6721117,0.7390000000000001
23,1990,0.0,0.0,6864839,0.8340000000000001
23,1991,0.0,0.0,7011456,0.852
23,1992,0.0,0.0,7160917,0.925
23,1993,0.0,0.0,7312857,1.0659999999999998
23,1994,0.0,0.0,7466792,1.151
23,1995,0.0,0.0,7622334,1.286
23,1996,0.0,0.0,7779268,1.296
23,1997,0.0,0.0,7937453,1.418
23,1998,0.0,0.0,8096761,1.389
23,1999,0.0,0.0,8257066,1.298
23,2000,3.79,3.77,8418270,1.026
23,2001,3.87,3.86,8580244,0.966
23,2002,4.06,4.05,8742822,0.959
23,2003,4.19,4.18,8905820,1.121
23,2004,4.37,4.37,9069044,1.123
23,2005,4.69,4.69,9232301,1.21
23,2006,5.09,5.09,9395449,1.229
23,2007,5.52,5.52,9558438,1.325
23,2008,5.6,5.6,9721457,1.394
23,2009,5.9,5.9,9884790,1.44
23,2010,6.44,6.44,10048597,1.535
23,2011,6.88,6.88,10212951,1.664
23,2012,7.3,7.3,10377677,1.713
23,2013,7.61,7.61,10542375,1.811
23,2014,8.08,8.08,10706517,1.935
23,2015,8.62,8.62,10869732,1.958
23,2016,8.86,8.86,11031822,2.066
23,2017,9.16,9.16,11192853,2.105
23,2018,9.42,9.42,11353140,2.101
23,2019,9.99,9.99,11513102,2.071
23,2020,9.63,9.63,11673029,1.773
23,2021,10.37,10.37,11832936,0.0
24,1992,0.0,0.0,4233673,3.55
24,1993,0.0,0.0,4078940,3.084
24,1994,0.0,0.0,3936527,0.8140000000000001
24,1995,0.0,0.0,3829049,0.888
24,1996,0.0,0.0,3764419,1.126
24,1997,0.0,0.0,3736070,2.239
24,1998,0.0,0.0,3734338,2.825
24,1999,0.0,0.0,3743353,2.76
24,2000,9.08,10.05,3751176,3.653
24,2001,9.17,10.26,3755514,3.532
24,2002,9.3,10.41,3759389,3.77
24,2003,9.82,10.82,3762179,3.816
24,2004,10.31,12.26,3764194,4.1080000000000005
24,2005,10.77,12.15,3765332,4.262
24,2006,10.7,12.81,3765422,4.618
24,2007,10.68,11.28,3762791,4.644
24,2008,12.54,14.18,3754261,5.316
24,2009,12.05,15.04,3735945,5.497000000000001
24,2010,12.67,16.5,3705478,5.707000000000002
24,2011,13.09,14.58,3661173,6.49
24,2012,13.4,13.44,3604972,6.14
24,2013,13.07,16.76,3542598,6.154
24,2014,14.18,17.02,3482106,5.546
24,2015,14.3,16.43,3429362,5.382999999999999
24,2016,14.0,17.76,3386263,6.417999999999998
24,2017,14.4,16.24,3351534,6.51
24,2018,14.46,19.07,3323929,6.641
24,2019,13.68,17.42,3300998,7.527
24,2020,12.91,16.96,3280815,6.528
24,2021,12.12,17.64,3263459,0.0
25,1980,0.0,0.0,897860,1.098
25,1981,0.0,0.0,930412,1.083
25,1982,0.0,0.0,962859,1.142
25,1983,0.0,0.0,996124,1.034
25,1984,0.0,0.0,1031438,1.012
25,1985,0.0,0.0,1069585,1.082
25,1986,0.0,0.0,1110948,0.96
25,1987,0.0,0.0,1154904,1.072
25,1988,0.0,0.0,1200073,1.084
25,1989,0.0,0.0,1244484,1.148
25,1990,0.0,0.0,1286756,2.099
25,1991,0.0,0.0,1326321,1.986
25,1992,0.0,0.0,1363541,2.037
25,1993,0.0,0.0,1399110,2.2840000000000003
25,1994,0.0,0.0,1434061,2.113
25,1995,0.0,0.0,1469173,2.072
25,1996,0.0,0.0,1504724,1.831
25,1997,0.0,0.0,1540424,1.817
25,1998,0.0,0.0,1575827,2.12
25,1999,0.0,0.0,1610260,1.961
25,2000,1.88,0.89,1643333,2.299
25,2001,2.13,0.95,1674674,2.297
25,2002,2.31,0.84,1704637,2.332
25,2003,2.55,0.68,1734387,2.206
25,2004,2.65,0.74,1765533,2.206
25,2005,2.79,0.81,1799077,2.275
25,2006,2.96,0.75,1835911,2.251
25,2007,3.1,0.58,1875458,2.254
25,2008,3.28,0.55,1915636,2.351
25,2009,3.2,0.41,1953495,1.974
25,2010,3.48,0.5,1987106,2.283
25,2011,3.59,0.45,2015406,1.999
25,2012,3.6,0.33,2039551,2.489
25,2013,3.68,0.86,2062551,2.7460000000000004
25,2014,3.85,2.17,2088618,3.28
25,2015,4.26,2.79,2120716,2.5580000000000003
25,2016,4.19,2.52,2159925,2.932
25,2017,4.13,2.84,2205076,3.201
25,2018,3.8,2.96,2254067,3.354
25,2019,4.15,3.05,2303703,3.006
25,2020,3.15,2.05,2351625,2.772
26,1980,0.0,0.0,120694016,1.541
26,1981,0.0,0.0,123570328,1.381
26,1982,0.0,0.0,126498320,1.351
26,1983,0.0,0.0,129448816,1.279
26,1984,0.0,0.0,132383560,1.267
26,1985,0.0,193.68200000000002,135274080,1.331
26,1986,0.0,202.12900000000002,138108928,1.4280000000000002
26,1987,0.0,203.331,140891616,1.461
26,1988,0.0,214.953,143627504,1.445
26,1989,0.0,221.739,146328320,1.45
26,1990,0.0,222.82,149003216,1.4680000000000002
26,1991,0.0,234.37599999999998,151648000,1.513
26,1992,0.0,241.762,154259376,1.514
26,1993,0.0,252.003,156849088,1.558
26,1994,0.0,260.041,159432720,1.5930000000000002
26,1995,0.0,275.601,162019888,1.658
26,1996,0.0,291.279,164614688,1.758
26,1997,0.0,307.981,167209040,1.836
26,1998,0.0,321.749,169785248,1.869
26,1999,0.0,334.726,172318672,1.899
26,2000,385.58,348.921,174790336,1.946
26,2001,361.02,328.519,177196048,1.954
26,2002,376.85,345.67900000000014,179537520,1.937
26,2003,397.09,364.34,181809248,1.896
26,2004,418.55,387.452,184006480,1.964
26,2005,434.76,403.031,186127104,1.958
26,2006,453.09,419.384,188167360,1.96
26,2007,476.0,445.149,190130432,2.0540000000000003
26,2008,496.9,462.939,192030352,2.149
26,2009,498.65,466.158,193886496,2.01
26,2010,541.4,515.799,195713648,2.25
26,2011,559.0,531.758,197514544,2.342
26,2012,583.15,552.499,199287296,2.5
26,2013,599.7,570.835,201035904,2.648
26,2014,611.51,590.5419999999998,202763744,2.752
26,2015,603.11,581.2280000000002,204471760,2.589
26,2016,608.76,578.898,206163056,2.39
26,2017,613.83,589.327,207833824,2.4090000000000003
26,2018,626.05,601.396,209469312,2.309
26,2019,639.51,626.328,211049520,2.302
26,2020,646.73,621.251,212559408,2.199
26,2021,665.39,654.35,213993440,0.0
27,1980,0.0,0.0,11471,2.555
27,1981,0.0,0.0,11821,3.72
27,1982,0.0,0.0,12250,2.991
27,1983,0.0,0.0,12755,3.16
27,1984,0.0,0.0,13317,3.026
27,1985,0.0,0.0,13951,3.414
27,1986,0.0,0.0,14646,3.753
27,1987,0.0,0.0,15390,4.047
27,1988,0.0,0.0,16155,4.082
27,1989,0.0,0.0,16867,3.91
27,1990,0.0,0.0,17489,3.771
27,1991,0.0,0.0,18007,4.069
27,1992,0.0,0.0,18443,4.569
27,1993,0.0,0.0,18783,4.682
27,1994,0.0,0.0,19068,5.188
27,1995,0.0,0.0,19307,5.693
27,1996,0.0,0.0,19508,6.01
27,1997,0.0,0.0,19660,5.964
27,1998,0.0,0.0,19820,6.1
27,1999,0.0,0.0,20026,6.0379999999999985
27,2000,0.04,0.04,20313,6.132999999999999
27,2001,0.04,0.04,20675,6.2029999999999985
27,2002,0.04,0.04,21128,6.416
27,2003,0.04,0.04,21674,6.7620000000000005
27,2004,0.04,0.04,22329,7.22
27,2005,0.09,0.09,23106,7.77
27,2006,0.1,0.1,24022,7.626
27,2007,0.1,0.1,25050,7.46
27,2008,0.12,0.12,26096,7.301
27,2009,0.15,0.15,27035,7.047999999999999
27,2010,0.18,0.18,27796,7.1179999999999986
27,2011,0.18,0.18,28326,7.114
27,2012,0.19,0.19,28654,7.033
27,2013,0.19,0.19,28850,6.985
27,2014,0.19,0.19,28985,7.332000000000002
27,2015,0.2,0.2,29148,7.291
27,2016,0.2,0.2,29355,7.239
27,2017,0.14,0.14,29567,5.7
27,2018,0.14,0.14,29795,5.4110000000000005
27,2019,0.14,0.14,30033,5.239
27,2020,0.13,0.13,30237,4.605
28,1980,0.0,0.0,193880,35.472
28,1981,0.0,0.0,200027,10.294
28,1982,0.0,0.0,206064,12.932
28,1983,0.0,0.0,212073,12.889
28,1984,0.0,0.0,218176,8.783
28,1985,0.0,0.0,224440,11.558
28,1986,0.0,0.0,230917,9.949
28,1987,0.0,0.0,237565,13.958
28,1988,0.0,0.0,244405,23.372
28,1989,0.0,0.0,251456,25.223000000000006
28,1990,0.0,0.0,258713,23.92
28,1991,0.0,0.0,266208,19.93
28,1992,0.0,0.0,273888,19.023
28,1993,0.0,0.0,281684,17.625
28,1994,0.0,0.0,289452,16.203
28,1995,0.0,0.0,297112,16.105999999999998
28,1996,0.0,0.0,304620,15.565
28,1997,0.0,0.0,311962,15.809
28,1998,0.0,0.0,319135,16.165
28,1999,0.0,0.0,326214,11.659
28,2000,2.39,2.39,333166,13.78
28,2001,2.42,2.42,340037,12.909
28,2002,2.54,2.54,346777,12.267
28,2003,3.0,3.0,353295,12.653
28,2004,3.07,3.07,359434,13.558
28,2005,3.07,3.07,365112,13.337
28,2006,3.1,3.1,370262,12.795
28,2007,3.19,3.19,374967,22.162
28,2008,3.22,3.22,379418,23.698
28,2009,3.39,3.39,383902,20.176
28,2010,3.57,3.57,388634,20.741
28,2011,3.5,3.5,393687,24.244
28,2012,3.7,3.7,398997,23.793000000000006
28,2013,4.14,4.14,404414,18.863
28,2014,4.24,4.24,409778,21.781
28,2015,3.94,3.94,414914,16.761
28,2016,4.01,4.01,419791,17.971
28,2017,3.91,3.91,424481,22.503
28,2018,4.04,4.04,428960,22.362
28,2019,4.64,4.64,433296,22.982
28,2020,4.4,4.4,437483,23.22
28,2021,0.0,0.0,441532,0.0
29,1980,0.0,0.0,8878787,8.701
29,1981,0.0,0.0,8905097,8.993
29,1982,0.0,0.0,8930708,10.06
29,1983,0.0,0.0,8953122,10.059
29,1984,0.0,0.0,8968909,9.705
29,1985,0.0,41.632,8975353,9.941
29,1986,0.0,41.82,8972555,10.161
29,1987,0.0,43.473,8960554,10.186
29,1988,0.0,45.021,8936652,9.726
29,1989,0.0,44.331,8897541,9.72
29,1990,45.69,42.14100000000001,8841466,8.675
29,1991,42.81,40.861999999999995,8767000,7.017
29,1992,38.15,35.61,8676379,6.612
29,1993,37.95,37.997,8576042,6.813
29,1994,37.91,38.133,8474822,6.6560000000000015
29,1995,41.49,41.788999999999994,8379304,6.916
29,1996,42.23,42.716,8291969,7.055
29,1997,39.04,42.803000000000004,8211803,6.8020000000000005
29,1998,37.8,41.71100000000001,8137669,6.534
29,1999,36.02,38.24800000000001,8067005,5.749
29,2000,35.98,40.924,7997951,5.685
29,2001,36.52,43.968,7930700,6.176
29,2002,35.79,42.678999999999995,7866242,5.8679999999999986
29,2003,36.8,42.6,7804306,6.475
29,2004,35.52,41.621,7744630,6.402
29,2005,36.35,44.365,7686964,6.59
29,2006,37.74,45.843,7631020,6.8
29,2007,38.43,43.297,7576675,7.357
29,2008,39.22,45.037,7524084,7.188
29,2009,37.26,42.964,7473509,6.13
29,2010,37.53,46.653,7425011,6.4460000000000015
29,2011,39.29,50.797,7378652,7.207000000000002
29,2012,38.2,47.32899999999999,7334007,6.591
29,2013,36.83,43.784,7290092,5.855
29,2014,37.45,47.485,7245648,6.2410000000000005
29,2015,38.12,49.228,7199739,6.705
29,2016,38.19,45.277,7151948,6.362
29,2017,39.44,45.57899999999999,7102452,6.699
29,2018,38.74,46.838,7051610,6.188
29,2019,38.01,44.161,7000117,6.032
29,2020,36.61,40.868,6948445,5.3889999999999985
29,2021,38.43,47.688,6896655,0.0
30,1980,0.0,0.0,6822837,0.063
30,1981,0.0,0.0,6985166,0.08
30,1982,0.0,0.0,7158259,0.08
30,1983,0.0,0.0,7340910,0.081
30,1984,0.0,0.0,7531239,0.062
30,1985,0.0,0.0,7727908,0.062
30,1986,0.0,0.0,7930689,0.06
30,1987,0.0,0.0,8140080,0.064
30,1988,0.0,0.0,8356313,0.066
30,1989,0.0,0.0,8579818,0.096
30,1990,0.0,0.0,8811033,0.066
30,1991,0.0,0.0,9050086,0.069
30,1992,0.0,0.0,9297110,0.068
30,1993,0.0,0.0,9552473,0.066
30,1994,0.0,0.0,9816584,0.066
30,1995,0.0,0.0,10089880,0.062
30,1996,0.0,0.0,10372734,0.068
30,1997,0.0,0.0,10665552,0.075
30,1998,0.0,0.0,10968722,0.078
30,1999,0.0,0.0,11282696,0.081
30,2000,0.32,0.32,11607951,0.08900000000000001
30,2001,0.39,0.32,11944589,0.083
30,2002,0.47,0.36,12293097,0.08199999999999999
30,2003,0.52,0.45,12654624,0.085
30,2004,0.57,0.47,13030576,0.084
30,2005,0.62,0.49,13421935,0.084
30,2006,0.66,0.52,13829173,0.098
30,2007,0.7,0.58,14252029,0.112
30,2008,0.72,0.58,14689725,0.118
30,2009,0.8,0.66,15141098,0.121
30,2010,1.02,0.64,15605211,0.13
30,2011,1.19,0.69,16081915,0.132
30,2012,1.38,0.87,16571252,0.158
30,2013,1.52,0.99,17072792,0.168
30,2014,1.61,1.12,17586030,0.166
30,2015,1.88,1.44,18110616,0.182
30,2016,2.19,1.56,18646350,0.181
30,2017,2.29,1.65,19193236,0.205
30,2018,2.26,1.6,19751466,0.218
30,2019,2.27,1.67,20321382,0.213
30,2020,2.2,1.6,20903278,0.19
31,1980,0.0,0.0,4157296,0.035
31,1981,0.0,0.0,4266520,0.037000000000000005
31,1982,0.0,0.0,4379727,0.036000000000000004
31,1983,0.0,0.0,4497544,0.046
31,1984,0.0,0.0,4621096,0.048
31,1985,0.0,0.0,4750832,0.049
31,1986,0.0,0.0,4886745,0.048
31,1987,0.0,0.0,5027143,0.05
31,1988,0.0,0.0,5168703,0.044
31,1989,0.0,0.0,5307069,0.05
31,1990,0.0,0.0,5438959,0.038
31,1991,0.0,0.0,5564923,0.043
31,1992,0.0,0.0,5685569,0.038
31,1993,0.0,0.0,5798054,0.039
31,1994,0.0,0.0,5898964,0.04
31,1995,0.0,0.0,5987044,0.04
31,1996,0.0,0.0,6060110,0.04
31,1997,0.0,0.0,6122130,0.041
31,1998,0.0,0.0,6185564,0.04
31,1999,0.0,0.0,6267132,0.04
31,2000,0.13,0.1,6378871,0.042
31,2001,0.15,0.11,6525546,0.031
31,2002,0.17,0.13,6704118,0.032
31,2003,0.15,0.1,6909161,0.023
31,2004,0.15,0.09,7131688,0.028
31,2005,0.16,0.09,7364857,0.021
31,2006,0.17,0.09,7607850,0.024
31,2007,0.2,0.12,7862226,0.026
31,2008,0.19,0.11,8126104,0.026
31,2009,0.21,0.12,8397661,0.02
31,2010,0.23,0.14,8675606,0.034
31,2011,0.24,0.14,8958406,0.04
31,2012,0.25,0.15,9245992,0.041
31,2013,0.28,0.18,9540302,0.042
31,2014,0.28,0.19,9844301,0.038
31,2015,0.28,0.18,10160034,0.038
31,2016,0.29,0.19,10488002,0.045
31,2017,0.39,0.29,10827010,0.049
31,2018,0.37,0.27,11175379,0.061
31,2019,0.46,0.36,11530577,0.061
31,2020,0.45,0.35,11890781,0.051
31,2021,0.42,0.32,12255429,0.0
32,1980,0.0,0.0,6693759,0.043
32,1981,0.0,0.0,6749849,0.044
32,1982,0.0,0.0,6919803,0.049
32,1983,0.0,0.0,7170004,0.051
32,1984,0.0,0.0,7447844,0.055
32,1985,0.0,0.0,7714894,0.054000000000000006
32,1986,0.0,0.0,7960952,0.054000000000000006
32,1987,0.0,0.0,8198082,0.053
32,1988,0.0,0.0,8435909,0.053
32,1989,0.0,0.0,8691331,0.052000000000000005
32,1990,0.0,0.0,8975597,0.14
32,1991,0.0,0.0,9289298,0.14
32,1992,0.0,0.0,9623899,0.14
32,1993,0.0,0.0,9970727,0.139
32,1994,0.0,0.0,10317901,0.138
32,1995,0.0,0.0,10656145,0.141
