idCountry,idPrimaryFuel,namePlant,latitude,longitude
210,14,NA 1(Hagerstown),39.6189,-77.7121
210,4,NAEA Lakewood LLC,40.0613,-74.1686
210,4,NAEA Ocean Peaking Power LLC,40.0633,-74.1672
210,4,NAFTA Region Olefins Complex Cogen Fac,29.9543,-93.8836
210,4,NASA Johnson Space Center CHP,29.5624,-95.0893
210,17,NBC Field's Point Wind Farm,41.7941,-71.3892
210,13,NC 102 Project LLC,35.2925,-80.4975
210,8,NCAH Central Utility Plant,42.0461,-93.5794
210,4,NCSU CCUP Cogeneration Plant,35.7756,-78.6737
210,4,NCSU Cates Cogeneration Plant,35.784,-78.6747
210,4,NECCO Co-Generation,42.4137,-71.0022
210,13,NEDC Solar Site,42.1052,-71.703
210,13,NES Rutgers Solar,40.0709,-74.1612
210,13,NFM Solar Power LLC,42.6108,-72.4742
210,5,NGP Blue Mountain I LLC,40.9961,-118.1414
210,13,NHA at Mansfield NJ,40.76,-74.935
210,4,NHH003 Clarkson Fuel Cell,40.6565,-73.9428
210,4,NHH004 Winthrop Fuel Cell,40.6568,-73.9467
210,4,NIH Cogeneration Facility,39.0,-77.0939
210,13,NIST Solar,39.127,-77.216
210,13,NJ Oak Solar Plant,39.3806,-75.1883
210,13,NJMC Landfill,40.7508,-74.11
210,17,NLMU Wind,40.955,-91.3944
210,4,NRG Chalk Point CT,38.5444,-76.6861
210,14,NRG Elbow Creek Energy Storage Project,32.1676,-101.4792
210,4,NRG Energy San Diego,32.7149,-117.1689
210,4,NRG Rockford I,42.2386,-89.1012
210,4,NRG Rockford II Energy Center,42.2383,-89.1011
210,4,NRG Sterlington Power,32.6889,-92.0811
210,8,NSB Anaktuvuk Pass,68.138,-151.741
210,8,NSB Atqasuk Utility,70.4826,-157.4252
210,8,NSB Kaktovik Utility,70.1256,-143.619
210,8,NSB Nuiqsut Utility,70.2206,-150.9935
210,8,NSB Point Hope Utility,68.3484,-166.7372
210,8,NSB Point Lay Utility,69.7408,-163.0058
210,8,NSB Wainwright Utility,70.6429,-160.0205
210,13,NVSS-II,36.2751,-115.9723
210,17,NWP Indian Mesa Wind Farm,30.9315,-102.2014
210,13,NY - CSG - Ellsworth II,42.8997,-73.7075
210,8,NY - Presbyt. Hospital - 525 E 68TH St,40.7644,-73.9539
210,8,NY Times Daily Production Facility,40.7754,-73.8309
210,8,NYC-HH - CONEY ISLAND HOSPITAL,40.5855,-73.9656
210,8,NYC-HH-New Bellevue Hospital,40.7396,-73.9761
210,8,NYP-Hudson Valley Hospital Center,41.2867,-73.8888
210,8,NYP-Lower Manhattan Hospital,40.7103,-74.005
210,8,NYPH - Lawrence,40.9423,-73.8369
210,8,NYPH-Queens,40.7504,-73.8257
210,8,NYU LANGONE HEALTH,40.7468,-73.9722
210,8,NYU Langone - Orthopedic,40.734,-73.9828
210,8,NYU Luthern Medical Center,40.6467,-74.0211
210,6,Nacimiento Hydro Project,35.7986,-120.8833
210,15,Nacogdoches Power,31.8321,-94.9006
210,6,Nacoochee,34.7553,-83.5011
210,8,Naknek,58.7304,-157.0072
210,4,Nalco,41.8009,-88.1972
210,6,Nantahala,35.2715,-83.6762
210,15,Nanticoke LFG,42.2437,-75.9825
210,8,Nantucket Hybrid,41.2583,-70.0517
210,1,Napoleon Biogas,41.3556,-84.1025
210,8,Napoleon Peaking,41.4079,-84.1095
210,4,Napoleon Peaking Station,41.4079,-84.1095
210,13,Napoleon Solar I,41.3884,-84.0958
210,6,Narrows (AR),34.1484,-93.7152
210,6,Narrows (NC),35.4189,-80.0917
210,6,Narrows 2,39.239,-121.2704
210,4,Narrows Gas Turbines Generating,40.6486,-74.0208
210,6,Narrows PH,39.2364,-121.2717
210,13,Nash 58 Farm,36.0472,-78.0308
210,13,Nash 64 Farm,35.9494,-78.0925
210,13,Nash 97 Solar  LLC,35.8493,-78.2115
210,15,Nashua Plant,42.7323,-71.5224
210,13,Nashville Farms  LLC,36.0344,-78.0106
210,4,Nassau Energy Corp,40.7264,-73.5892
210,13,Natick Mall,42.3009,-71.3843
210,13,National Raisin,36.6245,-119.6731
210,13,Nationals,38.8742,-77.0067
210,17,NaturEner Glacier Wind Energy 1,48.51,-112.1097
210,17,NaturEner Glacier Wind Energy 2,48.5333,-112.1847
210,17,NaturEner Rim Rock Energy,48.8203,-112.1033
210,2,Naughton,41.7581,-110.5983
210,13,Nautilus Goat Island Solar CSG LLC,41.9418,-71.662
210,13,Nautilus Lindstrom Solar CSG,45.3361,-92.814
210,13,Nautilus Saint Cloud Solar CSG,45.4956,-94.1189
210,13,Nautilus Winsted Solar CSG,44.9489,-94.0857
210,6,Navajo Dam,36.8061,-107.6131
210,13,Navajo Solar Power Generation Station 1 LLC,34.5511,-117.1911
210,13,Naval Air Weapons Station China Lake,35.6877,-117.6814
210,4,Naval Hospital Medical Center,32.7261,-117.1464
210,8,Naval Submarine Base Kings Bay,30.7917,-81.5333
210,4,Navy Yard Peaker Station,39.8902,-75.1855
210,5,Neal Hot Springs Geothermal Project,44.0231,-117.4681
210,6,Neal Shoals,34.6642,-81.4486
210,2,Nearman Creek,39.1681,-94.6975
210,4,Nebo Power Station,40.0614,-111.7294
210,2,Nebraska City,40.6214,-95.7764
210,4,Nebraska City # 1,40.6806,-95.8475
210,4,Nebraska City # 2,40.6661,-95.8683
210,13,Nebraska Valley Solar Farm,44.4623,-72.7709
210,17,NedPower Mount Storm,39.2175,-79.2094
210,2,Neenah Paper Munising Mill,46.4094,-86.6443
210,4,Neil Simpson Gas Turbine #2,44.285,-105.3786
210,2,Neil Simpson II,44.2856,-105.3833
210,13,Neisler Street Solar,35.2898,-81.5689
210,13,Nellis Air Force Base Solar Array,36.2603,-115.0544
210,13,Nellis Solar PV II,36.2067,-115.0477
210,6,Nelson Creek,41.0289,-121.8924
210,4,Nelson Energy Center,41.7744,-89.6072
210,15,Nelson Gardens Landfill Gas to Energy,29.33,-98.66
210,9,Neptune Gas Processing Plant,29.7336,-91.4431
210,13,Nesvold Watertown Solar,44.9371,-93.8287
210,13,Neuse River Solar Farm,35.7144,-78.4989
210,8,Nevada,37.8503,-94.3444
210,4,Nevada Cogen Assoc#1 GarnetVly,36.3432,-114.9207
210,4,Nevada Cogen Associates 2 Black Mountain,36.2253,-114.8783
210,13,Nevada Solar One,35.7998,-114.9817
210,6,Neversink,41.8194,-74.6358
210,13,New Auburn DPC Solar,45.21,-91.4353
210,6,New Badger,44.2772,-88.2678
210,13,New Bedford (MA) Plymouth,41.9254,-70.649
210,15,New Bern,35.1681,-77.2267
210,13,New Bern Farm,35.2096,-77.0567
210,4,New Castle Plant,40.9379,-80.369
210,13,New Castle Solar RES,39.8541,-85.4034
210,4,New Covert Generating Facility,42.3224,-86.2937
210,17,New Creek Wind,39.2006,-79.1406
210,17,New England Wind LLC,42.7297,-73.0236
210,17,New Frontier Wind,47.8615,-100.9477
210,13,New Germany Community Solar Garden,44.9054,-94.0008
210,4,New Hampton,43.0689,-92.3201
210,17,New Harvest Wind Project LLC,42.1597,-95.4397
210,4,New Haven Harbor,41.284,-72.9043
210,13,New Haven Solar RES,38.1941,-86.9889
210,6,New Hogan Power Plant,38.1496,-120.8149
210,8,New Knoxville,40.4994,-84.3092
210,6,New Lahontan,39.4636,-119.0652
210,8,New Lisbon,43.8797,-90.1645
210,13,New Lisbon Solar,43.883,-90.136
210,2,New Madrid,36.5147,-89.5617
210,6,New Martinsville Hannibal Hydro,39.6672,-80.8642
210,6,New Melones,37.9469,-120.5282
210,4,New Mexico State University,32.1648,-106.4513
210,17,New Mexico Wind Energy Center,34.6357,-104.0473
210,15,New Milford Gas Recovery,41.5477,-73.4252
210,13,New Munich Solar,45.6541,-94.7557
210,13,New Orleans Solar Power Plant,30.05,-90.03
210,4,New Prague,44.5431,-93.5731
210,15,New River,37.183,-80.699
210,15,New River Clean Energy,37.8158,-81.1619
210,13,New Road Solar  LLC,40.4032,-74.5678
210,4,New Roads,30.7261,-91.3683
210,8,New Stuyahok,59.4484,-157.3255
210,8,New Ulm,44.3159,-94.4581
210,8,New York Methodist Hospital,40.6679,-73.9787
210,8,New York Presbyterian Hospital-168th St,40.8409,-73.9414
210,6,New York State Dam Hydro,42.7818,-73.6961
210,4,New York University Central Plant,40.7899,-73.9233
210,4,New-Indy Ontario Mill,34.0454,-117.5402
210,4,Newark America Mill,42.561,-71.8488
210,4,Newark Bay Cogeneration Partnership LP,40.7197,-74.13
210,4,Newark Energy Center,40.7072,-74.1258
210,8,Newberry,46.352,-85.5064
210,13,Newberry Solar 1 LLC,34.8536,-116.6831
210,6,Newcastle,38.8352,-121.093
210,13,Newfield Community Solar LLC,42.3913,-76.5642
210,6,Newfound Hydroelectric,43.59,-71.733
210,4,Newgulf Cogen,29.2639,-95.8997
210,6,Newhalem,48.6759,-121.2408
210,8,Newhalen,59.8991,-154.6987
210,4,Newington,43.1,-70.7908
210,4,Newman,31.9836,-106.4318
210,4,Newman (PA),40.014,-75.0528
210,13,Newman Solar,31.9783,-106.4275
210,6,Newport,44.9376,-72.18
210,6,Newport Hydro,43.1853,-75.0169
210,6,Newport Hydro Station,38.5714,-78.5936
210,2,Newton,38.9361,-88.2781
210,13,Newton Grove,35.2516,-78.3674
210,13,Nexamp Peak CSG,42.5621,-73.2871
210,13,Next Generation Solar Farm,44.0848,-73.2266
210,13,NextEra Westside PV,36.3818,-120.1345
210,17,NextEra-Blackwell Wind  LLC,36.8467,-97.4175
210,13,Nextsun Energy Littleton,42.5515,-71.5102
210,6,Niagara,37.2544,-79.8756
210,13,Niagara Bottling Stockton,37.8948,-121.2489
210,6,Niangua,37.9385,-92.8477
210,4,Nichols,35.2834,-101.7464
210,13,Nick Solar,35.9911,-79.5481
210,6,Nickajack,35.0017,-85.6218
210,13,Nickel 1 Solar Facility,35.6473,-119.7165
210,13,Nickelson Solar  LLC,34.7471,-77.9874
210,13,Nicolis Solar PV Plant,35.8358,-119.0561
210,4,Nikiski Combined Cycle,60.6765,-151.3777
210,4,Niland Gas Turbine Plant,33.2388,-115.5045
210,8,Niles Power Plant,41.1669,-80.7477
210,6,Nimbus,38.6373,-121.2202
210,17,Nine Canyon,46.0958,-119.0964
210,6,Nine Mile,47.7697,-117.5372
210,4,Nine Mile Point,29.9472,-90.1458
210,7,Nine Mile Point Nuclear Station,43.5211,-76.41
210,4,Nine Springs,43.0386,-89.3586
210,17,Ninnescah Wind Energy  LLC,37.5867,-98.5793
210,6,Ninth Street Hydropower Project,45.0717,-83.4381
210,15,Nippon Dynawave Packaging Longview WA,46.1236,-122.9728
210,13,Nitro Solar,35.4869,-78.3139
210,13,Nixa Solar  LLC,37.0439,-93.339
210,8,Noatak,67.5709,-162.9657
210,17,Noble Altona Windpark LLC,44.8216,-73.6509
210,17,Noble Bliss Windpark LLC,42.5367,-78.3047
210,17,Noble Chateaugay Windpark LLC,44.8917,-74.0299
210,17,Noble Clinton Windpark LLC,44.8914,-74.0061
210,17,Noble Ellenburg Windpark LLC,44.8914,-74.0061
210,15,Noble Hill Landfill,37.3811,-93.3514
210,17,Noble Ridge LLC,43.7547,-95.8534
210,17,Noble Wethersfield Windpark LLC,42.6697,-78.2278
210,17,Nobles Wind Project,43.7036,-95.7131
210,4,Noblesville,40.0969,-85.9714
210,4,Nodaway,40.2877,-94.7913
210,14,Noland Wastewater Treatment Plant Hybrid,36.0823,-94.0671
210,6,Nolte,29.5376,-97.9321
210,6,Nooksack Hydro,48.9078,-121.8142
210,8,Noorvik,66.8345,-161.0387
210,13,NorWest Energy 2  LLC,44.068,-121.2284
210,13,NorWest Energy 4  LLC,42.695,-121.614
210,13,NorWest Energy 9 LLC,45.917,-119.343
210,8,Norden 1-3,41.1117,-73.3928
210,13,Nordhoff Place,34.2367,-118.5658
210,6,Norfolk,44.8053,-74.9975
210,6,Norfork,36.2491,-92.2401
210,6,Normanskill Hydro Project,42.7124,-73.9573
210,6,Norris Dam,36.2242,-84.0914
210,8,North,41.3164,-94.455
210,4,North 1st,40.7171,-73.9664
210,13,North 301 Solar,36.213,-77.624
210,13,North Adams Landfill,42.6691,-73.092
210,17,North Allegheny Windpower Project,40.4381,-78.5436
210,7,North Anna,38.06,-77.7897
210,13,North Bay Solar 1,38.3006,-121.9664
210,13,North Bergen Solar,40.818,-74.017
210,8,North Branch (MN),45.5106,-92.979
210,5,North Brawley Geothermal Plant,33.0139,-115.5439
210,13,North Brookfield,42.2781,-72.0531
210,13,North Carolina Solar Bethea I,34.7047,-79.5258
210,13,North Carolina Solar III LLC,34.7667,-79.5597
210,8,North Central Bronx Hospital,40.8804,-73.8812
210,4,North Chicago Energy Center,42.3064,-87.8519
210,15,North City - Landfill Gas Engine North,32.8778,-117.1978
210,15,North City - Landfill Gas Engines South,32.8817,-117.1958
210,13,North County,40.7631,-73.3236
210,4,North Denver,40.5988,-98.3886
210,17,North English,41.6428,-92.4991
210,6,North Fork,45.2433,-122.2799
210,6,North Fork Hydro Plant,39.4616,-105.677
210,13,North Gainesville Solar,33.6561,-97.1486
210,6,North Gooding Main Hydro,43.0451,-114.5588
210,6,North Gorham,43.8025,-70.4499
210,6,North Highlands,32.4988,-84.9956
210,6,North Hollywood,34.1944,-118.3903
210,17,North Hurlburt Wind LLC,45.7316,-120.0835
210,13,North Jersey Media Group Solar Facility,40.9242,-74.4947
210,13,North Kern State Prison Phase II,35.7804,-119.3088
210,13,North Lancaster Ranch,34.7195,-118.313
210,4,North Loop,32.401,-111.1262
210,8,North Main Street,41.5268,-72.0649
210,4,North Midway Cogen,35.2761,-119.5986
210,13,North Nash Farm  LLC,36.0703,-78.0383
210,4,North Ninth Street,41.9093,-89.0498
210,2,North Omaha,41.3291,-95.9447
210,13,North Palm Springs 1A,33.9242,-116.5933
210,13,North Palm Springs 4A,33.9097,-116.5625
210,6,North Platte,41.0864,-100.7594
210,8,North Pole,64.7356,-147.3481
210,8,North Road Peak,33.5452,-80.9109
210,13,North Rosamond Solar LLC,34.862,-118.38
210,13,North Run,40.0696,-74.5848
210,17,North Sky River Energy LLC,35.3478,-118.1864
210,13,North Smithfield Solar Power 1,41.9759,-71.586
210,13,North Star Solar,36.73,-120.41
210,13,North Star Solar Project,45.47,-92.91
210,2,North Valmy,40.8813,-117.1516
210,13,NorthPark Solar,40.2577,-74.442
210,2,Northampton Generating Company LP,40.6917,-75.4792
210,13,Northampton Landfill Solar PV,42.2937,-72.714
210,13,Northbridge Solar,42.1664,-71.6456
210,4,Northeast (MI),42.45,-83.0381
210,8,Northeast (MO),39.1228,-94.5606
210,4,Northeast (WA),47.7351,-117.3705
210,4,Northeastern,36.4317,-95.7008
210,4,Northeastern Illinois University Cogen,41.9811,-87.7192
210,15,Norther Tier Landfill,41.7792,-76.6258
210,13,Northern Cardinal Solar,36.4333,-77.7197
210,17,Northern Colorado Wind LLC,40.9881,-102.8969
210,17,Northern Iowa Windfarm,43.3833,-93.4167
210,17,Northern Iowa Windpower II,43.3608,-93.2978
210,17,Northern Lights Wind LLC,44.015,-96.4367
210,8,Northern Neck,37.95,-76.711
210,8,Northern Westchester Hospital,41.1968,-73.7257
210,13,Northfield Community Solar,44.4754,-93.1983
210,13,Northfield Holdco CSG,44.4579,-93.1246
210,6,Northfield Mountain,42.6107,-72.4716
210,4,Northport,40.9236,-73.3423
210,2,Northside Generating Station,30.4172,-81.5525
210,8,Northway,62.9617,-141.9372
210,4,Northwest Community Hospital,42.0678,-87.9935
210,17,Northwest Ohio Wind,41.0169,-84.5936
210,15,Northwest Regional,33.6819,-112.4767
210,13,Norton Landfill Solar,41.9596,-71.1505
210,4,Norton Powerhouse,42.3096,-71.8052
210,4,Norwalk Hospital Plant,41.1109,-73.422
210,6,Norway (IN),40.7803,-86.76
210,6,Norway (MI),45.7412,-87.8628
210,6,Norway Point Hydropower Project,45.1025,-83.5189
210,8,Norwich WWTP,41.5256,-72.0833
210,6,Norwood,44.7439,-75.0042
210,6,Notch Butte Hydro,42.9544,-114.4626
210,4,Notch Cliff,39.4217,-76.5087
210,17,Notrees Windpower Hybrid,31.995,-102.8283
210,6,Nottely,34.9592,-84.0876
210,8,Nottoway Diesel Generating Facility,36.6972,-77.105
210,17,Notus Wind 1,41.6083,-70.6089
210,15,Nove Power Plant,37.9676,-122.382
210,13,Novel - OYA of Mapleton CSG,43.93,-93.96
210,13,Novel Brooten Solar CSG,45.5126,-95.1135
210,13,Novel Historical Society Solar CSG,44.7877,-95.3605
210,13,Novel Martin Solar One LLC (McLeod) CSG,44.9029,-94.0286
210,13,Novel OYA of Osakis CSG,45.85,-95.15
210,13,Novel Reber Solar CSG,45.61,-94.58
210,15,Novo BioPower Plant,34.5032,-110.335
210,6,Noxon Rapids,47.9605,-115.7336
210,4,Nueces Bay,27.8194,-97.4192
210,13,Nunn,34.5092,-117.1544
210,13,Nunnepog,41.3589,-70.505
210,8,Nymans Plant Microgrid,57.7316,-152.507
210,4,O H Hutchings,39.6088,-84.2921
210,4,O W Sommers,29.3081,-98.3242
210,17,O'Brien Wind,43.2004,-95.6243
210,13,O'Fallon Renewable Energy Center,38.8266,-90.6781
210,13,O'Neill Creek Solar,45.472,-123.129
210,6,O'Shaughnessy Hydro,40.1533,-83.1267
210,13,O'Shea Solar Farm,42.378,-83.2001
210,4,OBP Cogen,40.7549,-73.9832
210,13,OCI Alamo 2  LLC,29.4694,-98.3319
210,13,OCI Alamo 3 LLC,29.4792,-98.2972
210,13,OCI Alamo 4  LLC,29.3289,-100.3839
210,13,OCI Alamo 5 LLC,29.2167,-99.7161
210,13,OCI Alamo 7 LLC,33.04,-99.5525
210,13,OCI Alamo Solar I Hybrid,29.2717,-98.4447
210,14,OCSD,33.6931,-117.9409
210,13,OE_AZ1,33.7767,-113.6561
210,13,OE_GA3,31.1962,-84.1475
210,4,OLS Energy Chino,33.9896,-117.6809
210,6,ONeill,37.0987,-121.0477
210,13,OR Solar 3  LLC,42.0223,-121.4189
210,13,OR Solar 5  LLC,42.0303,-121.6116
210,13,OR Solar 6  LLC,42.209,-120.3678
210,13,OR Solar 8  LLC,42.2389,-121.5858
210,3,OREG 1 Inc,48.2139,-104.3975
210,3,OREG 2 Inc,48.2142,-104.3975
210,3,OREG 3 Inc,43.76,-94.7514
210,3,OREG 4 Peetz,40.9925,-102.8531
210,13,OSLH  LLC,44.061,-121.228
210,17,OU Spirit Wind Farm,36.3338,-99.4801
210,6,Oahe,44.4504,-100.3866
210,8,Oak Bluffs Diesel Generating Facility,41.4258,-70.6083
210,17,Oak Creek Energy Systems I,35.0439,-118.2764
210,6,Oak Flat,40.0753,-121.1614
210,17,Oak Glen Wind Farm,43.9206,-93.1406
210,6,Oak Grove,45.122,-122.0699
210,2,Oak Grove (TX),31.1803,-96.4866
210,15,Oak Grove Power Producers,37.6297,-94.6414
210,13,Oak Hill Solar Array,37.99,-87.53
210,13,Oak Leaf Solar XXI (CSG),39.638,-104.604
210,13,Oak Leaf Solar XXII LLC (CSG),39.9044,-104.6848
210,13,Oak Leaf Solar XXIII LLC (CSG),39.8017,-104.6215
210,13,Oak Leaf Solar XXIV LLC (CSG),39.637,-104.561
210,13,Oak Leaf Solar XXV LLC (CSG),39.637,-104.529
210,13,Oak Leaf Solar XXVI LLC,39.899,-104.659
210,13,Oak Leaf Solar XXVII LLC,40.44,-104.64
210,13,Oak Leaf Solar XXVIII LLC (CSG),40.237,-104.779
210,13,Oak Leaf Solar XXX LLC (CSG),37.4534,-105.878
210,13,Oak Leaf Solar XXXI LLC (CSG),39.145,-108.32
210,13,Oak Leaf Solar XXXII (CSG),39.523,-107.815
210,4,Oak Point Cogen,29.812,-90.0084
210,15,Oak Ridge LFGTE,40.7213,-86.3421
210,13,Oak Street Solar,42.1486,-72.4969
210,17,Oak Tree Energy,44.9333,-97.7414
210,13,Oakboro Farm,34.7958,-79.5383
210,6,Oakdale,40.6564,-86.7528
210,6,Oakdale Power Station,42.387,-71.8025
210,4,Oakdale Renewable Energy Plant,41.7053,-91.6033
210,17,Oakfield Wind Project,46.0581,-68.1472
210,13,Oakley Solar Project,38.0017,-121.7478
210,17,Oasis Wind,35.0609,-118.2924
210,8,Oberlin (KS),39.8217,-100.5289
210,4,Oberlin (OH),41.2836,-82.2194
210,13,Oberlin Spear Point Solar One,41.3028,-82.227
210,13,Occidental College Solar Project,34.1283,-118.2069
210,15,Ocean County Landfill,40.0249,-74.2501
210,4,Ocean State Power,42.0097,-71.6689
210,4,Ocean State Power II,42.0099,-71.6701
210,13,Oceana Solar,36.7898,-76.0514
210,6,Ocoee 1,35.0947,-84.6478
210,6,Ocoee 2,35.0823,-84.4912
210,6,Ocoee 3,35.075,-84.4833
210,7,Oconee,34.7939,-82.8986
210,6,Oconto Falls Lower,44.8719,-88.1439
210,6,Oconto Falls Upper,44.8764,-88.1475
210,4,Ocotillo,33.4225,-111.9122
210,17,Ocotillo Express LLC,32.7528,-116.0447
210,17,Ocotillo Windpower,32.1217,-101.3853
210,8,Ocracoke Hybrid,35.1094,-75.9797
210,17,Odell Wind Farm,43.8533,-94.9319
210,4,Odessa-Ector Power Plant,31.8403,-102.3264
210,17,Odin Wind Farm LLC,43.8953,-94.9142
210,13,Odyssey Solar,33.79,-81.266
210,8,Ogden,42.0372,-94.0462
210,6,Ogdensburg,44.7041,-75.487
210,4,Ogdensburg Power,44.7258,-75.4417
210,6,Ohio Falls,38.2832,-85.7792
210,13,Ohio Northern University Solar Site,40.7596,-83.8391
210,13,Oil Dri 2 Solar,30.991,-84.066
210,4,Okeechobee Clean Energy Center,27.6342,-80.7911
210,15,Okeelanta Cogeneration,26.5769,-80.7469
210,17,Oklahoma Wind Energy Center,36.604,-99.34
210,2,Oklaunion,34.0825,-99.1753
210,13,Old Bridge Solar Farm,40.4444,-74.2434
210,13,Old Caroleen Solar Farm,35.2977,-81.812
210,13,Old Catawba PV 1,35.7117,-81.1342
210,13,Old Court Rd Solar,39.3417,-76.8351
210,8,Old Faithful,44.4533,-110.8347
210,6,Old Hickory,36.2972,-86.6556
210,13,Old Midville Solar,32.8207,-81.9818
210,13,Old Mill Solar,42.2033,-121.0464
210,13,Old Pageland Monroe Road Solar Farm,34.9523,-80.4819
210,17,Old Settler Wind,34.0603,-101.1876
210,17,Old Trail Wind Farm,40.4792,-88.7989
210,13,Old Wardour Solar,42.2376,-72.0375
210,13,Old Wire Farm,34.8178,-79.5139
210,4,Oleander Power Project LP,28.3661,-80.7947
210,13,Olinda Trail Solar,45.3159,-92.8041
210,4,Olive,34.1764,-118.3147
210,4,Olive View Medical Center,34.3262,-118.4448
210,13,OlivePV,41.7,-86.49
210,8,Oliver,43.8264,-83.2383
210,6,Oliver Dam,32.5163,-84.9969
210,17,Oliver Wind III  LLC,46.9571,-101.1681
210,15,Olmsted Waste Energy,44.0261,-92.4323
210,6,Olsen,40.6705,-121.8906
210,13,Oltmans SCE at Champagne,34.0439,-117.5311
210,13,Oltmans SCE at Jurupa,34.05,-117.5961
210,15,Omega Hills Gas Recovery,43.1922,-88.1597
210,15,Onalaska Campus Landfill Biogas,43.8739,-91.18
210,8,Onancock Diesel Generation Facility,37.7454,-75.7205
210,4,One Market Plaza,37.7933,-122.3942
210,4,One Patriot,42.0934,-71.2653
210,13,One Ten Partners PV,34.6156,-117.9366
210,6,Oneida,42.2678,-111.7485
210,13,Oneida - South,43.1664,-75.3869
210,13,Oneida - West,43.1696,-75.4049
210,13,Oneida County- DPW,43.1508,-75.3713
210,15,Oneida Herkimer,43.4622,-75.4183
210,4,Oneta Energy Center,36.0119,-95.6967
210,13,Onondaga County - Metro Water Board,43.1838,-76.2241
210,13,Onondaga County - Oak Orchard WWTP,43.1727,-76.1301
210,15,Onondaga County Resource Recovery,43.0047,-76.1149
210,13,Onondaga County- Clearwater,43.4293,-76.5157
210,13,Onondaga County- Jamesville,42.9866,-76.0642
210,13,Onset East Community Solar Facility,41.757,-70.6537
210,13,Onset West Community Solar Facility,41.757,-70.6537
210,15,Onslow Power Producers,34.7975,-77.5431
210,15,Ontario LFGTE,42.8586,-77.0872
210,4,Ontelaunee Energy Center,40.4219,-75.9356
210,13,Onyx - Allen Harim,38.7175,-75.2888
210,13,Onyx - Brockton Thatcher Landfill Solar CSG,42.0664,-70.9834
210,13,Onyx - Lamphear Road CSG,43.1841,-75.4767
210,13,Onyx - Pembroke Landfill Solar,42.0499,-70.8024
210,13,Onyx - Saratoga Springs Landfill Solar CSG,43.0969,-73.7449
210,6,Opal Springs Hydro,44.49,-121.2988
210,13,Open Range Solar Center  LLC,43.7968,-117.0653
210,13,Open View Solar Farm,44.1394,-73.2039
210,4,Opryland USA,36.2114,-86.6944
210,4,Optim Energy Altura Cogen LLC,29.8161,-95.1077
210,17,Optimum Wind 3 LLC,42.0192,-93.5136
210,17,Optimum Wind 4 LLC,42.0164,-93.5158
210,17,Optimum Wind 5 LLC,42.014,-93.5181
210,17,Optimum Wind 6 LLC,42.0069,-93.5236
210,17,Optimum Wind 7 LLC,42.0283,-93.4303
210,4,Orange Cogeneration Facility,27.8708,-81.8251
210,13,Orange County Solar Farm (NY),41.4049,-74.3595
210,4,Orange Grove Peaking Facility,33.3594,-117.1114
210,13,Orange PV,42.585,-72.2939
210,8,Orange Street G1,37.3321,-79.5111
210,1,Orbit Energy Charlotte,35.2625,-80.8117
210,1,Orbit Energy RI,41.8054,-71.5142
210,8,Orca,60.5559,-145.753
210,6,Orchard Avenue 1,46.5964,-120.6775
210,15,Orchard Hills Renewable Energy Station,42.1424,-89.079
210,4,Orchard Park,39.9109,-77.6667
210,13,Orchard Ranch Solar,43.467,-116.285
210,8,Ord,41.6042,-98.9261
210,4,Oregon Clean Energy Center,41.6679,-83.4437
210,13,Oregon Convention Center,45.5285,-122.6632
210,4,Oregon State University Energy Center,44.5643,-123.2891
210,17,Oregon Trail Wind Park,42.8406,-114.9897
210,17,Oregon Trail Windfarm LLC,45.7122,-119.4044
210,13,Oregon University System OIT Klamath Falls,42.2542,-121.785
210,13,Oregon University System Rabbit Field,44.5735,-123.317
210,13,Organ Church Solar,35.5256,-80.4511
210,13,Oriana Solar Farm,18.4729,-67.0443
210,17,Orient Wind Farm,41.2024,-94.4172
210,17,Origin Wind,34.4461,-97.2697
210,13,Orion Community Solar,45.5879,-94.4014
210,13,Orion Solar I,35.1507,-118.875
210,13,Orion Solar II,35.1507,-118.8753
210,4,Orlando Cogen LP,28.4426,-81.4123
210,5,Ormesa I,32.8156,-115.2568
210,5,Ormesa II,32.7881,-115.2481
210,4,Ormond Beach,34.1292,-119.1689
210,13,Oro Loma,36.8768,-120.6676
210,6,Orono B,44.8844,-68.6639
210,6,Orono Hydro Station,44.8803,-68.6647
210,4,Oroville Cogeneration LP,39.492,-121.5628
210,8,Orrtanna,39.8442,-77.3508
210,2,Orrville,40.851,-81.7658
210,8,Orrville Peaking,40.86,-81.7586
210,14,Ortega Highway Energy Storage,33.5621,-117.5438
210,4,Osage (IA),43.2797,-92.8106
210,4,Osage City,38.6332,-95.8277
210,6,Osage Dam,38.2044,-92.6239
210,17,Osage Wind  LLC,36.7069,-96.7003
210,4,Osawatomie,38.5322,-94.9026
210,8,Osawatomie City of,38.5017,-94.9601
210,8,Osawatomie Power Plant North Sub,38.5013,-94.9569
210,8,Osawatomie Power Plant South Sub,38.4956,-94.9526
210,17,Osborn Wind Energy,39.7477,-94.4735
210,8,Osborne,39.442,-98.6903
210,8,Osceola (AR),35.7054,-89.9689
210,4,Osceola (FL),28.1289,-81.0978
210,13,Osceola Solar Facility,28.0581,-81.2417
210,17,Osceola Windpower II,43.4303,-95.4167
210,17,Osceola Windpower LLC,43.4303,-95.4167
210,4,Osprey Energy Center Power Plant,28.0525,-81.8083
210,4,Osprey Point RES,39.0592,-87.5061
210,6,Oswegatchie,44.27,-75.1992
